Time,aX,aY,aZ,gX,gY,gZ
443857,-0.59,0.429,0.676,-2.24,-0.77,0.56
443867,-0.584,0.426,0.678,-3.5,-0.14,0.63
443877,-0.579,0.429,0.685,-3.85,1.54,0.35
443886,-0.585,0.425,0.682,-4.27,2.8,-0.49
443896,-0.591,0.417,0.672,-5.25,3.29,-0.98
443906,-0.598,0.406,0.663,-5.95,3.71,-0.77
443915,-0.6,0.4,0.662,-5.95,3.78,-0.21
443925,-0.603,0.401,0.662,-4.9,3.01,0.42
443934,-0.602,0.403,0.665,-3.99,1.68,1.05
443944,-0.6,0.406,0.666,-3.36,0.63,1.54
443954,-0.598,0.412,0.67,-2.52,0.0,1.75
443963,-0.596,0.418,0.673,-2.03,-0.91,1.82
443973,-0.594,0.421,0.676,-1.82,-1.47,1.82
443983,-0.593,0.424,0.68,-1.96,-1.33,1.75
443992,-0.594,0.425,0.684,-1.96,-1.05,1.33
444002,-0.594,0.423,0.686,-1.26,-0.84,0.91
444011,-0.597,0.422,0.687,-0.49,-0.7,0.49
444021,-0.599,0.413,0.686,0.28,-0.35,0.07
444031,-0.603,0.414,0.685,1.19,-0.35,0.0
444040,-0.601,0.412,0.681,1.89,-0.35,0.21
444050,-0.602,0.417,0.676,2.31,-0.28,0.49
444060,-0.598,0.42,0.675,2.24,-0.21,0.63
444069,-0.596,0.422,0.677,1.89,0.0,0.7
444079,-0.594,0.422,0.679,1.4,0.56,0.7
444088,-0.596,0.424,0.678,1.47,0.63,0.77
444098,-0.594,0.425,0.687,1.68,-0.98,0.63
444108,-0.588,0.425,0.692,2.03,-1.82,0.49
444117,-0.586,0.427,0.693,2.52,-1.05,0.28
444127,-0.589,0.429,0.69,3.01,-0.63,-0.28
444137,-0.592,0.427,0.69,3.64,-0.21,-0.7
444146,-0.595,0.426,0.684,3.85,0.07,-0.7
444156,-0.597,0.413,0.69,4.06,0.49,-0.56
444165,-0.599,0.416,0.695,5.74,0.84,-0.49
444175,-0.6,0.415,0.701,9.31,-0.7,-0.49
444185,-0.592,0.419,0.702,13.16,-2.94,-0.84
444194,-0.591,0.427,0.694,16.1,-3.99,-1.33
444204,-0.594,0.434,0.688,17.08,-3.43,-1.89
444214,-0.591,0.443,0.671,15.68,-2.1,-2.03
444223,-0.597,0.455,0.658,12.53,0.21,-2.03
444233,-0.597,0.479,0.626,5.18,2.66,-1.54
444242,-0.575,0.558,0.566,-9.52,5.6,-0.56
444252,-0.498,0.79,0.351,-44.8,8.89,0.21
444262,-0.532,1.137,-0.022,-136.29,20.44,-1.05
444271,-0.543,1.397,-0.537,-313.74,48.37,4.2
444281,-0.417,1.556,-1.126,-565.04,84.21,14.28
