Time,aX,aY,aZ,gX,gY,gZ
15739,-0.148,0.557,0.79,-16.66,8.33,7.77
15746,-0.147,0.549,0.775,-10.99,5.74,4.27
15754,-0.143,0.545,0.767,-4.55,0.63,1.89
15763,-0.147,0.537,0.781,-0.98,-5.81,0.56
15771,-0.162,0.524,0.814,2.52,-11.76,-0.07
15780,-0.151,0.528,0.84,10.29,-15.33,-0.14
15788,-0.126,0.552,0.86,12.25,-16.24,0.98
15796,-0.127,0.559,0.9,3.43,-14.07,2.03
15805,-0.131,0.557,0.926,-3.01,-8.61,2.24
15813,-0.132,0.555,0.928,-8.82,-0.42,1.61
15822,-0.142,0.54,0.908,-15.61,8.54,0.49
15830,-0.152,0.515,0.87,-19.81,15.4,-0.42
15838,-0.157,0.501,0.822,-19.88,18.41,-0.07
15847,-0.175,0.489,0.783,-19.53,16.8,0.63
15855,-0.161,0.483,0.77,-24.01,11.48,1.75
15864,-0.154,0.488,0.789,-30.73,5.67,4.41
15873,-0.156,0.5,0.825,-33.81,1.19,7.35
15880,-0.155,0.508,0.86,-32.2,-1.12,8.61
15889,-0.153,0.508,0.871,-31.64,0.35,8.4
15897,-0.135,0.506,0.86,-36.26,3.5,6.65
15905,-0.137,0.484,0.859,-57.75,6.23,5.53
15914,-0.145,0.445,0.876,-87.85,8.82,5.6
15922,-0.135,0.412,0.881,-118.65,10.57,7.14
15931,-0.131,0.364,0.878,-169.61,16.38,11.76
15939,-0.142,0.289,0.896,-248.85,23.94,20.02
15947,-0.138,0.18,0.919,-356.02,33.6,32.83
15956,-0.103,0.097,0.866,-484.26,44.52,52.57
15964,-0.079,-0.015,0.831,-624.61,49.77,75.67
15972,-0.05,-0.112,0.845,-738.15,42.77,101.29
15981,-0.082,-0.246,0.98,-813.61,24.22,120.26
15989,-0.195,-0.344,1.162,-833.49,9.31,134.54
15998,-0.196,-0.38,1.377,-781.13,0.7,139.93
16007,-0.218,-0.231,1.343,-666.61,12.67,133.42
16014,-0.207,-0.216,1.168,-572.53,37.52,106.61
16023,-0.208,-0.33,0.985,-493.36,50.26,73.08
16031,-0.235,-0.463,0.765,-425.53,49.98,47.25
16039,-0.259,-0.6,0.617,-393.33,40.74,32.2
16048,-0.258,-0.668,0.565,-369.53,24.29,26.74
16056,-0.27,-0.689,0.62,-329.56,5.46,22.75
16065,-0.271,-0.638,0.706,-239.68,-8.33,16.1
16073,-0.254,-0.6,0.756,-126.07,-11.55,3.22
16081,-0.238,-0.621,0.726,-28.84,-6.51,-11.62
16090,-0.243,-0.689,0.667,36.75,-1.19,-24.43
16098,-0.23,-0.756,0.593,74.34,0.28,-32.69
16107,-0.206,-0.839,0.59,67.97,-1.96,-33.6
16115,-0.242,-0.875,0.629,40.6,-3.43,-23.52
16123,-0.237,-0.846,0.651,21.14,-0.84,-10.43
16132,-0.225,-0.781,0.669,15.12,2.52,-0.14
16141,-0.219,-0.742,0.659,18.55,5.6,2.1
16148,-0.217,-0.745,0.63,18.06,7.77,-0.56
16157,-0.221,-0.767,0.622,9.24,7.91,-2.38
16165,-0.223,-0.782,0.634,-2.03,7.21,-2.03
16174,-0.226,-0.769,0.644,-8.68,7.14,-0.28
16182,-0.23,-0.733,0.642,-10.22,8.19,0.63
16190,-0.218,-0.701,0.64,-7.7,9.52,-0.77
16199,-0.215,-0.701,0.634,1.12,9.03,-2.87
16207,-0.228,-0.71,0.611,12.6,7.21,-3.15
16216,-0.246,-0.715,0.591,22.12,4.55,-2.52
16224,-0.232,-0.711,0.591,31.43,0.35,-3.5
16232,-0.236,-0.717,0.614,38.29,-4.76,-6.16
16241,-0.227,-0.73,0.645,42.42,-7.63,-8.75
16249,-0.229,-0.738,0.663,42.63,-7.21,-9.52
16257,-0.22,-0.736,0.676,37.52,-4.83,-8.61
16266,-0.224,-0.713,0.682,32.13,-2.52,-6.44
16275,-0.227,-0.689,0.675,30.94,0.14,-7.0
16284,-0.218,-0.684,0.654,30.94,1.68,-9.24
16291,-0.204,-0.71,0.657,23.8,0.77,-11.06
16299,-0.214,-0.749,0.683,11.97,-0.49,-9.66
16308,-0.227,-0.754,0.69,3.15,0.49,-3.99
16316,-0.229,-0.73,0.681,-1.82,3.01,1.96
16325,-0.211,-0.681,0.655,-1.05,3.78,5.74
16333,-0.218,-0.666,0.659,-0.14,1.82,3.78
16341,-0.215,-0.678,0.658,7.21,-0.63,-1.75
16350,-0.207,-0.708,0.68,10.22,-3.08,-5.39
16358,-0.205,-0.723,0.705,10.08,-3.78,-5.67
16366,-0.219,-0.735,0.706,6.44,-1.26,-4.76
16375,-0.219,-0.728,0.686,1.89,2.38,-2.03
16383,-0.223,-0.708,0.669,0.35,3.5,-0.21
