Time,aX,aY,aZ,gX,gY,gZ
37486,-0.506,0.538,0.659,-3.99,2.8,-0.84
37495,-0.504,0.53,0.666,-3.92,2.52,-0.63
37502,-0.507,0.532,0.66,1.33,2.17,-0.49
37511,-0.502,0.541,0.656,2.38,2.24,0.28
37519,-0.507,0.549,0.652,4.06,2.24,0.63
37528,-0.502,0.561,0.649,7.07,1.19,0.14
37536,-0.513,0.539,0.647,8.47,0.07,-1.75
37544,-0.51,0.525,0.65,10.57,-2.03,-1.19
37553,-0.51,0.546,0.649,6.65,-2.52,1.47
37561,-0.505,0.553,0.669,-4.76,-0.91,2.52
37569,-0.504,0.557,0.672,-6.86,0.7,1.96
37578,-0.502,0.556,0.657,-4.27,2.31,0.21
37586,-0.503,0.548,0.651,-5.53,2.8,-0.35
37595,-0.505,0.544,0.654,-6.37,1.61,0.28
37603,-0.506,0.542,0.659,-5.18,0.63,0.63
37611,-0.507,0.541,0.662,-3.99,0.56,1.05
37620,-0.508,0.555,0.659,-7.14,1.33,2.03
37629,-0.503,0.571,0.665,-19.74,3.22,2.94
37636,-0.504,0.575,0.669,-32.34,5.95,2.1
37645,-0.507,0.599,0.648,-48.02,8.12,0.63
37653,-0.496,0.57,0.668,-88.55,13.16,-1.12
37662,-0.515,0.535,0.688,-121.94,18.62,-0.56
37670,-0.507,0.554,0.671,-152.46,23.31,1.75
37678,-0.508,0.499,0.681,-214.27,31.64,2.94
37687,-0.535,0.409,0.689,-273.84,37.45,7.28
37695,-0.548,0.283,0.693,-325.22,37.38,13.02
37704,-0.512,0.192,0.773,-344.75,37.31,22.89
37712,-0.52,0.291,0.799,-332.01,41.16,37.87
37720,-0.511,0.356,0.841,-405.09,52.36,49.77
37729,-0.511,0.322,0.844,-561.68,65.45,61.11
37737,-0.485,0.219,0.818,-764.47,73.36,72.38
37745,-0.481,-0.05,0.792,-1002.12,79.17,83.02
37754,-0.534,-0.424,0.795,-1205.05,78.4,96.67
37763,-0.54,-0.702,0.806,-1314.6,66.64,120.12
37772,-0.56,-0.848,0.851,-1304.59,46.13,142.24
37779,-0.625,-0.786,0.791,-1170.12,28.28,157.01
37787,-0.676,-0.635,0.801,-995.61,25.2,156.66
37796,-0.639,-0.517,0.754,-815.57,40.74,140.84
37804,-0.599,-0.464,0.439,-659.26,53.41,114.17
