Time,aX,aY,aZ,gX,gY,gZ
4341,-0.622,0.401,0.676,-14.42,4.69,3.78
4350,-0.624,0.406,0.67,-10.64,5.25,2.73
4358,-0.621,0.417,0.654,-16.87,6.44,2.45
4367,-0.619,0.408,0.66,-33.18,8.33,2.38
4376,-0.624,0.395,0.668,-38.29,8.54,2.1
4383,-0.624,0.385,0.661,-34.72,7.28,0.77
4392,-0.629,0.364,0.664,-35.77,6.23,-0.07
4400,-0.63,0.349,0.677,-36.96,5.46,1.19
4408,-0.631,0.346,0.683,-35.91,4.62,3.08
4417,-0.633,0.346,0.689,-37.45,4.55,4.69
4425,-0.63,0.346,0.7,-41.09,5.53,6.3
4433,-0.631,0.347,0.702,-41.3,6.93,7.49
4442,-0.63,0.35,0.691,-37.66,7.98,7.63
4450,-0.631,0.343,0.682,-37.52,8.4,6.72
4459,-0.613,0.31,0.701,-37.03,7.77,6.09
4467,-0.651,0.342,0.646,-22.4,8.05,7.28
4475,-0.647,0.311,0.699,-45.01,7.14,9.59
4484,-0.631,0.331,0.691,-39.76,6.51,9.45
4492,-0.631,0.342,0.668,-45.78,7.91,8.26
4501,-0.637,0.322,0.69,-70.49,9.31,7.77
4510,-0.631,0.296,0.712,-85.61,10.78,8.61
4517,-0.634,0.301,0.689,-94.43,12.46,11.13
4526,-0.637,0.269,0.699,-123.69,13.93,13.3
4534,-0.641,0.233,0.71,-152.18,15.82,17.08
4542,-0.645,0.207,0.692,-179.76,16.52,21.84
4551,-0.645,0.168,0.67,-221.83,16.1,27.16
4559,-0.649,0.126,0.657,-278.6,14.07,35.21
4568,-0.649,0.073,0.666,-349.86,8.61,47.04
4576,-0.65,0.027,0.687,-432.95,2.52,61.95
4584,-0.627,-0.028,0.725,-530.81,-0.7,76.51
4593,-0.633,-0.115,0.779,-645.68,-3.78,89.04
4601,-0.611,-0.271,0.838,-774.9,-4.48,103.39
4609,-0.594,-0.449,0.913,-895.58,-1.47,122.43
4618,-0.597,-0.591,1.061,-956.55,7.49,143.64
4626,-0.64,-0.637,1.098,-924.77,22.75,160.3
4635,-0.633,-0.56,1.038,-840.7,40.88,171.36
4644,-0.623,-0.379,0.854,-743.89,58.66,170.45
4651,-0.64,-0.287,0.684,-668.36,69.23,149.94
4660,-0.662,-0.28,0.526,-588.49,71.33,118.3
4668,-0.683,-0.36,0.377,-519.82,68.81,86.03
4677,-0.71,-0.473,0.238,-463.47,61.25,63.56
4685,-0.714,-0.555,0.142,-410.06,44.52,51.45
4693,-0.721,-0.61,0.144,-381.85,23.52,45.36
4702,-0.761,-0.69,0.215,-381.78,12.04,44.8
4710,-0.762,-0.709,0.208,-369.39,13.16,51.52
4718,-0.738,-0.664,0.142,-365.19,17.08,60.2
4727,-0.764,-0.653,0.072,-390.74,23.52,65.31
4735,-0.753,-0.614,0.028,-412.37,26.18,70.21
4744,-0.789,-0.444,0.011,-406.35,26.88,71.12
4752,-0.744,-0.381,-0.01,-371.21,29.05,54.04
4760,-0.802,-0.447,-0.106,-300.02,29.19,32.06
4769,-0.798,-0.494,-0.229,-217.56,23.59,17.43
4778,-0.806,-0.522,-0.248,-161.91,10.78,7.56
4787,-0.807,-0.534,-0.184,-124.32,1.05,1.54
4794,-0.789,-0.535,-0.12,-88.83,0.56,-2.87
4802,-0.772,-0.523,-0.16,-44.1,4.27,-7.07
4811,-0.776,-0.583,-0.194,-26.18,4.41,-11.34
4819,-0.799,-0.627,-0.199,-35.0,3.92,-9.45
4827,-0.776,-0.617,-0.208,-50.19,6.37,-2.31
4836,-0.78,-0.583,-0.226,-54.46,4.62,2.73
4844,-0.788,-0.578,-0.199,-58.73,2.24,4.06
4853,-0.79,-0.568,-0.194,-58.38,3.43,4.9
4861,-0.783,-0.53,-0.214,-51.59,6.51,6.09
4869,-0.782,-0.488,-0.237,-31.78,6.16,3.15
4878,-0.781,-0.515,-0.272,-14.7,5.04,-3.85
4886,-0.79,-0.572,-0.285,-11.41,2.1,-7.98
4894,-0.792,-0.602,-0.254,-16.31,-0.84,-6.51
4903,-0.788,-0.594,-0.234,-18.48,-1.26,-3.36
4912,-0.782,-0.58,-0.227,-18.83,-0.28,-1.12
4921,-0.776,-0.566,-0.237,-15.82,0.7,-0.21
4928,-0.78,-0.583,-0.248,-16.1,0.77,-1.33
4936,-0.785,-0.589,-0.234,-17.08,0.28,-0.77
4945,-0.781,-0.575,-0.228,-16.03,0.63,0.56
4953,-0.782,-0.563,-0.23,-14.0,1.82,1.12
4962,-0.774,-0.54,-0.24,-8.96,2.73,1.12
4970,-0.773,-0.543,-0.255,-6.86,2.87,-0.91
4978,-0.777,-0.563,-0.253,-10.43,2.24,-2.24
4987,-0.775,-0.58,-0.247,-13.65,1.82,-2.1
4995,-0.786,-0.601,-0.243,-19.95,2.31,-0.42
5003,-0.79,-0.59,-0.25,-24.08,3.64,3.29
5012,-0.783,-0.548,-0.26,-23.45,4.27,5.81
5020,-0.78,-0.519,-0.265,-19.39,4.27,4.9
5029,-0.779,-0.527,-0.279,-13.72,3.78,1.54
5037,-0.787,-0.548,-0.28,-10.29,2.66,-0.63
5046,-0.786,-0.541,-0.268,-6.37,1.89,-0.63
5055,-0.777,-0.528,-0.263,-0.77,2.17,-1.26
5062,-0.781,-0.542,-0.268,3.08,2.45,-3.29
5071,-0.788,-0.55,-0.278,5.6,2.73,-3.85
5079,-0.777,-0.543,-0.29,7.56,2.38,-3.78
5087,-0.778,-0.575,-0.282,2.24,0.63,-4.34
5096,-0.786,-0.603,-0.264,-5.46,-0.28,-2.24
5104,-0.787,-0.581,-0.257,-8.89,0.7,2.52
5112,-0.782,-0.535,-0.269,-9.17,2.24,5.04
5121,-0.776,-0.51,-0.285,-5.46,2.31,3.57
5129,-0.778,-0.516,-0.286,-0.63,0.91,-0.07
5138,-0.782,-0.539,-0.279,2.73,-0.21,-2.45
5146,-0.785,-0.548,-0.267,3.01,-0.35,-2.73
5154,-0.783,-0.538,-0.26,5.6,0.56,-2.31
5163,-0.779,-0.532,-0.277,11.13,1.82,-3.5
5171,-0.784,-0.542,-0.298,12.81,1.54,-5.18
5180,-0.786,-0.551,-0.289,10.43,0.14,-5.6
5189,-0.783,-0.554,-0.272,9.87,-0.56,-5.95
5196,-0.77,-0.57,-0.264,9.87,-0.28,-6.3
5205,-0.77,-0.617,-0.268,2.38,-0.21,-5.46
5213,-0.788,-0.635,-0.252,-10.64,-0.07,-0.56
5221,-0.781,-0.579,-0.262,-13.23,1.82,5.11
5230,-0.775,-0.535,-0.279,-12.46,2.38,5.53
5238,-0.777,-0.529,-0.284,-7.91,1.26,2.45
5247,-0.777,-0.541,-0.28,-0.63,-0.07,-0.98
5255,-0.775,-0.56,-0.277,3.15,-0.63,-3.01
5263,-0.776,-0.586,-0.278,-0.14,-0.98,-3.15
5272,-0.78,-0.59,-0.251,-5.81,-1.75,-0.77
5280,-0.773,-0.574,-0.244,-4.27,-0.56,0.84
5288,-0.771,-0.556,-0.252,0.0,0.49,0.7
5297,-0.77,-0.546,-0.256,4.62,0.7,-0.49
5305,-0.76,-0.547,-0.266,9.38,0.7,-2.17
5314,-0.763,-0.583,-0.266,6.44,-0.42,-3.57
5323,-0.779,-0.62,-0.238,-2.1,-0.49,-1.96
5330,-0.784,-0.612,-0.248,-4.13,2.03,2.31
5339,-0.78,-0.568,-0.269,-5.81,3.92,6.16
