Time,aX,aY,aZ,gX,gY,gZ
127113,-0.69,-0.008,0.725,0.42,-0.77,0.49
127123,-0.692,-0.007,0.725,0.49,-0.49,0.35
127132,-0.688,-0.007,0.721,0.56,-0.28,0.35
127142,-0.689,-0.005,0.717,0.42,-0.28,0.35
127151,-0.69,-0.006,0.714,0.07,-0.21,0.35
127161,-0.69,-0.004,0.711,-0.35,-0.21,0.35
127171,-0.692,-0.009,0.713,-0.07,-0.28,0.35
127180,-0.691,-0.008,0.711,0.98,-0.7,0.35
127190,-0.69,-0.005,0.708,1.96,-1.4,0.28
127199,-0.689,-0.001,0.704,1.96,-1.82,0.35
127209,-0.689,0.003,0.702,0.98,-1.75,0.42
127219,-0.689,0.002,0.703,-0.7,-1.47,0.42
127228,-0.69,0.0,0.707,-2.17,-1.33,0.42
127238,-0.69,-0.006,0.714,-2.94,-1.26,0.49
127248,-0.688,-0.009,0.718,-2.8,-1.33,0.49
127257,-0.689,-0.01,0.724,-1.75,-1.75,0.42
127267,-0.688,-0.008,0.73,-0.91,-2.03,0.42
127276,-0.687,-0.008,0.729,-1.05,-1.75,0.35
127286,-0.689,-0.009,0.729,-1.61,-1.19,0.35
127296,-0.69,-0.011,0.73,-2.31,-0.63,0.35
127305,-0.69,-0.013,0.728,-2.8,-0.35,0.49
127315,-0.69,-0.014,0.727,-2.87,-0.07,0.77
127324,-0.69,-0.014,0.725,-2.94,0.14,0.91
127334,-0.689,-0.012,0.72,-3.08,0.35,0.98
127344,-0.689,-0.013,0.72,-2.87,0.35,0.98
127353,-0.686,-0.019,0.72,-2.17,0.49,0.98
127363,-0.691,-0.023,0.715,-0.14,0.14,0.84
127373,-0.692,-0.021,0.717,2.73,-0.77,0.91
127382,-0.691,-0.013,0.711,4.76,-1.82,0.98
127392,-0.689,0.0,0.705,5.11,-2.31,1.05
127401,-0.686,0.007,0.703,3.43,-2.03,1.19
127411,-0.685,0.01,0.705,0.42,-1.33,1.12
127421,-0.686,0.008,0.71,-2.24,-0.35,1.19
127430,-0.686,0.005,0.717,-3.36,0.21,1.12
127440,-0.685,0.005,0.721,-3.01,0.0,0.91
127450,-0.683,0.004,0.725,-1.82,-0.7,0.56
127459,-0.685,0.004,0.725,-0.49,-1.33,0.07
127469,-0.684,0.003,0.725,0.56,-1.26,-0.42
127478,-0.684,-0.002,0.721,1.12,-1.05,-0.84
127488,-0.691,-0.002,0.719,1.96,-0.91,-0.91
127498,-0.686,-0.008,0.716,2.31,-1.61,-0.42
127507,-0.69,-0.005,0.715,1.61,-2.03,-0.63
127517,-0.689,-0.007,0.717,0.49,-1.82,-0.21
127526,-0.687,-0.01,0.719,-0.42,-1.47,-0.07
127536,-0.688,-0.012,0.724,-1.05,-0.84,-0.07
127546,-0.687,-0.012,0.727,-0.84,-0.21,0.07
127555,-0.686,-0.011,0.722,-0.07,-0.07,0.14
127565,-0.687,-0.008,0.722,1.05,-0.49,0.14
127575,-0.687,-0.001,0.722,1.61,-1.05,0.14
127584,-0.685,0.002,0.719,1.19,-1.19,0.07
127594,-0.685,0.003,0.717,0.28,-0.91,0.0
127603,-0.686,0.0,0.717,-0.98,-0.42,-0.14
127613,-0.685,-0.006,0.718,-1.75,0.0,-0.21
127623,-0.688,-0.01,0.717,-1.19,-0.14,-0.21
127632,-0.689,-0.01,0.721,0.49,-0.91,-0.21
127642,-0.688,-0.008,0.719,1.33,-1.47,-0.14
127651,-0.688,-0.006,0.721,0.98,-1.75,0.0
127661,-0.687,-0.006,0.721,0.49,-1.33,0.07
127671,-0.688,-0.007,0.719,0.14,-0.98,0.14
127680,-0.687,-0.007,0.717,-0.35,-0.98,0.28
127690,-0.685,-0.006,0.717,-0.98,-0.91,0.35
127700,-0.688,0.002,0.704,-1.68,-1.05,0.42
127709,-0.69,0.025,0.678,-4.76,-2.03,1.4
127719,-0.672,0.12,0.595,-15.61,-4.69,4.13
127728,-0.651,0.23,0.593,-48.51,-5.6,8.19
127738,-0.632,0.232,0.5,-103.46,2.38,9.73
127748,-0.591,0.253,0.379,-166.53,9.24,8.75
127757,-0.575,0.246,0.281,-243.53,14.42,5.39
127767,-0.579,0.127,0.164,-323.54,15.75,0.42
127776,-0.617,0.106,0.06,-407.75,17.78,-7.7
127786,-0.72,0.005,0.087,-506.66,28.84,-4.69
127796,-0.706,-0.193,0.095,-592.69,48.51,7.77
127805,-0.737,-0.323,-0.07,-660.31,59.36,20.16
127815,-0.764,-0.488,-0.075,-732.27,62.02,37.45
127825,-0.806,-0.737,-0.057,-803.95,75.6,51.45
127834,-0.867,-0.874,-0.123,-843.85,96.39,64.12
127844,-0.919,-0.994,-0.152,-854.56,112.21,77.35
127853,-0.883,-1.058,-0.189,-843.15,105.28,87.64
127863,-0.893,-1.044,-0.151,-824.53,89.81,94.78
127873,-0.84,-1.016,-0.161,-804.23,82.53,97.86
127882,-0.86,-0.998,-0.071,-778.05,86.87,91.63
127892,-0.841,-1.056,0.044,-731.22,96.11,77.42
127902,-0.832,-1.104,0.188,-643.02,96.95,56.0
127911,-0.753,-1.056,0.257,-514.01,88.06,33.18
127921,-0.725,-0.973,0.316,-364.07,67.69,8.19
127930,-0.536,-0.798,0.159,-212.17,45.71,-18.27
127940,-0.568,-0.764,0.029,-82.95,28.28,-50.4
127950,-0.646,-0.676,-0.115,10.22,24.64,-81.62
127959,-0.749,-0.664,-0.296,56.21,26.04,-99.19
127969,-0.823,-0.731,-0.393,64.4,29.33,-99.82
127978,-0.831,-0.799,-0.533,50.68,34.72,-87.71
127988,-0.886,-0.849,-0.647,28.0,34.37,-68.25
127998,-0.936,-0.873,-0.719,1.33,29.33,-45.22
128007,-0.915,-0.825,-0.714,-21.42,24.92,-22.54
128017,-0.893,-0.773,-0.657,-33.6,12.74,-4.06
128027,-0.81,-0.721,-0.549,-32.2,-0.49,9.1
128036,-0.74,-0.667,-0.453,-20.44,-11.69,13.09
128046,-0.712,-0.619,-0.383,-4.9,-18.13,13.02
128055,-0.7,-0.582,-0.354,6.93,-19.25,9.24
128065,-0.692,-0.572,-0.36,12.32,-16.94,3.22
128075,-0.71,-0.568,-0.361,11.48,-12.81,-2.17
128084,-0.736,-0.589,-0.364,7.0,-8.68,-3.85
128094,-0.752,-0.598,-0.36,1.75,-6.23,-2.52
128103,-0.753,-0.594,-0.353,-2.73,-6.16,0.63
128113,-0.742,-0.591,-0.345,-4.34,-8.12,3.78
128123,-0.736,-0.583,-0.333,-2.73,-10.85,5.74
128132,-0.728,-0.563,-0.31,0.77,-13.09,7.0
128142,-0.719,-0.545,-0.288,3.78,-14.14,6.72
128152,-0.712,-0.543,-0.264,5.81,-13.02,4.76
128161,-0.709,-0.548,-0.249,7.28,-10.08,1.82
128171,-0.706,-0.556,-0.261,7.98,-7.07,-1.26
128180,-0.707,-0.57,-0.276,8.33,-4.69,-3.92
128190,-0.72,-0.585,-0.289,7.63,-3.01,-6.02
128200,-0.74,-0.6,-0.288,5.11,-1.4,-6.09
128209,-0.747,-0.615,-0.296,2.03,0.07,-4.34
128219,-0.749,-0.623,-0.308,-0.07,0.63,-2.17
128229,-0.744,-0.619,-0.313,-0.7,0.0,-0.49
128238,-0.736,-0.613,-0.308,0.0,-0.77,0.49
128248,-0.734,-0.607,-0.297,1.26,-0.98,0.42
128257,-0.735,-0.611,-0.288,3.43,-0.56,0.07
