Time,aX,aY,aZ,gX,gY,gZ
36224,-0.104,0.37,0.932,-46.97,23.73,25.69
36232,-0.085,0.401,0.917,-45.57,23.59,28.56
36240,-0.068,0.437,0.918,-47.11,22.54,28.98
36248,-0.069,0.461,0.946,-51.45,21.7,27.02
36255,-0.074,0.461,0.976,-54.11,22.05,22.54
36264,-0.08,0.429,0.984,-54.04,24.78,15.26
36272,-0.071,0.388,0.956,-54.18,30.03,9.8
36280,-0.111,0.347,0.947,-77.56,35.42,11.9
36289,-0.1,0.27,1.033,-120.96,43.54,19.81
36297,-0.127,0.178,1.083,-163.03,53.06,29.4
36306,-0.141,0.102,1.084,-218.68,62.37,42.63
36314,-0.115,0.075,1.056,-278.18,73.78,63.14
36322,-0.107,0.116,0.963,-344.19,82.95,83.51
36331,-0.159,0.116,0.955,-438.41,84.49,98.42
36339,-0.139,0.069,1.012,-507.92,83.3,106.4
36347,-0.134,0.036,1.008,-525.84,76.93,105.91
36356,-0.129,-0.003,0.985,-525.42,63.7,99.82
36364,-0.15,-0.173,1.022,-545.93,53.62,93.45
36373,-0.187,-0.291,0.975,-556.57,52.08,95.06
36382,-0.181,-0.336,0.833,-550.69,50.19,102.2
36389,-0.156,-0.392,0.784,-526.4,37.45,99.96
36398,-0.169,-0.419,0.756,-504.35,19.32,94.15
36406,-0.186,-0.506,0.779,-490.28,1.4,83.16
36415,-0.238,-0.592,0.811,-456.89,-12.6,75.74
36423,-0.252,-0.559,0.816,-383.32,-21.42,71.47
36431,-0.264,-0.501,0.808,-290.92,-23.66,58.52
36440,-0.214,-0.508,0.7,-202.72,-23.31,37.45
36448,-0.236,-0.706,0.666,-175.7,-25.69,17.92
36456,-0.303,-0.94,0.671,-183.96,-23.45,18.55
36465,-0.312,-0.975,0.612,-185.5,-15.75,38.85
36473,-0.292,-0.894,0.564,-198.94,-10.57,59.71
36482,-0.278,-0.764,0.553,-199.78,-10.5,69.65
36490,-0.243,-0.705,0.551,-182.0,-12.95,63.91
36498,-0.236,-0.711,0.574,-163.59,-15.89,51.8
36507,-0.27,-0.793,0.587,-154.42,-13.23,40.46
36516,-0.295,-0.851,0.539,-145.74,-5.32,37.66
36523,-0.309,-0.842,0.473,-141.33,3.5,40.04
36532,-0.342,-0.825,0.383,-135.17,9.59,41.02
36540,-0.357,-0.829,0.264,-130.62,10.92,40.88
36549,-0.365,-0.842,0.18,-130.97,4.13,39.97
36557,-0.353,-0.881,0.183,-136.92,-8.54,37.52
36565,-0.327,-0.918,0.249,-149.38,-20.86,37.73
36574,-0.297,-0.957,0.312,-173.04,-26.67,40.53
36582,-0.311,-1.025,0.329,-205.17,-27.37,47.88
36591,-0.334,-1.027,0.315,-234.64,-25.69,61.32
36599,-0.349,-0.931,0.287,-250.11,-22.89,71.33
36607,-0.382,-0.836,0.244,-252.84,-18.34,70.0
36616,-0.39,-0.758,0.184,-226.17,-14.42,58.8
36624,-0.384,-0.79,0.124,-182.49,-13.02,39.48
36632,-0.393,-0.913,0.074,-142.8,-15.75,24.15
36641,-0.384,-0.989,0.006,-129.57,-18.13,20.16
36650,-0.371,-1.022,0.014,-152.04,-20.72,23.1
36659,-0.376,-1.022,0.005,-172.83,-23.8,30.1
36666,-0.402,-1.059,-0.045,-203.63,-23.87,37.24
36674,-0.418,-1.03,-0.062,-231.98,-26.11,49.0
36683,-0.414,-0.958,-0.072,-247.87,-29.75,58.73
36691,-0.404,-0.834,-0.048,-252.0,-31.15,60.34
36700,-0.416,-0.759,0.007,-240.24,-28.28,52.08
36708,-0.427,-0.692,0.002,-195.58,-20.3,36.75
36716,-0.439,-0.708,-0.068,-149.94,-9.03,17.57
36725,-0.449,-0.783,-0.182,-105.07,-3.22,1.33
36733,-0.441,-0.886,-0.294,-85.82,-3.29,-6.93
36741,-0.45,-0.997,-0.325,-95.2,-10.64,-3.99
36750,-0.437,-0.999,-0.296,-112.28,-19.11,7.98
36758,-0.425,-0.947,-0.252,-136.78,-21.77,18.55
36767,-0.447,-0.892,-0.216,-151.41,-21.56,25.41
36775,-0.44,-0.824,-0.214,-148.75,-17.57,27.37
36784,-0.436,-0.782,-0.246,-137.83,-12.74,23.38
36793,-0.457,-0.771,-0.262,-128.59,-8.4,17.5
36800,-0.469,-0.757,-0.306,-108.78,-4.83,11.9
36809,-0.473,-0.763,-0.362,-91.56,-2.52,6.02
36817,-0.454,-0.784,-0.423,-89.67,-1.33,1.89
36825,-0.46,-0.828,-0.453,-97.02,-4.41,1.47
36834,-0.474,-0.847,-0.459,-102.76,-12.18,6.93
36842,-0.468,-0.809,-0.421,-109.13,-19.04,13.79
36850,-0.455,-0.77,-0.367,-108.22,-23.66,16.52
36859,-0.467,-0.732,-0.314,-91.77,-22.05,13.93
36867,-0.457,-0.725,-0.334,-69.79,-13.3,6.93
36876,-0.462,-0.761,-0.402,-53.55,-5.39,0.35
36884,-0.482,-0.779,-0.443,-46.97,-3.01,-0.91
36892,-0.472,-0.75,-0.441,-43.68,-3.36,1.12
36901,-0.472,-0.734,-0.421,-36.96,-3.57,0.91
36909,-0.469,-0.734,-0.439,-25.55,-1.12,-1.54
36918,-0.442,-0.764,-0.505,-23.1,0.14,-3.64
36927,-0.477,-0.829,-0.535,-35.98,-3.08,-3.01
36934,-0.455,-0.809,-0.497,-40.88,-8.4,2.45
36943,-0.46,-0.772,-0.452,-46.13,-9.59,5.74
36951,-0.472,-0.73,-0.427,-41.3,-6.79,6.37
36959,-0.467,-0.701,-0.431,-28.28,-2.1,3.92
36968,-0.467,-0.695,-0.442,-11.41,1.61,-1.19
36976,-0.459,-0.725,-0.466,3.43,4.41,-6.3
36985,-0.478,-0.752,-0.483,11.13,4.41,-7.63
36993,-0.467,-0.729,-0.513,7.35,4.69,-4.83
37001,-0.471,-0.722,-0.512,-4.13,2.17,-2.59
37010,-0.487,-0.728,-0.487,-6.93,-0.42,-2.31
37018,-0.473,-0.732,-0.493,-3.29,-0.42,-2.87
37026,-0.47,-0.744,-0.493,-6.3,0.42,-3.36
37035,-0.481,-0.753,-0.482,-11.27,1.61,-2.66
37043,-0.48,-0.735,-0.466,-10.08,2.66,-1.19
37052,-0.464,-0.718,-0.448,-2.73,4.13,-2.03
37061,-0.463,-0.731,-0.461,6.37,5.53,-4.34
37068,-0.484,-0.756,-0.517,8.96,5.81,-4.27
37077,-0.466,-0.731,-0.539,2.87,2.45,-0.56
37085,-0.464,-0.717,-0.498,-6.72,-1.96,0.49
37094,-0.472,-0.72,-0.466,-6.72,-2.52,-1.47
37102,-0.463,-0.725,-0.459,-1.61,-0.28,-3.5
37110,-0.464,-0.72,-0.466,2.24,2.52,-4.69
37119,-0.448,-0.73,-0.5,0.0,5.39,-5.6
37127,-0.461,-0.772,-0.521,-3.92,4.83,-6.23
37135,-0.46,-0.78,-0.507,-6.16,2.24,-3.85
37144,-0.457,-0.753,-0.47,-5.39,0.42,-0.63
37152,-0.456,-0.724,-0.472,-4.76,0.77,1.54
37161,-0.466,-0.718,-0.493,-6.37,0.91,2.17
37169,-0.458,-0.728,-0.498,-3.36,-0.28,1.05
37177,-0.457,-0.755,-0.481,4.13,-2.17,-0.56
37186,-0.449,-0.762,-0.464,11.2,-2.03,-0.21
37195,-0.449,-0.745,-0.479,10.29,0.91,1.26
37204,-0.475,-0.722,-0.508,2.94,2.45,3.08
37211,-0.467,-0.673,-0.503,-1.4,0.49,4.34
37219,-0.465,-0.67,-0.47,1.05,-1.4,0.21
