Time,aX,aY,aZ,gX,gY,gZ
243053,-0.545,0.223,0.796,1.82,-0.98,-0.49
243063,-0.546,0.222,0.797,0.28,-0.91,0.07
243072,-0.544,0.22,0.803,-0.84,-0.21,0.49
243082,-0.545,0.219,0.806,-0.63,0.21,0.42
243092,-0.545,0.22,0.81,0.0,-0.21,0.35
243101,-0.545,0.221,0.811,0.7,-0.77,0.28
243111,-0.545,0.22,0.81,1.68,-1.12,0.14
243121,-0.543,0.224,0.802,1.82,-0.84,0.14
243130,-0.541,0.225,0.798,0.91,-0.28,0.14
243140,-0.543,0.226,0.796,-0.42,0.35,0.28
243149,-0.545,0.226,0.797,-1.47,0.63,0.42
243159,-0.544,0.221,0.801,-2.1,0.56,0.56
243169,-0.544,0.218,0.806,-1.54,0.35,0.35
243178,-0.545,0.22,0.805,0.07,-0.14,-0.14
243188,-0.545,0.221,0.807,1.4,-0.84,-0.56
243197,-0.546,0.22,0.803,2.31,-1.47,-0.63
243207,-0.544,0.222,0.802,2.66,-1.68,-0.56
243217,-0.544,0.223,0.798,2.1,-1.33,-0.42
243226,-0.543,0.223,0.798,1.26,-0.98,-0.35
243236,-0.545,0.222,0.8,0.56,-0.91,-0.28
243245,-0.546,0.22,0.804,0.21,-1.05,-0.14
243255,-0.544,0.219,0.805,0.21,-0.84,-0.07
243265,-0.545,0.217,0.806,0.56,-0.77,-0.14
243274,-0.546,0.219,0.806,1.12,-0.98,-0.21
243284,-0.546,0.217,0.808,1.75,-1.68,-0.28
243293,-0.547,0.216,0.811,2.66,-2.45,-0.14
243303,-0.543,0.22,0.812,3.57,-2.94,-0.07
243313,-0.538,0.227,0.814,3.85,-3.08,-0.21
243322,-0.537,0.23,0.812,3.22,-2.31,-0.35
243332,-0.537,0.228,0.809,1.61,-0.98,-0.35
243342,-0.542,0.224,0.81,-0.07,0.35,-0.21
243351,-0.544,0.219,0.813,-0.63,1.26,0.0
243361,-0.546,0.219,0.812,0.42,1.05,0.0
243370,-0.543,0.221,0.809,1.89,0.42,-0.35
243380,-0.544,0.222,0.804,2.87,0.07,-0.7
243390,-0.543,0.225,0.801,3.29,-0.14,-0.91
243399,-0.543,0.227,0.797,2.87,-0.35,-0.7
243409,-0.544,0.229,0.794,1.4,-0.21,-0.42
243418,-0.537,0.235,0.783,-0.77,0.84,-0.14
243428,-0.529,0.261,0.753,-5.18,2.31,-0.42
243438,-0.508,0.297,0.717,-15.82,5.46,-1.05
243447,-0.45,0.391,0.607,-36.75,10.01,-2.45
243457,-0.417,0.475,0.493,-81.83,20.65,-4.2
243466,-0.369,0.521,0.412,-149.31,41.86,-6.93
243476,-0.325,0.527,0.289,-233.38,68.32,-11.2
243486,-0.305,0.553,0.189,-342.79,103.67,-14.77
243495,-0.361,0.502,0.045,-479.71,151.13,-15.26
243505,-0.43,0.319,-0.097,-633.64,203.7,-7.35
243514,-0.614,-0.008,-0.219,-792.75,258.16,4.69
243524,-0.828,-0.404,-0.218,-917.91,304.92,17.64
243534,-1.034,-0.811,-0.152,-978.81,332.01,26.81
243543,-1.158,-1.081,-0.032,-957.32,317.38,34.09
243553,-1.154,-1.235,0.069,-870.66,258.44,33.95
243563,-1.118,-1.238,0.167,-754.39,189.07,31.64
243572,-1.067,-1.172,0.267,-628.6,132.02,29.96
243582,-1.01,-1.095,0.342,-503.37,85.54,24.29
243591,-0.969,-1.035,0.439,-378.56,39.06,14.77
243601,-0.912,-0.937,0.501,-261.17,-1.47,5.95
243611,-0.825,-0.847,0.569,-158.55,-23.52,-2.52
243620,-0.709,-0.768,0.574,-72.59,-29.47,-15.75
243630,-0.619,-0.733,0.501,-4.62,-23.45,-35.7
243639,-0.605,-0.756,0.392,40.67,-11.76,-58.31
243649,-0.673,-0.848,0.312,65.03,1.26,-75.53
243659,-0.795,-0.96,0.258,79.66,10.71,-81.55
243668,-0.869,-1.02,0.222,92.26,12.25,-75.53
243678,-0.939,-1.032,0.185,102.62,8.19,-59.71
243687,-0.945,-0.992,0.136,111.09,1.05,-41.44
243697,-0.917,-0.893,0.094,114.8,-7.84,-25.62
243707,-0.872,-0.793,0.082,112.0,-15.54,-13.58
243716,-0.834,-0.71,0.079,102.48,-18.9,-4.76
243726,-0.81,-0.651,0.078,87.92,-18.9,2.03
243736,-0.785,-0.604,0.066,71.33,-17.29,7.35
243745,-0.768,-0.562,0.059,53.62,-15.47,12.11
243755,-0.758,-0.53,0.055,35.28,-14.77,15.89
243764,-0.747,-0.509,0.076,18.13,-14.7,18.55
243774,-0.745,-0.506,0.111,3.01,-14.91,21.28
243784,-0.731,-0.504,0.154,-9.03,-13.16,22.89
243793,-0.728,-0.512,0.201,-15.68,-11.41,22.89
243803,-0.705,-0.513,0.227,-15.68,-10.64,20.65
243812,-0.698,-0.513,0.243,-11.76,-10.08,15.82
243822,-0.708,-0.533,0.273,-6.37,-9.52,9.59
243832,-0.714,-0.559,0.281,2.38,-9.03,3.08
243841,-0.729,-0.57,0.285,13.37,-9.94,-2.8
243851,-0.731,-0.582,0.282,22.33,-11.2,-7.98
243860,-0.735,-0.59,0.277,28.49,-11.2,-11.97
243870,-0.747,-0.599,0.276,30.94,-10.5,-14.21
243880,-0.753,-0.61,0.271,29.68,-9.38,-14.28
243889,-0.756,-0.619,0.266,25.62,-7.0,-12.32
243899,-0.758,-0.623,0.269,18.62,-4.06,-9.38
243908,-0.759,-0.629,0.271,9.73,-0.7,-5.81
243918,-0.757,-0.631,0.263,1.61,2.59,-2.24
243928,-0.761,-0.634,0.261,-4.83,4.34,0.7
243937,-0.761,-0.637,0.265,-7.56,3.92,2.8
243947,-0.763,-0.631,0.276,-6.37,1.89,3.99
243957,-0.754,-0.617,0.281,-3.22,0.0,4.27
243966,-0.742,-0.599,0.271,-0.14,0.14,3.78
243976,-0.74,-0.585,0.256,1.47,1.12,2.52
243985,-0.744,-0.584,0.246,2.1,1.19,1.12
243995,-0.746,-0.588,0.239,2.1,1.26,0.49
244005,-0.749,-0.59,0.234,1.54,1.68,0.42
244014,-0.75,-0.594,0.227,0.98,1.75,0.56
244024,-0.752,-0.593,0.224,0.56,1.26,0.49
244033,-0.76,-0.595,0.227,0.07,0.63,0.42
244043,-0.761,-0.599,0.23,-0.63,0.21,0.84
244053,-0.756,-0.601,0.24,-1.12,0.28,1.33
244062,-0.752,-0.602,0.241,-0.07,0.56,1.05
244072,-0.751,-0.601,0.247,3.01,-0.98,-0.21
244081,-0.749,-0.602,0.252,6.23,-3.36,-1.61
244091,-0.749,-0.603,0.255,8.05,-3.43,-2.38
244101,-0.748,-0.602,0.248,8.47,-2.73,-2.73
244110,-0.748,-0.601,0.238,7.84,-2.66,-3.08
244120,-0.755,-0.605,0.243,6.65,-3.15,-3.15
244129,-0.761,-0.612,0.258,5.39,-3.85,-2.45
244139,-0.756,-0.611,0.26,4.55,-3.57,-1.19
244149,-0.752,-0.605,0.26,3.5,-2.66,-0.21
244158,-0.749,-0.605,0.26,1.82,-1.68,0.21
244168,-0.753,-0.608,0.255,0.49,-0.84,0.56
244178,-0.758,-0.608,0.255,-0.14,-0.84,1.05
244187,-0.759,-0.615,0.264,-0.28,-1.26,1.75
244197,-0.753,-0.612,0.273,1.33,-1.82,2.24
