Time,aX,aY,aZ,gX,gY,gZ
76844,-0.581,0.131,0.804,1.12,0.28,-0.42
76853,-0.584,0.139,0.799,1.12,0.63,-0.84
76863,-0.582,0.132,0.799,1.19,0.91,-0.35
76873,-0.584,0.135,0.797,1.19,0.84,-0.28
76882,-0.585,0.137,0.792,0.98,1.12,0.07
76892,-0.584,0.138,0.788,0.63,0.84,0.49
76902,-0.583,0.143,0.788,0.35,0.63,0.56
76911,-0.581,0.143,0.786,0.07,0.49,0.42
76921,-0.583,0.144,0.788,-0.07,0.7,0.49
76930,-0.584,0.147,0.787,-0.42,0.98,0.77
76940,-0.582,0.148,0.787,-1.12,1.05,0.98
76950,-0.581,0.147,0.788,-1.82,1.4,0.98
76959,-0.583,0.146,0.79,-2.38,1.82,0.98
76969,-0.584,0.144,0.791,-2.03,1.75,0.98
76979,-0.584,0.145,0.787,-0.91,0.98,1.05
76988,-0.582,0.148,0.79,0.35,0.0,1.05
76998,-0.58,0.152,0.793,1.19,-0.49,0.77
77007,-0.581,0.153,0.797,1.19,-0.63,0.49
77017,-0.58,0.152,0.797,0.7,-0.35,0.42
77027,-0.581,0.152,0.796,0.21,0.07,0.42
77036,-0.581,0.152,0.794,0.07,0.35,0.21
77046,-0.579,0.152,0.794,0.28,0.35,0.28
77055,-0.579,0.155,0.793,0.42,0.49,0.21
77065,-0.582,0.153,0.789,0.28,0.42,-0.07
77075,-0.582,0.15,0.786,0.35,0.21,-0.28
77084,-0.583,0.151,0.784,0.63,-0.14,-0.35
77094,-0.584,0.149,0.785,0.91,-0.49,-0.42
77104,-0.584,0.15,0.786,0.98,-0.56,-0.42
77113,-0.585,0.148,0.788,1.12,-0.7,-0.42
77123,-0.587,0.145,0.79,1.4,-0.7,-0.42
77132,-0.583,0.144,0.788,1.89,-0.77,-0.49
77142,-0.584,0.15,0.785,2.87,-1.4,-0.49
77152,-0.583,0.152,0.788,2.03,-1.26,-0.42
77161,-0.582,0.149,0.786,0.35,-0.42,-0.21
77171,-0.586,0.146,0.786,-0.35,-0.21,-0.07
77180,-0.583,0.144,0.79,-0.56,-0.77,0.14
77190,-0.584,0.14,0.792,-0.49,-1.33,0.28
77200,-0.58,0.145,0.794,0.28,-1.68,0.35
77209,-0.584,0.146,0.799,0.91,-1.96,0.07
77219,-0.586,0.149,0.789,0.77,-1.75,0.07
77229,-0.587,0.146,0.784,-0.14,-1.54,0.63
77238,-0.582,0.144,0.782,-1.4,-1.54,1.12
77248,-0.583,0.145,0.784,-2.52,-1.47,1.47
77257,-0.581,0.144,0.79,-3.5,-1.26,1.96
77267,-0.582,0.142,0.795,-4.06,-1.19,2.17
77277,-0.584,0.141,0.8,-3.78,-1.4,2.17
77286,-0.597,0.149,0.796,-3.5,-1.68,2.73
77296,-0.559,0.131,0.822,-3.29,-1.89,3.43
77305,-0.576,0.135,0.804,-1.33,-1.89,1.33
77315,-0.582,0.143,0.801,-0.21,-0.56,1.05
77325,-0.58,0.141,0.806,-0.14,-0.35,1.47
77334,-0.582,0.143,0.802,-0.14,-1.26,1.12
77344,-0.579,0.146,0.804,-0.14,-0.56,1.33
77354,-0.579,0.147,0.803,-0.14,-0.21,1.4
77363,-0.578,0.152,0.796,0.21,-0.63,1.4
77373,-0.578,0.151,0.796,0.7,-1.05,1.33
77382,-0.578,0.154,0.794,0.77,-0.91,1.05
77392,-0.579,0.151,0.792,0.63,-1.12,0.91
77402,-0.577,0.154,0.795,0.84,-1.05,0.91
77411,-0.577,0.156,0.79,0.98,-0.63,0.84
77421,-0.577,0.156,0.788,0.98,-0.07,0.84
77431,-0.578,0.155,0.788,1.05,-0.07,0.63
77440,-0.578,0.155,0.79,1.33,-0.28,0.42
77450,-0.578,0.156,0.792,1.75,-0.49,0.28
77459,-0.579,0.157,0.791,1.89,-0.7,0.14
77469,-0.578,0.156,0.789,1.61,-0.63,0.14
77479,-0.58,0.156,0.792,1.33,-0.91,0.0
77488,-0.58,0.152,0.795,1.47,-1.4,-0.07
77498,-0.58,0.147,0.8,3.36,-1.96,-0.28
77507,-0.576,0.149,0.796,7.28,-3.29,-1.12
77517,-0.573,0.168,0.798,10.36,-4.76,-1.96
77527,-0.541,0.239,0.731,5.81,-3.92,-2.59
77536,-0.474,0.386,0.657,-20.79,1.82,-5.39
77546,-0.431,0.467,0.385,-85.89,14.63,-8.96
