Time,aX,aY,aZ,gX,gY,gZ
1137974,-0.642,-0.007,0.745,-4.9,-0.91,0.35
1137984,-0.648,-0.017,0.749,-7.07,-0.56,0.0
1137993,-0.653,-0.03,0.757,-7.77,-0.77,-0.07
1138003,-0.653,-0.039,0.768,-7.0,-1.05,0.14
1138012,-0.652,-0.037,0.776,-5.88,-0.91,0.56
1138022,-0.649,-0.034,0.783,-5.53,-0.14,0.63
1138032,-0.65,-0.035,0.782,-5.11,0.98,0.42
1138041,-0.651,-0.036,0.777,-4.41,1.47,0.21
1138051,-0.651,-0.036,0.77,-4.41,1.4,0.21
1138061,-0.648,-0.034,0.764,-5.81,1.47,0.49
1138070,-0.647,-0.031,0.759,-8.19,1.82,0.98
1138080,-0.643,-0.029,0.763,-10.71,2.31,1.33
1138089,-0.64,-0.03,0.758,-13.65,3.36,1.33
1138099,-0.642,-0.035,0.761,-15.33,4.69,0.84
1138109,-0.64,-0.044,0.764,-14.14,5.67,0.84
1138118,-0.641,-0.044,0.767,-12.11,6.44,0.14
1138128,-0.641,-0.043,0.752,-9.52,6.58,-0.49
1138138,-0.65,-0.035,0.739,-8.19,5.81,-0.49
1138147,-0.648,-0.037,0.732,-11.13,5.11,0.0
1138157,-0.647,-0.034,0.731,-14.49,4.62,0.91
1138166,-0.643,-0.035,0.736,-15.12,3.29,1.33
1138176,-0.639,-0.038,0.742,-15.19,1.4,1.05
1138186,-0.635,-0.048,0.748,-15.54,0.07,0.7
1138195,-0.638,-0.04,0.752,-16.17,-0.42,0.28
1138205,-0.638,-0.053,0.757,-16.17,-0.14,0.28
1138215,-0.637,-0.052,0.748,-15.54,-0.42,0.56
1138224,-0.639,-0.059,0.75,-15.54,-0.91,0.35
1138234,-0.644,-0.059,0.738,-16.38,-0.84,0.21
1138243,-0.651,-0.053,0.738,-18.55,-0.7,0.63
1138253,-0.644,-0.055,0.742,-20.58,-0.35,1.4
1138263,-0.644,-0.062,0.742,-21.91,0.56,1.61
1138272,-0.642,-0.061,0.745,-23.73,1.26,2.17
1138282,-0.643,-0.022,0.693,-26.6,1.33,2.59
1138292,-0.658,0.037,0.591,-36.68,-1.26,3.78
1138301,-0.636,0.049,0.575,-59.57,-6.58,5.32
1138311,-0.621,0.013,0.622,-88.55,-7.35,5.11
1138320,-0.63,-0.058,0.674,-116.69,-0.91,4.9
1138330,-0.645,-0.125,0.731,-137.55,7.0,5.74
1138340,-0.648,-0.178,0.767,-146.79,13.51,8.05
1138349,-0.638,-0.205,0.777,-145.18,18.27,10.01
1138359,-0.634,-0.204,0.762,-137.97,20.72,10.71
1138369,-0.61,-0.129,0.678,-131.18,18.69,9.8
1138378,-0.605,-0.059,0.6,-141.82,14.77,6.16
1138388,-0.569,-0.022,0.539,-173.81,14.77,2.38
1138397,-0.591,-0.06,0.516,-223.72,22.12,0.98
1138407,-0.636,-0.147,0.539,-290.57,39.55,6.02
1138417,-0.632,-0.228,0.503,-359.73,60.41,14.49
1138426,-0.668,-0.314,0.427,-420.91,81.62,23.52
1138436,-0.686,-0.37,0.307,-469.0,99.75,29.61
1138446,-0.693,-0.473,0.219,-502.39,110.11,29.26
1138455,-0.706,-0.563,0.153,-520.66,113.89,24.22
1138465,-0.734,-0.698,0.172,-529.97,110.53,19.25
1138474,-0.791,-0.831,0.232,-533.26,110.88,16.52
1138484,-0.838,-0.902,0.205,-523.53,111.93,16.94
1138494,-0.908,-0.953,0.191,-497.77,103.32,24.15
1138503,-0.867,-0.958,0.191,-461.58,84.56,34.65
1138513,-0.87,-0.953,0.185,-417.13,62.23,41.16
1138523,-0.801,-0.878,0.165,-361.69,38.78,46.41
1138532,-0.766,-0.799,0.188,-303.24,21.21,47.53
1138542,-0.753,-0.728,0.181,-248.85,10.15,43.82
1138551,-0.742,-0.656,0.208,-204.54,3.08,37.31
1138561,-0.731,-0.608,0.228,-173.46,2.31,28.63
1138571,-0.741,-0.585,0.208,-150.08,8.47,19.81
1138580,-0.745,-0.603,0.168,-129.64,17.92,11.55
1138590,-0.785,-0.627,0.096,-106.82,25.48,4.34
1138600,-0.796,-0.648,0.005,-82.46,22.4,-1.19
1138609,-0.795,-0.655,-0.053,-59.22,13.65,-6.65
1138619,-0.793,-0.666,-0.076,-37.66,1.75,-11.83
1138628,-0.772,-0.658,-0.085,-18.34,-8.05,-15.96
1138638,-0.757,-0.643,-0.089,-5.39,-13.93,-19.67
1138648,-0.792,-0.634,-0.06,-7.35,-11.48,-22.05
1138657,-0.802,-0.643,-0.051,-23.1,-2.31,-19.32
1138667,-0.807,-0.663,-0.067,-42.84,9.52,-13.44
1138677,-0.81,-0.685,-0.085,-58.24,20.09,-7.0
1138686,-0.816,-0.71,-0.108,-65.8,26.67,-1.4
1138696,-0.82,-0.727,-0.127,-64.82,28.21,3.08
1138705,-0.826,-0.721,-0.15,-56.84,24.99,7.14
1138715,-0.805,-0.706,-0.172,-45.99,18.13,10.57
1138725,-0.79,-0.679,-0.175,-32.83,9.24,11.34
1138734,-0.772,-0.646,-0.152,-19.32,1.75,10.15
1138744,-0.758,-0.619,-0.128,-7.98,-2.38,6.93
1138754,-0.753,-0.592,-0.115,0.28,-3.71,3.5
1138763,-0.752,-0.585,-0.098,4.06,-2.66,0.98
1138773,-0.757,-0.591,-0.093,2.8,0.77,-0.63
1138782,-0.76,-0.603,-0.109,-0.14,4.34,-1.12
1138792,-0.764,-0.613,-0.126,-1.82,6.23,-0.98
1138802,-0.763,-0.62,-0.133,-2.8,6.79,-0.35
1138811,-0.758,-0.623,-0.143,-3.64,6.44,0.0
1138821,-0.761,-0.621,-0.156,-3.78,4.69,-0.21
1138831,-0.757,-0.62,-0.153,-2.73,1.26,0.21
1138840,-0.751,-0.607,-0.139,-1.33,-1.47,0.84
1138850,-0.752,-0.596,-0.113,-2.17,-1.54,0.84
1138859,-0.753,-0.602,-0.1,-4.76,0.84,0.98
1138869,-0.75,-0.605,-0.095,-5.81,3.5,1.05
1138879,-0.747,-0.598,-0.098,-4.27,5.46,0.56
1138888,-0.747,-0.575,-0.148,-3.15,6.51,-1.33
1138898,-0.755,-0.583,-0.189,-4.69,6.09,-3.71
1138908,-0.769,-0.621,-0.185,-5.81,4.48,-4.62
1138917,-0.776,-0.649,-0.167,-5.67,2.87,-3.71
1138927,-0.778,-0.657,-0.145,-4.76,1.4,-1.68
1138936,-0.769,-0.642,-0.139,-4.13,1.4,0.56
1138946,-0.765,-0.619,-0.156,-4.27,1.61,1.47
1138956,-0.766,-0.619,-0.152,-4.9,1.12,1.26
1138965,-0.771,-0.631,-0.14,-5.04,1.26,1.12
1138975,-0.774,-0.64,-0.123,-3.57,1.54,1.54
1138985,-0.769,-0.638,-0.103,-0.35,1.75,1.96
1138994,-0.764,-0.628,-0.089,2.59,2.94,2.17
1139004,-0.759,-0.62,-0.089,4.13,5.25,2.17
1139013,-0.757,-0.607,-0.098,4.83,8.12,2.31
1139023,-0.744,-0.578,-0.152,3.71,10.08,1.19
1139033,-0.748,-0.572,-0.207,0.84,9.73,-1.33
1139042,-0.767,-0.604,-0.219,-1.61,7.42,-3.36
1139052,-0.781,-0.638,-0.206,-2.17,4.41,-3.43
1139062,-0.783,-0.645,-0.185,-0.91,1.61,-1.75
1139071,-0.774,-0.63,-0.163,0.07,-0.28,0.0
1139081,-0.766,-0.617,-0.147,-0.77,-0.42,0.56
1139090,-0.761,-0.613,-0.159,-2.87,0.28,0.35
1139100,-0.769,-0.623,-0.167,-3.85,0.21,-0.7
1139110,-0.781,-0.643,-0.149,-2.31,-1.54,-0.91
1139119,-0.779,-0.644,-0.125,0.7,-2.8,-0.14
