Time,aX,aY,aZ,gX,gY,gZ
9295,0.626,0.609,-0.509,7.0,-7.7,-3.5
9302,0.62,0.593,-0.484,5.81,-7.0,-1.61
9311,0.593,0.628,-0.525,9.24,-5.74,0.07
9319,0.576,0.611,-0.52,7.63,-5.11,-2.66
9328,0.633,0.575,-0.527,14.84,-6.93,-3.92
9336,0.597,0.57,-0.54,24.36,-12.04,-0.7
9344,0.577,0.575,-0.54,26.39,-16.24,2.1
9353,0.589,0.57,-0.53,24.29,-18.9,3.71
9361,0.611,0.57,-0.52,23.24,-21.77,5.81
9369,0.584,0.589,-0.51,24.29,-23.87,6.93
9378,0.571,0.603,-0.52,23.94,-22.89,5.95
9386,0.592,0.588,-0.514,16.59,-20.65,3.71
9395,0.611,0.571,-0.506,13.16,-17.43,3.57
9403,0.611,0.554,-0.504,16.31,-12.53,7.91
9411,0.636,0.593,-0.513,22.82,-8.47,10.22
9420,0.562,0.615,-0.536,25.27,-5.46,6.58
9429,0.573,0.599,-0.563,15.12,-3.01,1.26
9436,0.586,0.575,-0.564,7.91,-3.08,-2.45
9445,0.582,0.564,-0.571,9.38,-5.46,-2.94
9453,0.58,0.56,-0.565,10.08,-7.84,-1.96
9462,0.585,0.562,-0.559,8.12,-9.1,-0.84
9470,0.587,0.558,-0.536,-3.15,-9.8,-1.05
9478,0.575,0.557,-0.494,-25.83,-6.3,-1.05
9487,0.58,0.569,-0.476,-45.71,3.15,0.42
9495,0.596,0.581,-0.489,-52.57,12.53,0.56
9504,0.596,0.585,-0.516,-49.49,18.06,0.21
9512,0.594,0.591,-0.559,-39.62,19.88,0.7
9520,0.599,0.597,-0.586,-29.61,17.15,0.56
9529,0.589,0.602,-0.594,-19.88,10.29,-0.7
9537,0.581,0.591,-0.587,-20.86,3.08,-2.66
9545,0.578,0.579,-0.549,-41.09,0.0,-3.29
9554,0.588,0.598,-0.501,-70.14,2.66,-0.91
9563,0.597,0.636,-0.472,-92.75,8.61,1.33
9572,0.638,0.678,-0.462,-108.57,14.84,0.0
9579,0.672,0.726,-0.46,-133.49,20.65,-1.4
9587,0.63,0.734,-0.448,-161.28,25.97,-7.42
9596,0.604,0.716,-0.437,-188.72,30.87,-14.35
9604,0.593,0.694,-0.422,-221.34,35.07,-18.83
9613,0.596,0.692,-0.412,-259.77,38.22,-20.3
9621,0.606,0.703,-0.388,-300.51,39.9,-18.55
9629,0.613,0.719,-0.356,-325.64,37.03,-17.43
9638,0.609,0.727,-0.344,-346.78,29.96,-20.37
9646,0.572,0.729,-0.327,-400.61,22.47,-24.71
9654,0.572,0.728,-0.258,-484.54,16.87,-27.51
9663,0.582,0.72,-0.13,-567.49,13.79,-27.86
9671,0.594,0.696,0.008,-619.5,13.72,-27.72
9680,0.581,0.664,0.08,-648.76,15.68,-27.44
9688,0.542,0.637,0.116,-688.94,20.44,-27.3
9697,0.556,0.623,0.146,-733.67,23.1,-25.69
9706,0.542,0.619,0.174,-773.29,15.68,-24.78
9713,0.531,0.572,0.244,-835.17,3.22,-28.07
9722,0.405,0.353,0.591,-926.24,-4.62,-32.62
9730,0.471,0.137,1.062,-935.27,17.08,-15.05
9738,0.566,0.153,0.934,-939.33,59.64,9.17
9747,0.599,0.151,0.76,-1021.79,83.3,19.81
9755,0.649,0.088,0.781,-1115.1,85.12,14.14
9763,0.508,-0.048,0.982,-1095.71,80.22,-6.72
9772,0.367,-0.47,1.176,-819.42,61.67,-7.7
9780,0.617,-0.29,0.817,-466.69,35.63,18.34
9789,0.559,-0.295,0.901,-376.11,-2.73,19.74
9797,0.43,-0.322,1.002,-353.57,-0.77,18.55
9805,0.486,-0.231,0.886,-272.16,14.28,16.73
9814,0.484,-0.241,0.831,-177.87,9.94,0.07
9822,0.484,-0.376,0.849,-76.37,-3.5,-17.71
9831,0.472,-0.462,0.878,-9.17,-9.38,-22.05
9840,0.506,-0.475,0.895,8.26,-3.99,-17.36
9847,0.534,-0.38,0.85,20.58,3.64,-13.44
9856,0.513,-0.33,0.787,17.29,6.93,-18.97
9864,0.498,-0.429,0.791,-4.34,6.72,-27.02
9872,0.491,-0.503,0.793,-7.49,4.34,-25.62
9881,0.485,-0.51,0.793,-10.43,3.78,-16.59
9889,0.477,-0.457,0.791,-17.43,5.6,-6.86
9898,0.5,-0.394,0.779,-17.57,6.23,-2.8
9906,0.501,-0.41,0.759,-21.07,5.67,-4.27
9914,0.501,-0.445,0.747,-30.59,6.02,-3.15
9923,0.503,-0.476,0.748,-33.46,6.72,0.56
9931,0.504,-0.45,0.722,-26.18,6.58,5.32
9939,0.531,-0.408,0.704,-24.29,3.99,6.51
9948,0.511,-0.431,0.721,-24.08,-0.28,2.94
9956,0.502,-0.449,0.74,-13.65,-4.06,0.98
9965,0.495,-0.432,0.743,-1.05,-5.6,1.47
9974,0.483,-0.414,0.756,8.19,-7.63,0.49
9981,0.484,-0.424,0.813,13.3,-9.8,-1.05
9990,0.487,-0.443,0.845,20.02,-8.05,-1.89
9998,0.526,-0.46,0.845,23.1,-2.87,-0.56
10007,0.538,-0.407,0.793,17.36,4.13,1.61
10015,0.522,-0.424,0.759,6.09,7.28,-1.19
10023,0.511,-0.43,0.718,8.19,5.25,-2.17
10032,0.511,-0.424,0.71,2.52,2.24,-0.98
10040,0.503,-0.426,0.733,-1.12,-2.03,-0.49
10048,0.491,-0.445,0.782,-1.68,-5.18,0.49
10057,0.482,-0.444,0.814,-0.63,-4.55,3.57
10065,0.475,-0.426,0.811,0.91,-0.49,7.0
10074,0.485,-0.394,0.78,1.33,3.08,8.75
