Time,aX,aY,aZ,gX,gY,gZ
1134769,-0.643,0.08,0.747,-0.63,0.49,-1.54
1134778,-0.647,0.077,0.746,0.14,0.0,-1.75
1134788,-0.647,0.075,0.749,0.28,-0.84,-1.54
1134798,-0.646,0.07,0.754,0.35,-1.12,-1.33
1134807,-0.644,0.072,0.761,0.7,-1.47,-1.12
1134817,-0.645,0.071,0.765,0.42,-1.54,-1.12
1134827,-0.642,0.069,0.773,0.35,-1.47,-0.7
1134836,-0.643,0.072,0.773,0.28,-1.05,-0.28
1134846,-0.64,0.075,0.773,-0.28,-0.63,0.0
1134855,-0.637,0.078,0.772,-0.84,0.07,0.07
1134865,-0.636,0.079,0.769,-1.4,0.84,-0.14
1134875,-0.637,0.078,0.767,-1.33,1.19,-0.42
1134884,-0.635,0.078,0.765,-0.98,1.19,-0.56
1134894,-0.633,0.079,0.761,-1.26,1.54,-0.84
1134904,-0.635,0.079,0.758,-1.47,1.82,-1.26
1134913,-0.638,0.076,0.757,-1.47,1.89,-1.33
1134923,-0.637,0.075,0.751,-1.89,1.96,-1.54
1134932,-0.633,0.079,0.752,-1.75,2.17,-1.89
1134942,-0.636,0.071,0.746,-1.4,2.03,-2.59
1134952,-0.627,0.081,0.745,-1.47,1.12,-3.92
1134961,-0.628,0.077,0.756,-1.33,0.07,-4.9
1134971,-0.639,0.068,0.761,-1.61,-0.07,-5.11
1134981,-0.637,0.069,0.759,-2.31,0.14,-4.55
1134990,-0.642,0.063,0.758,-3.29,-0.35,-4.2
1135000,-0.638,0.062,0.753,-4.2,-0.07,-3.43
1135009,-0.645,0.055,0.75,-4.69,0.07,-2.8
1135019,-0.643,0.055,0.744,-4.27,-0.21,-2.03
1135029,-0.651,0.05,0.752,-2.8,-1.05,-1.82
1135038,-0.648,0.046,0.75,-0.63,-2.03,-1.12
1135048,-0.65,0.049,0.756,1.82,-3.36,-0.49
1135058,-0.641,0.059,0.757,3.08,-3.71,0.42
1135067,-0.637,0.061,0.762,1.96,-3.22,0.7
1135077,-0.635,0.068,0.764,0.35,-2.03,0.77
1135086,-0.637,0.07,0.764,-1.4,-0.7,0.98
1135096,-0.638,0.071,0.755,-3.29,0.35,1.05
1135106,-0.639,0.069,0.752,-3.43,0.63,0.84
1135115,-0.644,0.072,0.739,-2.8,-0.28,0.77
1135125,-0.645,0.074,0.734,-4.2,-2.1,1.05
1135135,-0.645,0.069,0.733,-7.35,-3.78,1.61
