Time,aX,aY,aZ,gX,gY,gZ
101733,-0.684,0.034,0.724,0.91,-0.91,-0.14
101743,-0.684,0.034,0.724,0.63,-0.56,-0.07
101752,-0.681,0.036,0.725,0.07,-0.35,0.0
101762,-0.684,0.032,0.727,-0.42,-0.07,-0.07
101772,-0.684,0.032,0.724,-0.35,0.42,-0.28
101781,-0.686,0.032,0.723,0.28,0.42,-0.42
101791,-0.684,0.034,0.72,0.91,0.07,-0.42
101800,-0.685,0.037,0.714,1.26,-0.28,-0.49
101810,-0.683,0.04,0.711,1.33,-0.63,-0.56
101820,-0.686,0.035,0.716,1.19,-0.91,-0.77
101829,-0.681,0.036,0.707,1.96,-1.33,-0.91
101839,-0.685,0.041,0.718,3.01,-2.52,-0.84
101849,-0.68,0.046,0.715,1.96,-2.66,-0.63
101858,-0.679,0.045,0.714,-0.07,-2.1,-0.77
101868,-0.682,0.039,0.716,-1.82,-1.05,-0.77
101877,-0.683,0.032,0.72,-3.08,-0.56,-0.84
101887,-0.686,0.025,0.725,-3.29,-0.63,-0.91
101897,-0.688,0.017,0.726,-2.17,-0.56,-1.05
101906,-0.688,0.021,0.72,0.21,-1.26,-1.19
101916,-0.686,0.025,0.721,2.52,-2.73,-1.05
101925,-0.684,0.03,0.72,3.22,-3.71,-0.91
101935,-0.683,0.029,0.722,2.8,-3.64,-0.84
101945,-0.684,0.027,0.722,2.38,-3.01,-0.77
101954,-0.682,0.026,0.721,3.15,-3.36,-0.7
101964,-0.684,0.026,0.728,3.57,-3.64,-0.63
101974,-0.682,0.027,0.726,3.85,-3.85,-0.56
101983,-0.681,0.029,0.727,3.71,-3.57,-0.42
101993,-0.685,0.024,0.738,3.29,-3.01,-0.14
102002,-0.684,0.022,0.734,3.43,-2.1,0.07
102012,-0.682,0.027,0.733,5.11,-2.1,0.35
102022,-0.68,0.034,0.731,7.07,-2.87,0.42
102031,-0.678,0.038,0.725,8.19,-3.43,0.21
102041,-0.675,0.043,0.72,8.4,-3.64,-0.07
102051,-0.677,0.043,0.719,7.84,-3.64,-0.35
102060,-0.681,0.042,0.721,6.72,-3.64,-0.35
102070,-0.681,0.04,0.718,5.46,-3.29,-0.14
102079,-0.682,0.04,0.717,4.69,-3.15,0.28
102089,-0.678,0.042,0.724,4.06,-3.29,0.77
102099,-0.675,0.045,0.727,3.15,-3.01,0.98
102108,-0.675,0.046,0.732,2.87,-2.17,0.91
102118,-0.675,0.046,0.732,3.92,-1.82,0.49
102127,-0.674,0.047,0.73,6.02,-2.52,0.07
102137,-0.674,0.052,0.729,8.05,-3.78,-0.28
102147,-0.671,0.058,0.727,8.68,-4.55,-0.49
102156,-0.671,0.065,0.727,7.98,-4.55,-0.63
102166,-0.668,0.067,0.728,6.37,-4.06,-0.56
102176,-0.667,0.071,0.73,3.78,-3.29,-0.42
102185,-0.668,0.069,0.732,0.42,-2.03,-0.28
102195,-0.668,0.062,0.732,-2.17,-0.49,-0.14
102204,-0.672,0.056,0.735,-2.87,0.21,-0.14
102214,-0.673,0.052,0.739,-2.38,0.07,-0.21
102224,-0.671,0.048,0.738,-0.91,-0.42,-0.42
102233,-0.671,0.051,0.733,1.33,-1.19,-0.77
102243,-0.672,0.053,0.732,2.66,-1.96,-1.19
102252,-0.674,0.051,0.728,3.22,-2.17,-1.54
102262,-0.672,0.052,0.722,3.92,-2.66,-1.68
102272,-0.675,0.051,0.732,3.71,-2.73,-1.61
102281,-0.669,0.055,0.722,2.87,-2.59,-1.54
102291,-0.672,0.053,0.729,1.26,-2.1,-1.4
102301,-0.672,0.047,0.728,-0.56,-1.19,-1.4
102310,-0.674,0.044,0.726,-1.33,-1.19,-1.26
102320,-0.674,0.045,0.728,-1.89,-1.68,-1.05
102329,-0.672,0.051,0.725,-3.22,-1.96,-0.91
102339,-0.669,0.066,0.697,-5.32,-2.38,-1.19
102349,-0.666,0.096,0.65,-10.78,-4.2,-1.4
102358,-0.66,0.12,0.611,-22.68,-7.28,-1.61
102368,-0.653,0.137,0.576,-39.34,-10.22,-2.1
102378,-0.614,0.161,0.526,-61.32,-12.32,-2.38
102387,-0.619,0.176,0.454,-92.26,-14.98,-2.31
102397,-0.581,0.24,0.431,-134.4,-17.5,-4.41
102406,-0.534,0.206,0.46,-191.38,-14.63,-6.37
102416,-0.568,0.124,0.463,-249.97,-1.96,-10.36
102426,-0.576,0.06,0.449,-311.64,17.85,-11.62
102435,-0.63,-0.002,0.423,-371.56,34.37,-7.42
102445,-0.643,-0.061,0.417,-427.84,49.07,2.03
102454,-0.68,-0.183,0.396,-484.05,60.76,10.36
102464,-0.692,-0.254,0.313,-536.97,68.81,13.44
102474,-0.688,-0.365,0.241,-585.69,75.74,16.24
102483,-0.709,-0.467,0.157,-626.5,85.26,21.21
102493,-0.721,-0.596,0.125,-664.65,94.43,28.63
102503,-0.779,-0.739,0.198,-699.93,108.36,33.74
102512,-0.859,-0.85,0.197,-708.82,123.97,39.13
