Time,aX,aY,aZ,gX,gY,gZ
2386666,-0.406,0.178,0.895,4.34,-0.7,-0.77
2386675,-0.406,0.177,0.894,3.22,-0.49,-0.84
2386685,-0.404,0.174,0.882,3.08,-0.35,-0.98
2386694,-0.412,0.167,0.904,3.5,-1.61,-0.98
2386704,-0.408,0.167,0.916,3.85,-1.89,-0.56
2386713,-0.403,0.171,0.909,6.58,-1.82,-1.12
2386723,-0.411,0.158,0.933,9.73,-1.82,-2.03
2386732,-0.412,0.116,0.951,17.71,-0.35,-2.87
2386742,-0.429,0.096,0.941,38.78,-2.17,-5.32
2386751,-0.441,0.092,0.936,71.54,-10.5,-9.73
2386761,-0.441,0.074,0.891,118.23,-25.27,-17.43
2386770,-0.452,0.08,0.829,179.06,-48.86,-27.02
2386780,-0.434,0.146,0.794,240.24,-75.67,-36.4
2386789,-0.42,0.231,0.768,283.99,-92.82,-43.75
2386799,-0.45,0.333,0.591,294.84,-93.31,-45.43
2386808,-0.429,0.462,0.388,260.61,-90.37,-37.8
2386818,-0.353,0.662,0.019,167.51,-77.49,-24.29
2386827,-0.377,0.796,-0.136,-8.68,-51.1,-3.08
2386837,-0.35,0.679,0.022,-249.9,-2.73,30.31
2386846,-0.293,0.487,0.478,-481.88,56.91,63.07
2386856,-0.088,0.23,0.836,-621.25,110.81,69.79
2386865,-0.033,0.098,1.021,-666.89,147.42,40.04
2386875,-0.217,-0.122,1.133,-640.08,155.61,-5.53
2386884,-0.324,-0.346,1.206,-549.5,117.88,-41.51
2386894,-0.351,-0.281,1.224,-434.0,88.97,-48.58
2386903,-0.435,-0.277,1.037,-350.84,56.7,-48.3
2386913,-0.494,-0.418,0.902,-311.78,15.54,-42.42
2386922,-0.513,-0.539,0.727,-297.29,-8.82,-35.91
2386932,-0.648,-0.772,0.647,-302.4,-26.53,-23.73
2386941,-0.558,-0.787,0.83,-305.55,-45.08,-5.53
2386951,-0.525,-0.682,0.979,-296.38,-46.97,5.04
2386960,-0.423,-0.588,1.085,-285.67,-31.29,12.18
2386970,-0.404,-0.58,1.091,-280.0,-8.47,14.28
2386979,-0.438,-0.588,1.004,-269.36,15.4,15.89
2386989,-0.452,-0.606,0.875,-245.42,33.81,21.98
2386998,-0.496,-0.646,0.755,-207.13,36.82,27.72
2387008,-0.535,-0.65,0.596,-179.27,24.22,32.97
2387017,-0.503,-0.636,0.515,-177.03,4.34,36.89
2387027,-0.471,-0.686,0.579,-187.39,-6.09,41.72
2387036,-0.459,-0.692,0.684,-186.13,-6.51,45.64
2387046,-0.408,-0.695,0.749,-171.85,2.03,42.21
2387055,-0.413,-0.726,0.737,-152.53,16.45,37.66
2387065,-0.476,-0.76,0.668,-140.28,34.09,30.8
2387074,-0.489,-0.791,0.614,-139.23,47.18,30.45
2387084,-0.482,-0.817,0.566,-136.92,54.25,32.9
2387093,-0.481,-0.818,0.521,-128.52,55.93,34.51
2387103,-0.492,-0.828,0.507,-117.18,52.99,35.77
2387112,-0.529,-0.835,0.492,-102.06,46.13,35.35
2387122,-0.509,-0.793,0.452,-78.47,29.4,32.69
2387131,-0.439,-0.696,0.468,-48.65,10.64,28.42
2387141,-0.401,-0.635,0.543,-24.43,-1.68,17.64
2387150,-0.364,-0.61,0.564,-6.72,-3.29,3.01
2387160,-0.462,-0.653,0.532,6.79,-3.43,-12.18
2387169,-0.492,-0.677,0.507,14.77,-3.85,-17.15
2387179,-0.491,-0.673,0.49,18.2,-2.45,-15.96
2387188,-0.475,-0.638,0.475,17.99,3.57,-12.88
2387198,-0.463,-0.601,0.427,7.63,11.27,-11.76
2387207,-0.483,-0.621,0.371,-13.72,18.41,-10.92
2387217,-0.504,-0.699,0.345,-29.12,19.32,-8.4
2387226,-0.524,-0.761,0.356,-22.47,13.86,-5.11
2387236,-0.522,-0.773,0.41,-3.78,7.28,-1.89
2387245,-0.499,-0.737,0.477,10.22,4.9,-1.75
2387255,-0.498,-0.722,0.498,12.74,7.35,-3.78
2387264,-0.514,-0.745,0.498,11.55,8.89,-5.67
2387274,-0.526,-0.753,0.496,13.51,9.8,-5.32
2387283,-0.513,-0.736,0.487,14.98,9.73,-4.06
2387293,-0.497,-0.693,0.442,12.88,8.89,-4.2
2387302,-0.483,-0.668,0.382,4.9,7.42,-5.04
2387312,-0.487,-0.7,0.392,-6.02,7.0,-5.53
2387321,-0.514,-0.748,0.403,-13.3,7.56,-5.6
2387331,-0.532,-0.79,0.434,-14.07,5.95,-3.29
2387340,-0.523,-0.794,0.469,-8.96,2.1,-0.84
2387350,-0.508,-0.783,0.5,-4.34,-0.49,0.21
2387359,-0.501,-0.778,0.514,-1.82,0.21,0.42
2387369,-0.501,-0.771,0.513,0.21,2.8,0.0
2387378,-0.495,-0.757,0.506,1.54,6.09,-0.35
2387388,-0.5,-0.758,0.498,1.33,9.1,-0.56
2387397,-0.509,-0.752,0.469,0.49,11.62,-0.14
2387407,-0.508,-0.75,0.442,-1.47,12.74,0.77
2387416,-0.52,-0.753,0.422,-3.15,12.04,1.75
