Time,aX,aY,aZ,gX,gY,gZ
12137,-0.667,0.515,0.551,-41.44,2.87,0.28
12145,-0.676,0.485,0.572,-51.66,6.58,1.89
12154,-0.683,0.48,0.577,-41.58,8.19,3.57
12162,-0.677,0.481,0.573,-28.0,8.47,4.27
12170,-0.671,0.496,0.555,-19.53,9.31,5.67
12179,-0.668,0.524,0.541,-23.24,10.5,6.93
12187,-0.662,0.54,0.541,-40.46,13.51,6.79
12196,-0.665,0.575,0.539,-67.34,17.99,5.67
12204,-0.663,0.558,0.571,-111.72,24.64,2.94
12212,-0.675,0.518,0.571,-143.43,32.2,0.7
12221,-0.68,0.453,0.579,-168.42,37.31,0.0
12229,-0.682,0.415,0.545,-178.43,38.64,2.38
12238,-0.685,0.377,0.529,-186.69,36.05,6.37
12247,-0.691,0.384,0.518,-196.42,29.4,11.76
12254,-0.698,0.373,0.537,-232.75,23.24,15.82
12263,-0.704,0.299,0.573,-286.09,19.67,16.8
12271,-0.706,0.179,0.594,-341.81,18.27,20.23
12279,-0.713,0.092,0.61,-387.38,16.87,31.29
12288,-0.708,0.078,0.634,-410.9,11.9,47.67
12296,-0.682,0.142,0.653,-413.7,3.5,62.72
12305,-0.662,0.227,0.686,-412.09,-5.04,69.09
12313,-0.658,0.259,0.737,-418.6,-12.74,63.91
12321,-0.645,0.209,0.78,-435.89,-16.31,53.13
12330,-0.644,0.123,0.799,-455.07,-14.98,42.63
12338,-0.647,-0.017,0.812,-463.4,-9.45,34.16
12346,-0.668,-0.128,0.779,-442.89,-1.89,31.43
12355,-0.67,-0.183,0.754,-406.7,3.5,32.76
12363,-0.679,-0.208,0.736,-376.81,7.28,35.35
12372,-0.681,-0.232,0.74,-356.09,8.19,37.03
12381,-0.674,-0.232,0.739,-339.43,7.91,38.43
12388,-0.672,-0.233,0.732,-325.36,9.24,36.75
12397,-0.677,-0.246,0.718,-306.39,11.62,31.22
12405,-0.686,-0.274,0.7,-287.91,13.72,23.52
12414,-0.689,-0.356,0.688,-271.6,15.19,16.52
12422,-0.667,-0.359,0.611,-239.33,15.47,13.58
12430,-0.692,-0.404,0.614,-226.94,13.93,12.25
12439,-0.696,-0.427,0.597,-197.96,14.21,12.39
12447,-0.696,-0.425,0.564,-167.79,13.72,12.95
12455,-0.697,-0.439,0.551,-151.83,13.16,12.32
12464,-0.696,-0.436,0.54,-134.05,11.55,11.9
12472,-0.692,-0.433,0.532,-119.7,9.38,10.22
12481,-0.69,-0.449,0.525,-116.13,8.54,7.77
12489,-0.693,-0.465,0.51,-120.4,7.77,5.46
12497,-0.705,-0.477,0.53,-140.07,6.02,3.22
12506,-0.684,-0.51,0.5,-147.84,10.01,2.1
12515,-0.693,-0.504,0.457,-139.37,11.2,5.39
12524,-0.712,-0.546,0.453,-136.85,10.64,7.0
12531,-0.716,-0.55,0.435,-123.62,9.17,9.1
12539,-0.717,-0.552,0.429,-117.67,8.47,10.01
12548,-0.73,-0.579,0.417,-117.81,8.75,9.38
12556,-0.73,-0.596,0.393,-118.02,8.54,10.08
12564,-0.724,-0.591,0.376,-122.92,7.28,12.11
12573,-0.722,-0.587,0.367,-133.63,6.09,13.86
12581,-0.733,-0.588,0.379,-142.24,4.62,14.0
12590,-0.708,-0.601,0.405,-136.43,5.88,13.44
12598,-0.708,-0.56,0.35,-113.82,6.09,12.67
12606,-0.726,-0.577,0.324,-124.39,5.6,8.4
12615,-0.725,-0.632,0.278,-138.6,8.96,7.28
12623,-0.739,-0.647,0.234,-144.55,6.51,10.5
12631,-0.734,-0.675,0.261,-164.92,1.26,14.14
12640,-0.728,-0.656,0.262,-173.32,1.33,20.02
12649,-0.721,-0.654,0.283,-181.23,0.98,22.68
12658,-0.73,-0.645,0.262,-182.98,2.24,21.49
12665,-0.731,-0.658,0.251,-196.63,5.25,19.6
12673,-0.741,-0.703,0.207,-221.76,9.31,20.44
12682,-0.728,-0.717,0.152,-251.44,13.58,25.55
12690,-0.726,-0.671,0.086,-273.63,14.91,32.62
12699,-0.72,-0.635,0.021,-293.44,10.22,34.58
12707,-0.743,-0.68,0.084,-315.0,2.17,31.64
12715,-0.737,-0.685,0.12,-301.07,0.07,31.99
12724,-0.754,-0.682,0.098,-277.69,2.31,32.62
12732,-0.756,-0.594,0.072,-263.69,6.09,32.69
12740,-0.728,-0.547,0.026,-260.82,12.67,26.53
12749,-0.748,-0.543,-0.063,-251.09,17.78,18.06
12757,-0.749,-0.595,-0.138,-244.16,18.41,9.87
12766,-0.763,-0.644,-0.151,-252.0,15.82,7.56
12774,-0.768,-0.647,-0.161,-256.41,15.54,10.85
12783,-0.769,-0.648,-0.181,-244.02,14.77,14.56
12792,-0.766,-0.62,-0.209,-210.28,11.76,17.22
12799,-0.768,-0.589,-0.251,-176.4,6.79,15.54
12808,-0.771,-0.573,-0.251,-158.62,2.38,12.81
12816,-0.769,-0.576,-0.27,-144.83,0.14,10.15
12824,-0.757,-0.587,-0.279,-139.86,-0.28,9.73
12833,-0.774,-0.578,-0.276,-136.57,-1.47,10.92
12841,-0.769,-0.578,-0.267,-138.81,0.07,10.5
12849,-0.771,-0.563,-0.289,-135.24,3.01,11.69
12858,-0.771,-0.556,-0.299,-134.19,5.32,12.11
12866,-0.759,-0.537,-0.342,-133.07,7.49,12.74
12875,-0.771,-0.599,-0.358,-156.59,7.56,12.95
12883,-0.786,-0.545,-0.313,-150.78,6.02,21.28
12891,-0.76,-0.481,-0.372,-122.71,6.58,24.01
12900,-0.793,-0.425,-0.401,-109.41,3.43,23.59
12908,-0.768,-0.356,-0.349,-87.57,-1.19,18.69
12917,-0.777,-0.345,-0.329,-54.25,0.07,7.14
12926,-0.768,-0.424,-0.384,-26.18,3.57,-4.2
12933,-0.79,-0.523,-0.432,-19.32,2.45,-7.91
12942,-0.776,-0.565,-0.409,-34.72,2.1,-3.08
12950,-0.784,-0.536,-0.4,-43.4,2.24,3.5
