Time,aX,aY,aZ,gX,gY,gZ
8285,-0.552,0.407,0.662,-96.39,10.64,38.43
8294,-0.555,0.398,0.698,-102.62,6.93,39.9
8302,-0.552,0.386,0.753,-105.35,5.11,42.35
8310,-0.546,0.403,0.773,-96.6,6.02,45.29
8319,-0.547,0.405,0.776,-85.47,8.75,46.06
8327,-0.529,0.42,0.743,-66.29,10.36,45.78
8336,-0.522,0.442,0.683,-50.75,10.71,45.22
8344,-0.504,0.459,0.655,-42.56,5.46,43.19
8352,-0.519,0.47,0.683,-37.8,-2.94,39.62
8361,-0.506,0.466,0.717,-23.17,-9.38,34.02
8369,-0.509,0.457,0.731,0.98,-13.51,27.37
8377,-0.513,0.45,0.731,18.06,-16.66,21.7
8386,-0.502,0.433,0.748,17.22,-17.99,17.99
8395,-0.501,0.423,0.777,12.18,-17.29,16.94
8404,-0.501,0.418,0.808,11.97,-15.12,17.08
8411,-0.487,0.427,0.807,18.34,-10.29,17.92
8419,-0.485,0.451,0.772,15.61,-4.55,19.25
8428,-0.481,0.454,0.766,-1.33,-0.56,19.25
8436,-0.488,0.448,0.763,-13.44,2.17,18.48
8445,-0.495,0.441,0.746,-18.9,3.71,17.36
8453,-0.487,0.437,0.732,-21.91,3.36,16.94
8461,-0.491,0.446,0.745,-23.66,0.56,16.73
8470,-0.488,0.454,0.785,-27.37,-2.52,15.26
8478,-0.491,0.445,0.821,-37.94,-2.66,13.02
8486,-0.513,0.378,0.855,-59.99,2.1,11.97
8495,-0.513,0.318,0.843,-67.55,8.89,15.19
8503,-0.5,0.303,0.787,-61.53,15.4,21.84
8512,-0.504,0.332,0.735,-62.23,16.24,28.42
8520,-0.511,0.332,0.764,-80.29,14.14,32.48
8529,-0.517,0.342,0.792,-89.04,12.74,34.65
8538,-0.526,0.304,0.821,-111.09,15.75,35.07
8545,-0.518,0.249,0.826,-145.04,23.73,38.85
8554,-0.503,0.21,0.819,-190.4,31.43,46.69
8562,-0.49,0.195,0.763,-266.42,36.47,56.84
8570,-0.495,0.12,0.729,-412.72,37.8,71.26
8579,-0.517,-0.09,0.788,-615.02,33.88,88.34
8587,-0.521,-0.368,0.877,-808.78,33.18,114.59
8595,-0.539,-0.56,0.953,-929.95,33.53,151.76
