Time,aX,aY,aZ,gX,gY,gZ
2396023,-0.407,0.14,0.898,-2.24,3.43,-0.98
2396033,-0.411,0.132,0.896,-1.33,2.73,-1.12
2396042,-0.411,0.132,0.89,0.49,1.47,-1.12
2396052,-0.412,0.133,0.891,3.08,-0.84,-0.98
2396061,-0.405,0.131,0.913,5.67,-2.87,-0.77
2396071,-0.408,0.12,0.912,9.24,-2.94,-1.12
2396080,-0.411,0.108,0.915,17.85,-4.13,-2.31
2396090,-0.417,0.088,0.931,30.52,-5.88,-3.99
2396099,-0.438,0.052,0.962,48.58,-7.35,-5.25
2396109,-0.462,-0.01,0.938,78.82,-10.85,-5.95
2396118,-0.493,0.009,0.881,124.6,-24.36,-7.28
2396128,-0.438,0.028,0.807,169.68,-44.24,-8.96
2396137,-0.412,0.138,0.785,209.09,-61.39,-13.09
2396147,-0.406,0.217,0.753,231.98,-68.04,-17.08
2396156,-0.394,0.289,0.705,241.22,-67.55,-20.79
2396166,-0.43,0.289,0.697,244.93,-69.3,-23.24
2396175,-0.405,0.325,0.675,246.54,-76.58,-24.57
2396185,-0.403,0.374,0.695,241.99,-81.2,-23.59
2396194,-0.385,0.44,0.669,223.79,-78.54,-17.71
2396204,-0.357,0.557,0.563,185.08,-72.03,-10.29
2396213,-0.406,0.74,0.308,104.16,-61.67,3.43
2396223,-0.352,0.885,0.154,-39.97,-49.28,29.75
2396232,-0.22,0.858,0.316,-224.28,-30.17,56.42
2396242,-0.091,0.785,0.487,-397.81,5.81,71.33
2396251,-0.056,0.619,0.663,-527.52,42.0,69.86
2396261,0.039,0.482,0.705,-605.64,76.58,54.32
2396270,-0.017,0.252,0.703,-651.63,108.15,27.44
2396280,-0.267,-0.043,0.763,-685.65,120.68,4.9
2396289,-0.401,-0.423,0.873,-705.74,130.2,0.7
2396299,-0.587,-0.776,0.872,-684.53,144.97,3.22
2396308,-0.693,-0.995,0.852,-605.43,117.74,8.54
2396318,-0.639,-1.04,0.739,-502.74,63.56,16.31
2396327,-0.565,-0.996,0.753,-415.73,3.01,23.73
2396337,-0.476,-0.971,0.831,-342.09,-45.71,24.15
2396346,-0.447,-0.929,0.957,-267.96,-73.15,22.33
2396356,-0.418,-0.844,1.097,-202.44,-79.94,25.83
2396365,-0.37,-0.775,1.196,-162.26,-67.48,32.13
2396375,-0.366,-0.75,1.134,-143.43,-41.23,38.22
2396384,-0.366,-0.687,1.046,-131.11,-14.98,42.56
2396394,-0.369,-0.63,0.912,-112.7,7.07,44.66
2396403,-0.36,-0.585,0.801,-87.85,13.02,44.8
2396413,-0.357,-0.56,0.778,-63.98,6.51,40.53
2396422,-0.357,-0.527,0.777,-41.65,-1.19,34.51
2396432,-0.334,-0.489,0.733,-19.18,-9.38,27.16
2396441,-0.339,-0.461,0.753,1.4,-17.71,19.32
2396451,-0.341,-0.482,0.79,10.5,-19.53,12.74
2396460,-0.362,-0.481,0.771,14.42,-14.07,8.47
2396470,-0.333,-0.481,0.711,9.17,-3.22,7.7
2396479,-0.357,-0.516,0.673,-1.68,9.24,5.95
2396489,-0.385,-0.558,0.66,-8.75,16.1,4.55
2396498,-0.402,-0.585,0.671,-10.99,16.38,4.27
2396508,-0.414,-0.599,0.676,-10.5,11.62,5.32
2396517,-0.405,-0.614,0.713,-7.77,3.92,6.79
2396527,-0.39,-0.606,0.747,-0.14,-2.45,7.0
2396536,-0.378,-0.59,0.782,10.99,-6.51,5.81
2396546,-0.373,-0.567,0.784,21.21,-7.42,3.92
2396555,-0.365,-0.526,0.748,27.72,-7.7,1.47
2396565,-0.365,-0.501,0.727,28.42,-8.68,-1.75
2396574,-0.365,-0.505,0.724,25.27,-7.84,-5.04
2396584,-0.385,-0.523,0.729,21.56,-4.97,-7.91
2396593,-0.409,-0.532,0.71,16.87,-1.82,-8.05
2396603,-0.412,-0.53,0.656,6.3,1.19,-5.53
2396612,-0.411,-0.557,0.665,-8.12,3.29,-3.01
2396622,-0.429,-0.589,0.701,-17.57,6.16,-0.98
2396631,-0.432,-0.6,0.736,-18.69,6.79,0.84
2396641,-0.425,-0.6,0.762,-11.62,4.69,1.26
2396650,-0.408,-0.581,0.748,-2.17,2.17,-0.7
2396660,-0.42,-0.587,0.746,5.46,-0.14,-4.13
2396669,-0.42,-0.595,0.747,10.29,-1.05,-5.67
2396679,-0.414,-0.589,0.763,13.86,0.07,-5.95
2396688,-0.407,-0.583,0.76,16.31,3.08,-5.88
2396698,-0.401,-0.558,0.723,17.78,5.39,-5.6
2396707,-0.419,-0.546,0.662,16.66,4.27,-5.18
2396717,-0.419,-0.541,0.612,7.28,-0.49,-3.92
2396726,-0.421,-0.579,0.662,-3.43,-5.32,-3.01
2396736,-0.426,-0.599,0.724,-7.77,-5.6,-0.98
2396745,-0.414,-0.586,0.761,-7.0,-4.13,1.05
2396755,-0.402,-0.578,0.777,-4.9,-1.47,1.68
2396764,-0.396,-0.578,0.768,-2.94,2.17,1.75
2396774,-0.401,-0.582,0.748,0.0,4.62,1.33
2396783,-0.405,-0.576,0.726,3.22,4.55,0.84
2396793,-0.407,-0.571,0.729,6.02,2.94,0.35
2396802,-0.403,-0.558,0.737,7.98,2.24,0.0
2396812,-0.396,-0.552,0.738,9.31,2.66,-0.56
2396821,-0.396,-0.554,0.749,9.73,4.06,-1.19
2396831,-0.399,-0.541,0.717,9.1,5.81,-1.12
2396840,-0.395,-0.519,0.644,7.35,4.97,-1.12
2396850,-0.406,-0.541,0.663,4.62,0.35,-1.68
2396859,-0.414,-0.569,0.711,0.0,-2.73,-0.91
2396869,-0.411,-0.577,0.75,-2.17,-2.52,1.19
