Time,aX,aY,aZ,gX,gY,gZ
10008,-0.658,0.509,0.507,-7.0,-0.35,-2.31
10016,-0.659,0.501,0.507,13.58,-0.42,-0.7
10025,-0.658,0.518,0.483,33.6,-0.28,1.12
10033,-0.652,0.532,0.478,37.31,-0.35,2.87
10041,-0.623,0.553,0.472,36.26,1.26,5.18
10050,-0.696,0.586,0.494,19.6,4.9,8.75
10058,-0.656,0.615,0.494,16.59,7.07,7.7
10067,-0.657,0.629,0.458,14.77,9.52,5.39
10076,-0.656,0.618,0.44,9.73,8.96,2.31
10083,-0.654,0.6,0.427,6.09,6.16,0.21
10092,-0.651,0.573,0.434,3.01,1.68,-0.84
10100,-0.654,0.552,0.462,10.78,-2.45,-0.98
10108,-0.658,0.558,0.472,25.62,-5.04,0.42
10117,-0.656,0.566,0.48,31.5,-5.32,2.03
10125,-0.644,0.575,0.47,30.52,-2.52,3.78
10134,-0.676,0.575,0.476,25.34,-0.84,5.46
10142,-0.645,0.601,0.437,28.07,0.91,5.67
10150,-0.629,0.603,0.425,15.26,3.71,5.25
10159,-0.686,0.602,0.421,8.33,4.41,5.39
10167,-0.651,0.607,0.44,13.58,0.42,5.25
10175,-0.671,0.598,0.462,23.59,-3.29,2.94
10184,-0.669,0.576,0.491,41.58,-6.51,0.63
10192,-0.663,0.571,0.467,62.86,-7.42,1.05
10201,-0.655,0.563,0.454,74.41,-8.12,2.94
10210,-0.66,0.562,0.467,92.47,-9.8,4.62
10217,-0.656,0.584,0.457,125.3,-12.81,6.09
10226,-0.644,0.653,0.39,146.16,-14.21,7.91
10234,-0.632,0.712,0.327,119.42,-10.78,9.31
10242,-0.624,0.746,0.305,58.87,-3.64,9.66
10251,-0.628,0.748,0.328,0.28,4.13,8.19
10259,-0.623,0.735,0.368,-30.87,9.17,5.11
10268,-0.626,0.731,0.359,-39.69,12.04,-0.63
10276,-0.629,0.759,0.334,-68.67,14.63,-5.18
10284,-0.62,0.75,0.332,-143.57,22.47,-7.63
10293,-0.649,0.722,0.38,-254.24,34.37,-4.83
