Time,aX,aY,aZ,gX,gY,gZ
55821,-0.572,0.152,0.804,0.21,-0.14,-1.12
55830,-0.572,0.152,0.803,0.49,-0.42,-1.26
55840,-0.57,0.152,0.801,0.91,-0.63,-1.19
55850,-0.573,0.156,0.798,0.91,-0.28,-0.98
55859,-0.572,0.154,0.796,0.0,0.07,-0.91
55869,-0.574,0.151,0.795,-0.84,0.21,-0.56
55878,-0.572,0.151,0.793,-1.19,0.56,-0.42
55888,-0.573,0.149,0.789,-1.47,1.05,-0.56
55898,-0.576,0.144,0.79,-1.61,1.05,-0.56
55907,-0.579,0.143,0.793,-1.4,0.35,-0.42
55917,-0.579,0.142,0.794,-0.7,-0.49,-0.07
55926,-0.577,0.145,0.796,-0.35,-1.05,0.07
55936,-0.573,0.147,0.796,-0.35,-1.26,0.21
55946,-0.573,0.148,0.796,-0.28,-1.33,0.21
55955,-0.573,0.149,0.798,-0.42,-1.19,0.07
55965,-0.573,0.151,0.801,-0.63,-1.12,0.07
55975,-0.57,0.151,0.805,-1.05,-1.26,-0.14
55984,-0.571,0.149,0.807,-1.05,-1.05,-0.21
55994,-0.572,0.147,0.809,-0.7,-0.77,0.0
56003,-0.572,0.148,0.813,-0.28,-0.63,-0.07
56013,-0.571,0.15,0.812,0.0,-0.28,0.0
56023,-0.573,0.151,0.81,0.21,0.21,0.07
56032,-0.572,0.152,0.804,0.07,0.7,0.0
56042,-0.573,0.15,0.798,-0.07,0.7,0.07
56052,-0.574,0.149,0.8,0.0,0.42,0.28
56061,-0.574,0.149,0.801,-0.07,0.07,0.49
56071,-0.574,0.148,0.804,-0.21,0.21,0.63
56080,-0.573,0.146,0.801,-0.42,0.7,0.63
56090,-0.574,0.146,0.794,-0.07,1.05,0.56
56100,-0.578,0.149,0.791,0.49,0.7,0.56
56109,-0.579,0.148,0.79,0.7,0.0,0.56
56119,-0.577,0.149,0.79,0.98,-0.84,0.77
56128,-0.573,0.154,0.793,1.19,-1.26,0.98
56138,-0.572,0.156,0.792,0.49,-1.12,0.98
56148,-0.573,0.154,0.79,-0.21,-0.91,0.98
