Time,aX,aY,aZ,gX,gY,gZ
3465,-0.6,0.444,0.653,4.13,-2.17,7.0
3473,-0.598,0.461,0.66,2.38,-1.19,7.98
3482,-0.591,0.479,0.655,4.55,-0.42,7.63
3490,-0.589,0.499,0.645,5.04,-0.21,6.16
3499,-0.59,0.499,0.647,1.26,0.63,3.57
3508,-0.594,0.492,0.65,2.17,0.49,0.7
3515,-0.591,0.483,0.648,4.48,0.14,-1.89
3524,-0.598,0.467,0.651,2.87,0.77,-4.13
3532,-0.601,0.437,0.648,2.31,1.54,-5.95
3541,-0.607,0.411,0.634,4.13,1.33,-6.09
3549,-0.608,0.397,0.635,2.73,-0.07,-3.85
3557,-0.61,0.402,0.652,-0.14,-1.19,-0.21
3566,-0.607,0.417,0.66,-0.84,-0.42,2.17
3574,-0.605,0.424,0.652,-2.1,1.05,3.08
3582,-0.599,0.439,0.648,-2.45,0.98,3.43
3591,-0.593,0.464,0.647,-7.49,0.35,3.57
3599,-0.595,0.471,0.656,-18.97,1.33,2.94
3608,-0.598,0.483,0.67,-28.28,1.75,1.82
3616,-0.593,0.477,0.675,-40.18,3.85,-0.56
3624,-0.596,0.458,0.667,-57.26,7.0,-2.59
3633,-0.601,0.436,0.651,-81.13,9.59,-2.8
3642,-0.601,0.386,0.65,-108.99,11.48,-1.54
3651,-0.609,0.329,0.646,-127.19,10.08,3.29
3658,-0.617,0.324,0.621,-153.65,5.39,14.63
3666,-0.613,0.292,0.658,-217.28,4.76,22.75
3675,-0.615,0.265,0.695,-286.51,6.72,31.29
3683,-0.602,0.203,0.738,-352.87,11.9,38.85
3691,-0.596,0.181,0.747,-412.93,15.75,46.55
3700,-0.574,0.132,0.773,-504.7,17.64,55.51
3708,-0.583,0.054,0.844,-590.8,21.0,66.36
3717,-0.596,0.02,0.854,-630.7,23.24,75.53
3725,-0.57,0.003,0.776,-651.49,18.9,75.6
3733,-0.55,-0.033,0.736,-657.02,6.79,65.59
3742,-0.564,-0.13,0.733,-646.73,-3.01,54.25
3750,-0.604,-0.276,0.743,-622.09,-10.29,44.17
3758,-0.623,-0.402,0.785,-572.39,-14.84,38.36
3767,-0.619,-0.458,0.783,-509.74,-14.42,38.57
3776,-0.609,-0.485,0.812,-457.38,-9.1,41.16
3785,-0.607,-0.439,0.802,-390.81,1.54,43.54
3792,-0.613,-0.4,0.753,-329.35,13.3,37.73
3800,-0.614,-0.404,0.675,-272.3,22.54,24.5
3809,-0.615,-0.441,0.567,-216.16,25.76,9.17
3817,-0.623,-0.521,0.502,-188.58,22.4,-2.94
3826,-0.644,-0.611,0.495,-177.45,16.8,-6.37
3834,-0.661,-0.671,0.488,-156.73,12.88,-3.08
3842,-0.669,-0.691,0.466,-136.29,11.83,3.92
3851,-0.662,-0.675,0.43,-118.37,11.41,11.76
3859,-0.65,-0.641,0.386,-105.0,8.96,16.38
3867,-0.64,-0.615,0.376,-99.4,3.43,17.08
3876,-0.636,-0.605,0.4,-96.81,-3.64,14.84
3884,-0.631,-0.62,0.452,-95.76,-7.28,11.2
3893,-0.633,-0.621,0.475,-84.49,-6.02,8.54
3901,-0.628,-0.62,0.478,-71.54,-2.73,6.44
3910,-0.638,-0.635,0.466,-61.67,1.19,4.06
3919,-0.64,-0.643,0.433,-48.09,4.83,2.59
3926,-0.64,-0.651,0.392,-35.84,6.02,1.4
3935,-0.634,-0.647,0.375,-28.77,4.62,1.47
3943,-0.636,-0.637,0.374,-27.72,2.52,1.12
3951,-0.638,-0.647,0.401,-34.58,2.52,0.35
3960,-0.635,-0.646,0.394,-31.64,4.83,-0.07
3968,-0.636,-0.649,0.374,-26.81,6.37,-1.33
3976,-0.637,-0.652,0.347,-20.51,5.74,-2.52
3985,-0.635,-0.647,0.335,-12.25,2.31,-3.92
3993,-0.633,-0.65,0.35,-4.69,-2.94,-6.16
4002,-0.633,-0.672,0.394,-3.29,-6.65,-8.4
4010,-0.633,-0.684,0.422,1.61,-6.02,-8.54
4018,-0.629,-0.678,0.415,9.87,-3.64,-7.28
4027,-0.63,-0.681,0.408,8.89,-1.68,-5.04
4035,-0.636,-0.671,0.396,5.32,0.42,-2.03
4044,-0.632,-0.657,0.382,2.59,2.03,-0.28
4053,-0.633,-0.65,0.368,3.01,2.31,-0.77
4060,-0.629,-0.651,0.36,5.46,0.49,-2.94
4069,-0.623,-0.664,0.37,4.83,-2.1,-4.83
4077,-0.62,-0.683,0.396,0.56,-3.85,-5.39
4085,-0.618,-0.702,0.427,-6.79,-3.08,-4.76
4094,-0.628,-0.709,0.421,-11.34,0.14,-3.22
4102,-0.631,-0.716,0.384,-17.57,3.5,-0.98
4111,-0.634,-0.7,0.351,-20.37,3.57,2.03
4119,-0.633,-0.667,0.338,-18.76,0.77,3.15
4127,-0.636,-0.65,0.352,-17.71,-1.82,1.68
4136,-0.638,-0.648,0.363,-11.83,-2.8,-1.26
4144,-0.64,-0.663,0.379,-4.9,-2.73,-4.55
4152,-0.64,-0.674,0.379,4.27,-1.19,-6.23
4161,-0.639,-0.676,0.36,11.34,0.21,-6.44
4169,-0.629,-0.685,0.356,7.98,-0.35,-5.74
4178,-0.637,-0.703,0.384,-4.55,-1.68,-3.92
4187,-0.641,-0.706,0.4,-8.47,-0.77,-1.47
4194,-0.634,-0.687,0.382,-4.34,1.26,0.35
4203,-0.631,-0.668,0.358,-1.4,2.1,0.98
4211,-0.635,-0.656,0.326,4.69,1.75,-0.49
4220,-0.622,-0.651,0.291,9.94,-1.33,-3.22
4228,-0.615,-0.679,0.332,-1.61,-7.07,-4.62
4236,-0.627,-0.706,0.396,-9.31,-9.87,-3.85
4245,-0.624,-0.719,0.424,-9.17,-7.28,-2.52
4253,-0.615,-0.708,0.422,-9.73,-2.87,0.91
4261,-0.612,-0.681,0.409,-10.08,0.42,3.36
4270,-0.614,-0.678,0.39,-10.01,2.24,1.33
4278,-0.606,-0.669,0.364,-2.45,1.89,-0.77
4287,-0.625,-0.684,0.377,3.57,-1.47,-3.08
4295,-0.62,-0.697,0.377,11.76,-3.36,-4.97
4303,-0.62,-0.718,0.388,10.43,-3.78,-4.83
4312,-0.622,-0.713,0.402,8.68,-3.5,-2.66
4321,-0.62,-0.696,0.399,8.33,-2.03,-0.77
4330,-0.616,-0.683,0.393,2.59,-0.91,0.84
4337,-0.626,-0.686,0.399,-1.82,-0.21,1.19
4345,-0.624,-0.676,0.385,1.12,0.77,1.12
4354,-0.62,-0.665,0.367,1.19,0.98,1.12
4362,-0.621,-0.66,0.364,-2.87,0.56,0.7
4370,-0.618,-0.658,0.365,-3.22,0.21,-0.14
4379,-0.619,-0.673,0.375,-5.6,0.0,-1.61
4387,-0.628,-0.689,0.382,-6.79,0.63,-1.82
4396,-0.63,-0.693,0.374,-3.85,1.61,-1.19
4404,-0.622,-0.677,0.355,-0.63,1.89,0.35
4412,-0.614,-0.652,0.35,0.14,0.35,0.77
4421,-0.619,-0.653,0.372,0.91,-2.17,-2.38
4429,-0.623,-0.679,0.399,1.68,-3.08,-5.88
4438,-0.629,-0.708,0.406,1.61,-0.7,-6.37
4446,-0.631,-0.72,0.378,3.57,2.24,-4.97
4455,-0.633,-0.723,0.352,0.42,3.36,-2.1
4464,-0.631,-0.713,0.339,-1.75,2.17,0.63
