Time,aX,aY,aZ,gX,gY,gZ
109754,-0.661,0.133,0.723,2.8,-1.82,-0.14
109764,-0.661,0.133,0.726,1.33,-1.47,-0.07
109773,-0.662,0.128,0.729,-0.35,-0.7,-0.14
109783,-0.664,0.123,0.735,-1.19,0.0,-0.14
109792,-0.664,0.121,0.734,-0.77,0.21,-0.21
109802,-0.662,0.124,0.733,0.21,-0.14,-0.21
109812,-0.662,0.125,0.735,0.98,-0.56,-0.35
109821,-0.663,0.126,0.731,1.54,-0.63,-0.63
109831,-0.663,0.124,0.731,1.96,-0.77,-0.7
109840,-0.664,0.122,0.731,2.66,-1.12,-0.7
109850,-0.664,0.121,0.733,3.36,-1.47,-0.63
109860,-0.662,0.125,0.731,3.99,-1.68,-0.56
109869,-0.663,0.13,0.733,3.85,-1.75,-0.56
109879,-0.661,0.13,0.729,2.66,-1.12,-0.63
109889,-0.663,0.126,0.728,1.4,-0.49,-0.56
109898,-0.665,0.12,0.732,0.42,0.07,-0.49
109908,-0.664,0.122,0.727,0.7,0.14,-0.42
109917,-0.665,0.123,0.729,1.61,-0.21,-0.28
109927,-0.663,0.122,0.729,2.03,-0.42,-0.35
109937,-0.664,0.12,0.728,2.87,-0.63,-0.42
109946,-0.664,0.123,0.727,3.99,-1.05,-0.42
109956,-0.664,0.127,0.727,4.34,-1.75,-0.28
109965,-0.662,0.131,0.724,3.64,-1.75,-0.14
109975,-0.662,0.131,0.72,2.1,-1.26,-0.07
109985,-0.662,0.132,0.72,0.49,-0.77,0.07
109994,-0.663,0.13,0.719,-0.98,-0.63,0.35
110004,-0.664,0.129,0.723,-2.1,-0.49,0.63
110014,-0.662,0.127,0.727,-2.87,-0.28,0.77
110023,-0.663,0.126,0.732,-3.01,-0.21,0.77
110033,-0.663,0.122,0.735,-2.66,-0.28,0.7
110042,-0.665,0.116,0.736,-1.4,-0.42,0.63
110052,-0.663,0.117,0.732,0.56,-1.05,0.63
110062,-0.665,0.124,0.734,1.89,-1.96,0.77
110071,-0.662,0.129,0.731,1.47,-2.1,0.91
110081,-0.662,0.13,0.731,0.0,-1.47,1.05
110090,-0.663,0.13,0.735,-1.68,-0.63,1.33
110100,-0.661,0.128,0.734,-3.36,0.14,1.61
110110,-0.661,0.126,0.732,-4.06,0.56,1.75
110119,-0.661,0.126,0.733,-4.34,0.63,1.82
110129,-0.661,0.13,0.731,-4.76,0.7,1.82
110139,-0.66,0.136,0.73,-5.67,0.98,1.89
110148,-0.661,0.135,0.726,-6.93,1.61,1.89
110158,-0.662,0.136,0.717,-7.77,1.82,1.89
110167,-0.663,0.132,0.718,-7.77,1.33,1.96
110177,-0.661,0.131,0.718,-7.28,0.84,1.96
110187,-0.659,0.133,0.716,-6.51,0.0,1.68
110196,-0.659,0.133,0.717,-5.95,-0.49,1.4
110206,-0.662,0.133,0.715,-5.81,-0.84,1.19
110216,-0.66,0.133,0.717,-5.95,-1.19,1.12
110225,-0.661,0.132,0.724,-6.02,-1.68,1.05
110235,-0.657,0.131,0.728,-6.02,-1.96,0.91
110244,-0.658,0.131,0.733,-6.16,-1.96,0.63
110254,-0.659,0.13,0.732,-6.37,-1.82,0.28
110264,-0.659,0.126,0.733,-6.65,-1.89,-0.14
110273,-0.662,0.114,0.739,-6.79,-1.75,-0.49
110283,-0.663,0.111,0.738,-5.74,-1.89,-0.42
110292,-0.666,0.105,0.748,-3.92,-2.24,-0.35
110302,-0.663,0.105,0.74,-1.61,-2.52,-0.49
110312,-0.661,0.111,0.74,1.12,-3.15,-0.56
110321,-0.659,0.12,0.735,2.59,-3.57,-0.63
110331,-0.657,0.125,0.731,2.17,-3.5,-0.56
110341,-0.656,0.128,0.728,0.42,-2.66,-0.49
110350,-0.659,0.127,0.728,-1.33,-1.89,-0.49
110360,-0.657,0.122,0.731,-2.8,-1.47,-0.21
110369,-0.657,0.12,0.733,-3.78,-1.26,-0.14
110379,-0.658,0.116,0.737,-3.64,-1.19,-0.28
110389,-0.659,0.112,0.738,-2.52,-1.61,-0.42
110398,-0.659,0.11,0.744,-1.05,-2.45,-0.42
110408,-0.657,0.111,0.743,0.35,-2.87,-0.7
110417,-0.657,0.112,0.741,1.89,-3.01,-0.84
110427,-0.657,0.115,0.738,2.31,-3.01,-0.77
110437,-0.657,0.116,0.733,1.33,-2.52,-0.63
110446,-0.657,0.115,0.731,-0.07,-1.75,-0.49
110456,-0.66,0.113,0.733,-1.61,-1.05,-0.21
110466,-0.659,0.11,0.736,-2.87,-0.7,0.14
110475,-0.659,0.107,0.739,-3.01,-0.35,0.35
110485,-0.66,0.112,0.736,-2.03,-0.56,0.49
110494,-0.658,0.118,0.732,-1.54,-1.33,0.77
110504,-0.657,0.122,0.728,-2.45,-1.89,1.05
110514,-0.656,0.121,0.716,-4.27,-1.96,1.19
110523,-0.657,0.161,0.658,-7.0,-3.71,2.1
110533,-0.634,0.277,0.609,-23.17,-6.93,5.6
110542,-0.575,0.393,0.428,-67.55,-7.07,7.21
110552,-0.515,0.554,0.28,-143.43,-8.05,5.53
110562,-0.443,0.635,0.042,-249.2,-5.53,1.4
110571,-0.378,0.663,-0.401,-394.17,-5.11,-3.43
110581,-0.57,0.615,-0.451,-594.3,6.51,6.09
110591,-0.752,0.313,-0.552,-853.23,50.4,34.02
110600,-0.701,-0.367,-0.803,-1113.35,118.65,65.8
110610,-0.846,-0.837,-0.956,-1303.12,189.56,102.27
110619,-0.953,-1.146,-1.087,-1429.89,247.52,129.01
110629,-1.136,-1.496,-1.36,-1477.21,272.23,126.77
110639,-1.196,-1.97,-1.197,-1422.75,252.7,108.85
110648,-1.161,-2.077,-0.808,-1300.74,201.74,89.74
110658,-1.083,-2.097,-0.388,-1131.41,137.41,59.15
110668,-0.848,-2.14,0.11,-892.99,69.3,23.45
110677,-0.852,-2.133,0.703,-596.82,8.75,-10.01
110687,-0.937,-1.767,1.007,-262.01,-52.15,-20.58
110696,-0.783,-1.027,0.939,36.47,-110.25,-13.16
110706,-0.514,-0.395,0.449,220.92,-121.66,-17.99
110716,-0.303,-0.134,-0.067,261.45,-81.13,-52.15
110725,-0.386,-0.387,-0.413,189.28,-15.4,-95.41
110735,-0.725,-0.797,-0.632,76.44,48.3,-116.27
110744,-1.101,-1.131,-0.699,-24.01,91.07,-97.37
110754,-1.229,-1.314,-0.675,-77.14,90.23,-51.59
110764,-1.124,-1.216,-0.634,-75.25,56.07,-3.29
110773,-0.904,-0.928,-0.56,-44.1,18.62,30.24
110783,-0.772,-0.626,-0.444,-16.52,-5.81,44.1
110793,-0.694,-0.423,-0.322,-4.76,-12.04,39.97
110802,-0.655,-0.355,-0.276,-2.73,-7.42,25.97
110812,-0.67,-0.391,-0.269,-0.7,-1.33,11.06
110821,-0.714,-0.507,-0.259,0.42,1.54,-0.56
110831,-0.751,-0.568,-0.264,-0.49,6.65,-5.6
110841,-0.754,-0.593,-0.288,-1.05,9.03,-3.57
110850,-0.764,-0.59,-0.28,-1.19,8.05,1.12
110860,-0.736,-0.555,-0.299,-0.49,6.51,5.6
110869,-0.757,-0.502,-0.295,-0.7,6.37,9.17
110879,-0.715,-0.44,-0.315,-3.01,5.81,9.94
110889,-0.712,-0.437,-0.306,-6.3,5.74,5.95
110898,-0.712,-0.485,-0.29,-7.56,7.7,0.0
