Time,aX,aY,aZ,gX,gY,gZ
204087,-0.591,0.372,0.692,1.4,-1.68,-0.49
204097,-0.594,0.375,0.691,0.7,-1.12,-0.42
204106,-0.593,0.374,0.692,-0.84,-0.98,-0.21
204116,-0.593,0.374,0.695,-2.45,-0.77,0.28
204126,-0.591,0.376,0.701,-3.71,-0.49,0.63
204135,-0.588,0.38,0.703,-4.76,-0.21,0.84
204145,-0.585,0.382,0.704,-5.81,0.21,0.63
204154,-0.585,0.382,0.703,-6.93,0.7,0.21
204164,-0.588,0.381,0.706,-8.4,1.33,-0.28
204174,-0.587,0.373,0.704,-8.96,1.82,-0.77
204183,-0.594,0.363,0.707,-7.98,1.75,-1.05
204193,-0.598,0.363,0.707,-6.3,0.28,-1.19
204203,-0.594,0.364,0.698,-4.9,-1.47,-1.19
204212,-0.593,0.371,0.693,-4.41,-1.96,-1.26
204222,-0.589,0.376,0.69,-5.32,-2.45,-1.19
204231,-0.585,0.381,0.685,-7.49,-2.38,-1.4
204241,-0.58,0.383,0.68,-10.85,-1.05,-1.89
204251,-0.587,0.383,0.68,-14.84,0.63,-2.31
204260,-0.587,0.377,0.68,-18.83,0.7,-2.73
204270,-0.585,0.371,0.683,-22.19,-0.07,-3.15
204279,-0.585,0.368,0.676,-24.92,-0.42,-3.99
204289,-0.591,0.364,0.675,-27.93,-0.49,-4.48
204299,-0.595,0.353,0.679,-31.29,-0.7,-4.9
204308,-0.6,0.339,0.685,-33.74,-1.75,-5.04
204318,-0.606,0.323,0.693,-35.07,-3.15,-4.62
204327,-0.609,0.317,0.696,-34.93,-5.18,-3.78
204337,-0.6,0.322,0.702,-34.3,-7.56,-2.66
204347,-0.585,0.33,0.707,-34.72,-8.82,-2.1
204356,-0.579,0.345,0.713,-37.66,-7.91,-2.17
204366,-0.567,0.343,0.724,-42.84,-5.32,-2.31
204376,-0.566,0.348,0.724,-49.28,-1.75,-3.01
204385,-0.566,0.347,0.723,-57.47,2.38,-3.36
204395,-0.564,0.343,0.719,-67.06,6.65,-3.57
204404,-0.572,0.338,0.72,-77.91,11.06,-3.85
204414,-0.579,0.314,0.725,-89.04,15.33,-3.57
204424,-0.588,0.287,0.731,-97.65,18.62,-3.08
204433,-0.588,0.267,0.734,-103.25,20.37,-2.73
204443,-0.587,0.259,0.731,-107.73,21.63,-2.87
204452,-0.581,0.249,0.725,-111.86,22.68,-3.36
204462,-0.57,0.254,0.694,-117.46,24.36,-5.25
204472,-0.567,0.253,0.668,-126.77,26.88,-8.54
204481,-0.553,0.246,0.634,-138.95,29.54,-12.6
204491,-0.526,0.252,0.602,-155.89,31.92,-17.15
204500,-0.527,0.285,0.554,-182.56,36.89,-21.7
204510,-0.494,0.29,0.508,-219.03,48.65,-26.25
204520,-0.481,0.274,0.468,-265.58,62.51,-33.88
204529,-0.501,0.21,0.415,-318.15,78.61,-43.26
204539,-0.552,0.121,0.393,-367.22,93.31,-51.03
204548,-0.59,-0.019,0.411,-406.98,103.25,-57.05
204558,-0.664,-0.164,0.428,-434.84,108.36,-60.9
204568,-0.743,-0.332,0.441,-448.07,108.22,-59.36
204577,-0.798,-0.45,0.454,-444.01,101.99,-52.92
204587,-0.827,-0.54,0.472,-428.96,90.93,-44.73
204597,-0.813,-0.592,0.488,-406.07,78.89,-36.89
204606,-0.792,-0.622,0.499,-380.38,67.2,-31.43
204616,-0.761,-0.63,0.503,-354.27,57.75,-27.86
204625,-0.721,-0.625,0.477,-331.03,52.15,-27.37
204635,-0.704,-0.626,0.467,-313.18,50.26,-30.38
204645,-0.719,-0.659,0.483,-298.27,50.61,-34.3
204654,-0.734,-0.705,0.487,-283.64,52.85,-35.63
204664,-0.733,-0.754,0.484,-267.4,57.12,-35.49
204673,-0.773,-0.791,0.471,-248.64,61.88,-35.49
204683,-0.791,-0.845,0.473,-226.59,63.49,-33.46
204693,-0.801,-0.91,0.42,-199.36,62.23,-28.98
204702,-0.807,-0.905,0.38,-163.24,53.69,-26.25
204712,-0.795,-0.908,0.349,-127.33,41.09,-23.31
204721,-0.779,-0.878,0.318,-95.62,29.61,-21.77
204731,-0.779,-0.837,0.297,-68.39,20.3,-21.07
204741,-0.764,-0.82,0.28,-46.97,14.77,-19.11
204750,-0.756,-0.789,0.252,-30.17,12.67,-17.64
204760,-0.747,-0.766,0.222,-18.13,11.97,-15.61
204769,-0.743,-0.733,0.189,-9.45,11.69,-13.65
204779,-0.74,-0.721,0.16,-4.34,11.27,-11.27
204789,-0.747,-0.711,0.145,-0.7,9.8,-9.03
204798,-0.746,-0.7,0.134,2.03,6.37,-6.23
204808,-0.734,-0.686,0.127,2.8,3.29,-3.64
204818,-0.731,-0.678,0.124,2.31,0.63,-1.61
204827,-0.734,-0.677,0.136,1.75,-2.59,0.28
204837,-0.73,-0.682,0.157,1.19,-5.32,2.31
204846,-0.725,-0.684,0.176,0.21,-6.3,4.06
204856,-0.723,-0.694,0.204,0.77,-6.44,5.6
204866,-0.712,-0.701,0.222,4.2,-7.14,6.02
204875,-0.707,-0.693,0.235,9.59,-7.84,5.53
204885,-0.702,-0.689,0.243,14.42,-7.77,4.48
204894,-0.706,-0.682,0.247,18.27,-6.93,3.08
204904,-0.706,-0.676,0.249,21.49,-6.3,2.31
204914,-0.703,-0.667,0.239,23.52,-5.6,1.68
204923,-0.698,-0.657,0.226,23.87,-4.76,0.63
204933,-0.701,-0.647,0.213,22.89,-4.48,-0.56
204942,-0.708,-0.647,0.209,21.35,-4.83,-1.33
204952,-0.714,-0.646,0.211,19.32,-5.53,-1.26
204962,-0.714,-0.649,0.212,16.03,-5.25,-0.49
204971,-0.714,-0.645,0.212,11.41,-3.71,0.49
204981,-0.712,-0.645,0.213,6.58,-2.31,1.75
204991,-0.713,-0.647,0.213,2.52,-1.54,2.87
205000,-0.716,-0.65,0.223,-0.7,-1.05,4.06
205010,-0.716,-0.656,0.233,-3.15,-0.7,4.97
205019,-0.713,-0.658,0.241,-3.85,-0.56,5.46
205029,-0.705,-0.651,0.244,-3.29,-0.28,5.39
205039,-0.698,-0.644,0.238,-2.94,0.21,4.41
205048,-0.696,-0.642,0.234,-3.01,0.7,2.66
205058,-0.703,-0.647,0.236,-3.08,1.12,0.84
205067,-0.71,-0.653,0.237,-2.87,1.82,-0.28
