Time,aX,aY,aZ,gX,gY,gZ
20617,-0.865,-0.145,-0.445,-0.7,1.05,-3.22
20626,-0.866,-0.168,-0.471,-0.91,1.75,-3.99
20635,-0.864,-0.174,-0.472,0.07,0.35,-2.73
20642,-0.863,-0.166,-0.462,1.4,-0.77,-1.05
20651,-0.864,-0.154,-0.462,1.19,-0.21,-0.77
20659,-0.865,-0.152,-0.471,1.05,0.98,-1.19
20667,-0.869,-0.161,-0.477,1.19,1.05,-1.4
20676,-0.865,-0.15,-0.473,0.56,0.42,-0.07
20684,-0.861,-0.128,-0.464,1.4,-0.77,0.7
20693,-0.861,-0.127,-0.446,1.05,-1.12,-0.84
20701,-0.859,-0.143,-0.452,-0.42,0.14,-3.08
20709,-0.864,-0.166,-0.463,-0.84,0.14,-4.27
20718,-0.868,-0.188,-0.464,-1.12,-0.42,-3.71
20726,-0.868,-0.184,-0.465,-1.33,-0.56,-1.54
20734,-0.863,-0.169,-0.461,-1.05,-0.91,0.35
20743,-0.863,-0.163,-0.453,-1.12,-0.77,0.84
20751,-0.863,-0.162,-0.454,-2.24,0.28,1.12
20760,-0.866,-0.168,-0.465,-4.76,1.4,1.75
20769,-0.864,-0.172,-0.469,-8.61,2.17,3.08
20776,-0.857,-0.155,-0.462,-8.96,1.89,4.9
20785,-0.857,-0.123,-0.45,-6.02,1.89,5.74
20793,-0.853,-0.094,-0.446,-2.59,2.73,4.27
20802,-0.85,-0.105,-0.414,1.12,3.78,0.63
20810,-0.86,-0.106,-0.452,3.29,6.51,-2.1
20818,-0.853,-0.144,-0.438,-0.35,6.86,-4.62
20827,-0.872,-0.17,-0.47,-0.91,7.77,-4.27
20835,-0.873,-0.195,-0.503,-16.52,9.94,-2.59
20843,-0.881,-0.232,-0.53,-25.76,8.96,0.42
20852,-0.884,-0.258,-0.559,-46.9,7.77,6.37
20860,-0.879,-0.235,-0.577,-77.91,5.25,14.14
20869,-0.87,-0.194,-0.581,-123.97,1.89,20.3
20877,-0.888,-0.198,-0.557,-184.24,0.63,22.75
20885,-0.924,-0.185,-0.591,-268.03,6.72,23.31
20894,-0.872,-0.185,-0.609,-420.0,20.09,18.34
20903,-0.817,-0.218,-0.555,-627.27,35.7,14.84
20910,-0.826,-0.067,-0.812,-930.09,65.87,9.31
20919,-0.739,-0.143,-0.469,-1503.95,111.02,-6.86
20927,-0.93,0.034,-0.59,-1788.22,146.86,-12.46
20936,-0.906,-0.768,-0.768,-2043.72,169.26,33.04
20944,-0.674,0.112,-0.952,-2248.4,121.73,124.81
20952,-0.655,-0.034,0.599,-2293.48,57.12,93.03
20961,-0.903,-0.488,2.505,-2172.38,64.68,48.72
20969,-0.958,0.207,2.021,-1275.12,126.77,68.32
20978,-0.742,0.919,0.384,-640.99,168.28,60.83
20986,-0.744,0.719,-0.164,-686.84,158.13,11.97
20994,-0.809,0.376,-0.118,-719.18,98.0,-19.88
21003,-0.86,0.015,0.25,-626.29,31.08,-31.43
21011,-0.889,-0.143,0.446,-468.16,-7.42,-21.28
21019,-0.899,-0.136,0.688,-397.04,-18.48,-0.42
21028,-0.899,-0.107,0.767,-360.64,-6.16,17.08
