Time,aX,aY,aZ,gX,gY,gZ
1141083,-0.75,0.0,0.66,-1.82,-0.21,-0.63
1141092,-0.751,0.001,0.659,-0.35,-0.7,-0.42
1141102,-0.748,0.005,0.66,-0.21,-0.98,-0.14
1141112,-0.747,0.008,0.66,-1.05,-0.49,-0.07
1141121,-0.744,0.008,0.656,-2.52,0.28,-0.14
1141131,-0.744,0.005,0.653,-3.92,0.7,-0.07
1141141,-0.743,0.006,0.652,-5.18,0.56,0.07
1141150,-0.743,0.001,0.657,-6.02,0.56,0.14
1141160,-0.744,0.001,0.661,-6.02,0.77,0.14
1141169,-0.743,0.002,0.67,-4.97,0.56,0.14
1141179,-0.741,0.003,0.667,-2.94,0.0,0.0
1141189,-0.74,0.008,0.667,-0.91,-0.42,-0.49
1141198,-0.74,0.007,0.666,0.21,-0.63,-1.05
1141208,-0.743,0.006,0.667,1.12,-0.35,-1.33
1141218,-0.745,0.008,0.659,1.47,0.14,-1.61
1141227,-0.747,0.005,0.651,1.26,0.42,-1.89
1141237,-0.747,0.003,0.645,0.84,0.28,-2.1
1141246,-0.75,-0.002,0.646,0.21,0.21,-2.17
1141256,-0.751,-0.005,0.645,-0.98,0.28,-2.03
1141266,-0.752,-0.007,0.646,-2.38,0.63,-1.61
1141275,-0.752,-0.01,0.646,-3.5,0.98,-1.12
1141285,-0.751,-0.017,0.65,-3.92,1.4,-0.7
1141295,-0.75,-0.014,0.648,-2.8,1.26,-0.49
1141304,-0.75,-0.016,0.653,-0.91,0.14,-0.21
1141314,-0.746,-0.013,0.66,0.63,-0.77,0.07
1141323,-0.742,-0.007,0.659,1.26,-0.77,0.21
1141333,-0.742,-0.002,0.654,1.19,-0.49,0.28
1141343,-0.741,-0.001,0.655,0.77,-0.49,0.21
1141352,-0.741,-0.002,0.656,0.49,-0.42,0.21
1141362,-0.742,0.0,0.652,0.0,0.0,0.21
1141372,-0.742,-0.001,0.648,-0.63,0.21,0.35
1141381,-0.743,0.0,0.647,-1.33,0.14,0.63
1141391,-0.744,0.0,0.646,-2.17,-0.07,0.91
1141400,-0.741,0.0,0.652,-3.01,-0.07,0.98
1141410,-0.741,0.002,0.651,-3.01,0.07,0.77
1141420,-0.739,0.004,0.655,-2.59,0.0,0.42
1141429,-0.74,0.0,0.659,-2.59,0.07,-0.07
1141439,-0.739,-0.003,0.652,-2.31,0.7,-0.35
1141449,-0.742,-0.004,0.648,-1.61,0.63,-0.42
1141458,-0.742,-0.001,0.643,-1.19,0.0,-0.56
1141468,-0.74,0.001,0.638,-1.33,-0.63,-0.77
1141477,-0.74,0.0,0.637,-2.31,-0.91,-1.05
1141487,-0.741,0.002,0.635,-4.62,-0.91,-1.4
1141497,-0.745,0.0,0.632,-8.05,-0.63,-1.82
1141506,-0.74,0.012,0.614,-12.67,-0.63,-2.31
1141516,-0.726,0.015,0.622,-19.88,-0.42,-3.57
1141526,-0.716,0.082,0.543,-29.96,2.17,-6.58
1141535,-0.68,0.2,0.45,-54.32,-0.63,-10.29
1141545,-0.661,0.294,0.368,-99.82,-6.44,-16.66
1141554,-0.605,0.398,0.281,-164.5,-6.09,-28.28
1141564,-0.569,0.427,0.181,-252.07,1.19,-43.89
1141574,-0.561,0.383,0.108,-359.73,15.26,-59.85
1141583,-0.582,0.235,0.064,-482.02,36.54,-73.29
