Time,aX,aY,aZ,gX,gY,gZ
26099,-0.142,0.394,0.948,7.35,1.05,0.91
26107,-0.183,0.392,0.933,12.32,4.9,2.31
26116,-0.196,0.38,0.893,22.89,6.51,0.98
26124,-0.198,0.36,0.871,25.27,6.58,0.14
26133,-0.186,0.366,0.855,27.23,4.06,1.82
26141,-0.127,0.398,0.86,27.93,1.12,4.97
26149,-0.117,0.433,0.889,22.26,-0.14,8.19
26158,-0.127,0.442,0.915,17.99,-0.07,8.75
26166,-0.121,0.442,0.922,15.61,2.31,7.42
26174,-0.13,0.433,0.914,11.27,5.88,5.95
26183,-0.144,0.424,0.894,6.72,8.33,4.97
26192,-0.133,0.425,0.887,1.61,8.19,5.53
26201,-0.117,0.436,0.906,-6.51,7.0,7.56
26208,-0.112,0.455,0.909,-7.7,5.67,9.38
26216,-0.113,0.471,0.905,-5.81,5.25,8.96
26225,-0.129,0.451,0.897,-7.35,6.51,6.37
26233,-0.134,0.433,0.873,-9.66,8.82,4.27
26242,-0.125,0.43,0.866,-14.49,10.22,4.13
26250,-0.117,0.432,0.882,-20.16,9.31,4.48
26258,-0.145,0.407,0.881,-28.14,7.77,4.2
26267,-0.161,0.339,0.821,-58.31,9.24,5.81
26275,-0.164,0.223,0.793,-130.27,13.23,15.89
26283,-0.196,0.162,0.821,-194.6,15.19,36.68
26292,-0.144,0.203,0.849,-217.14,10.5,61.25
26300,-0.125,0.227,0.899,-229.25,1.82,80.43
26309,-0.176,0.202,0.946,-235.62,-9.1,90.65
26317,-0.203,0.141,0.996,-236.46,-21.42,91.14
26326,-0.128,0.097,1.01,-258.09,-25.83,88.34
26335,-0.061,0.047,1.05,-319.9,-19.18,89.32
26342,-0.097,-0.008,1.139,-392.14,-8.82,92.61
26351,-0.227,-0.078,1.254,-422.66,-2.31,91.28
26359,-0.116,-0.059,1.277,-377.79,1.82,86.38
26367,-0.019,-0.02,1.28,-325.22,10.01,79.1
26376,-0.009,-0.019,1.3,-300.86,25.41,67.97
26384,-0.011,-0.011,1.244,-295.26,46.34,53.62
26392,-0.018,-0.063,1.187,-306.39,68.25,37.24
26401,-0.067,-0.127,1.08,-302.4,84.84,22.61
26409,-0.058,-0.179,0.939,-293.58,92.54,9.94
26418,-0.048,-0.241,0.876,-285.11,90.51,-1.33
26426,-0.069,-0.206,0.808,-228.2,78.4,-12.18
26434,-0.084,-0.221,0.802,-162.33,58.17,-31.99
26443,-0.086,-0.318,0.8,-115.85,39.55,-52.15
26451,-0.144,-0.426,0.825,-96.74,29.89,-59.5
26460,-0.196,-0.49,0.838,-81.48,29.47,-54.74
26469,-0.258,-0.51,0.814,-64.19,33.95,-45.99
26476,-0.29,-0.502,0.728,-42.21,36.47,-41.65
26485,-0.257,-0.479,0.668,-29.68,29.19,-41.02
26493,-0.256,-0.474,0.697,-31.57,15.75,-42.49
26501,-0.261,-0.474,0.753,-31.71,5.32,-44.66
26510,-0.244,-0.495,0.809,-32.34,1.54,-46.41
26518,-0.246,-0.526,0.836,-31.01,3.36,-45.22
26527,-0.249,-0.549,0.818,-18.34,7.0,-40.46
26535,-0.245,-0.551,0.787,-4.27,7.98,-34.09
26543,-0.237,-0.55,0.757,-3.22,6.23,-29.4
26552,-0.22,-0.56,0.749,-12.46,3.15,-25.9
26560,-0.217,-0.568,0.772,-24.64,-1.05,-22.61
26568,-0.222,-0.585,0.818,-35.42,-3.57,-20.93
26577,-0.228,-0.607,0.856,-33.88,-3.92,-20.58
26585,-0.2,-0.606,0.866,-21.35,-3.08,-20.3
26594,-0.187,-0.613,0.872,-11.48,-1.82,-19.25
26603,-0.171,-0.616,0.857,-4.62,0.21,-17.5
26610,-0.161,-0.626,0.848,-3.64,1.75,-14.77
26619,-0.166,-0.627,0.846,-5.39,2.66,-10.85
26627,-0.166,-0.616,0.851,-6.65,3.57,-7.7
26636,-0.16,-0.595,0.84,-6.93,5.04,-5.74
26644,-0.144,-0.588,0.828,-7.35,7.49,-4.34
26652,-0.153,-0.582,0.808,-2.59,8.33,-2.45
26661,-0.174,-0.592,0.803,-1.89,7.56,-1.4
26669,-0.169,-0.57,0.794,0.91,6.23,0.28
26677,-0.188,-0.551,0.794,3.29,4.83,0.49
26686,-0.189,-0.552,0.779,9.1,4.34,-2.59
26694,-0.182,-0.553,0.774,16.59,1.61,-5.04
26703,-0.184,-0.56,0.807,21.84,-2.52,-6.72
26711,-0.181,-0.561,0.841,26.81,-4.48,-7.21
26719,-0.18,-0.529,0.852,34.51,-3.57,-6.37
26728,-0.196,-0.491,0.837,41.79,-0.77,-7.63
26737,-0.163,-0.483,0.788,45.64,1.82,-12.11
26746,-0.152,-0.551,0.793,25.69,1.96,-15.12
26753,-0.185,-0.603,0.822,2.24,1.33,-11.83
26761,-0.187,-0.607,0.848,-8.54,2.1,-4.55
26770,-0.172,-0.564,0.846,-7.91,4.27,2.87
26778,-0.178,-0.527,0.824,-5.25,5.53,5.18
26786,-0.184,-0.506,0.801,-3.01,5.32,2.66
26795,-0.18,-0.503,0.794,-2.8,4.13,-1.89
26803,-0.161,-0.524,0.816,-3.71,2.59,-6.3
26812,-0.169,-0.547,0.832,2.24,0.42,-9.1
26820,-0.169,-0.564,0.846,9.52,-1.68,-9.87
26828,-0.172,-0.565,0.855,12.04,-1.96,-8.26
26837,-0.188,-0.548,0.837,11.83,0.07,-5.88
26845,-0.173,-0.516,0.813,12.04,1.68,-4.97
26854,-0.163,-0.497,0.809,13.72,0.63,-6.51
26862,-0.179,-0.511,0.812,15.68,-1.19,-9.66
26871,-0.185,-0.55,0.808,17.99,-2.66,-12.74
26880,-0.173,-0.582,0.821,12.25,-3.85,-12.46
26887,-0.165,-0.587,0.85,1.89,-4.48,-8.89
26895,-0.165,-0.576,0.873,-6.3,-3.64,-4.83
26904,-0.164,-0.556,0.875,-7.21,-1.26,-1.89
26912,-0.148,-0.53,0.863,-2.31,1.12,-0.35
26921,-0.149,-0.516,0.852,1.75,1.89,-0.98
26929,-0.159,-0.525,0.848,3.15,1.75,-3.22
26937,-0.173,-0.539,0.836,5.67,1.68,-4.9
26946,-0.184,-0.549,0.81,6.93,2.1,-4.97
26954,-0.183,-0.562,0.791,5.88,1.54,-3.64
26962,-0.169,-0.558,0.8,4.62,-1.89,-1.26
26971,-0.162,-0.552,0.834,2.38,-5.74,0.56
26979,-0.154,-0.545,0.867,1.54,-7.14,1.19
26988,-0.153,-0.539,0.885,0.98,-5.46,0.91
26996,-0.147,-0.533,0.882,-0.07,-2.17,0.49
27005,-0.15,-0.534,0.868,-1.19,0.98,0.0
27014,-0.142,-0.524,0.849,0.7,2.66,1.05
27021,-0.159,-0.522,0.849,2.03,2.52,1.68
27030,-0.161,-0.507,0.84,6.93,2.03,1.12
27038,-0.177,-0.494,0.824,10.85,1.82,-0.84
27046,-0.161,-0.498,0.804,12.46,1.05,-3.99
27055,-0.157,-0.527,0.814,5.95,-0.7,-5.18
27063,-0.165,-0.543,0.838,-0.21,-2.03,-3.29
