Time,aX,aY,aZ,gX,gY,gZ
449344,-0.621,0.458,0.622,1.82,0.7,2.1
449353,-0.615,0.46,0.622,0.84,1.19,2.1
449363,-0.615,0.459,0.623,-0.07,2.03,2.1
449373,-0.615,0.461,0.623,-0.14,2.24,1.96
449382,-0.618,0.457,0.62,0.21,2.24,1.82
449392,-0.62,0.456,0.618,0.14,1.89,2.03
449401,-0.62,0.456,0.618,-0.21,1.96,2.38
449411,-0.625,0.456,0.617,0.07,1.96,2.94
449421,-0.626,0.456,0.617,1.12,1.75,3.5
449430,-0.626,0.463,0.62,2.17,1.33,3.85
449440,-0.622,0.473,0.617,3.29,0.28,4.06
449450,-0.62,0.482,0.615,3.85,-0.28,3.78
449459,-0.615,0.484,0.613,2.87,-0.21,3.29
449469,-0.612,0.485,0.616,1.33,0.63,2.52
449478,-0.613,0.485,0.617,0.77,1.47,1.61
449488,-0.617,0.484,0.615,0.56,1.82,0.77
449498,-0.621,0.48,0.615,-0.56,2.1,0.21
449507,-0.623,0.474,0.618,-1.89,2.66,0.07
449517,-0.625,0.47,0.618,-2.52,3.71,0.07
449527,-0.626,0.466,0.617,-2.1,4.13,0.14
449536,-0.63,0.467,0.611,-0.28,3.29,0.28
449546,-0.624,0.47,0.609,1.82,1.89,0.63
449555,-0.619,0.478,0.605,2.38,0.91,0.63
449565,-0.616,0.478,0.609,1.68,1.05,0.49
449575,-0.617,0.477,0.61,0.63,2.17,0.35
449584,-0.621,0.476,0.606,0.21,3.01,0.21
449594,-0.624,0.475,0.602,0.07,2.87,0.28
449604,-0.622,0.477,0.603,0.28,1.96,0.28
449613,-0.622,0.478,0.604,0.21,1.4,0.07
449623,-0.618,0.475,0.608,0.0,1.26,-0.21
449632,-0.62,0.476,0.608,0.35,1.68,-0.42
449642,-0.619,0.478,0.607,0.84,1.82,-0.63
449652,-0.621,0.48,0.606,0.98,1.68,-0.98
449661,-0.623,0.477,0.604,0.7,1.54,-1.26
449671,-0.625,0.473,0.605,0.07,1.82,-1.26
449681,-0.626,0.472,0.603,-0.28,2.24,-1.26
449690,-0.628,0.468,0.604,0.21,2.03,-1.33
449700,-0.631,0.471,0.602,0.42,1.47,-1.33
449709,-0.63,0.471,0.601,0.77,0.84,-1.19
449719,-0.63,0.467,0.606,0.7,0.77,-1.05
449729,-0.627,0.463,0.61,0.35,1.4,-0.84
449738,-0.626,0.466,0.61,1.05,1.96,-0.77
449748,-0.626,0.469,0.608,1.75,1.96,-0.98
449758,-0.625,0.466,0.609,1.54,1.82,-1.19
449767,-0.626,0.466,0.611,1.4,2.03,-1.12
449777,-0.627,0.465,0.61,1.4,2.24,-0.84
449786,-0.628,0.466,0.615,1.82,2.03,-0.56
449796,-0.627,0.466,0.619,3.01,1.54,-0.21
449806,-0.624,0.469,0.62,5.18,0.91,0.07
449815,-0.625,0.472,0.624,7.84,-0.42,-0.21
449825,-0.624,0.47,0.629,10.01,-1.26,-0.42
449835,-0.622,0.464,0.637,12.11,-1.05,-0.49
449844,-0.626,0.46,0.641,14.63,-0.21,-0.56
449854,-0.617,0.473,0.628,16.94,0.77,-0.77
449863,-0.545,0.564,0.508,15.12,1.68,-4.13
449873,-0.475,0.798,0.137,-9.17,5.18,-17.92
449883,-0.348,1.123,-0.38,-78.68,8.26,-42.77
449892,-0.249,1.569,-1.247,-235.97,19.25,-87.5
