Time,aX,aY,aZ,gX,gY,gZ
237143,-0.487,0.064,0.876,1.75,-4.76,-2.52
237153,-0.485,0.069,0.874,2.94,-5.46,-2.17
237163,-0.48,0.071,0.873,3.85,-4.97,-1.54
237172,-0.479,0.077,0.871,4.06,-4.55,-1.33
237182,-0.476,0.081,0.867,3.36,-3.99,-0.77
237192,-0.476,0.081,0.868,2.1,-2.8,-0.21
237201,-0.475,0.084,0.869,0.63,-1.33,0.56
237211,-0.474,0.087,0.868,-0.91,0.14,1.33
237220,-0.473,0.088,0.87,-2.17,0.84,1.54
237230,-0.473,0.083,0.872,-2.52,0.35,1.33
237240,-0.472,0.083,0.876,-2.31,-0.35,1.19
237249,-0.469,0.085,0.882,-2.45,-0.07,1.05
237259,-0.472,0.08,0.887,-2.45,0.7,0.7
237268,-0.482,0.072,0.889,-1.47,-0.28,0.21
237278,-0.478,0.075,0.889,0.07,-2.03,0.35
237288,-0.47,0.081,0.88,0.77,-2.31,0.63
237297,-0.471,0.084,0.876,0.14,-0.91,0.56
237307,-0.48,0.084,0.866,-0.7,-0.28,0.63
237316,-0.484,0.075,0.868,-0.98,-2.31,0.84
237326,-0.48,0.072,0.872,-0.63,-4.76,1.26
237336,-0.472,0.078,0.876,0.14,-5.53,1.61
237345,-0.467,0.086,0.877,0.21,-4.83,1.75
237355,-0.464,0.09,0.878,-0.35,-3.36,1.75
237364,-0.465,0.088,0.88,-0.98,-1.82,1.4
237374,-0.469,0.082,0.88,-1.19,-1.12,0.91
237384,-0.471,0.079,0.879,-0.42,-1.61,0.35
237393,-0.469,0.082,0.879,0.28,-2.24,0.0
237403,-0.466,0.083,0.881,0.0,-1.89,0.0
237413,-0.467,0.083,0.882,-0.91,-0.28,0.0
237422,-0.474,0.081,0.877,-1.4,0.42,0.21
237432,-0.473,0.078,0.877,-1.54,-0.63,0.63
237441,-0.468,0.083,0.882,-1.61,-1.54,0.91
237451,-0.464,0.085,0.886,-1.61,-1.05,0.77
237461,-0.465,0.083,0.885,-1.47,0.14,0.35
237470,-0.47,0.077,0.883,-0.77,0.7,0.14
237480,-0.474,0.074,0.883,0.84,-0.28,-0.21
237489,-0.474,0.074,0.882,2.52,-1.82,-0.56
237499,-0.473,0.074,0.881,3.85,-3.22,-0.84
237509,-0.469,0.075,0.882,4.9,-3.99,-1.05
237518,-0.469,0.078,0.888,5.88,-4.41,-1.26
237528,-0.467,0.076,0.891,6.93,-4.69,-1.61
237537,-0.464,0.076,0.891,8.61,-4.97,-2.24
237547,-0.466,0.085,0.887,10.36,-5.39,-3.01
237557,-0.463,0.091,0.885,10.99,-5.46,-3.64
237566,-0.462,0.089,0.879,11.41,-5.04,-4.2
237576,-0.463,0.098,0.866,11.48,-4.62,-4.76
237586,-0.459,0.115,0.848,9.1,-2.8,-5.11
237595,-0.429,0.158,0.804,2.66,1.4,-5.67
237605,-0.403,0.24,0.655,-13.09,6.02,-7.07
237614,-0.333,0.378,0.437,-49.91,15.05,-8.61
237624,-0.299,0.461,0.219,-120.82,28.14,-10.57
237634,-0.254,0.459,0.036,-219.52,51.73,-10.08
237643,-0.219,0.464,-0.154,-346.85,89.74,-7.21
237653,-0.331,0.387,-0.311,-521.22,147.35,8.54
237662,-0.592,0.044,-0.409,-734.79,223.37,41.51
237672,-1.007,-0.498,-0.411,-935.13,298.41,89.25
237682,-1.398,-1.148,-0.236,-1063.09,345.17,140.77
237691,-1.594,-1.627,0.047,-1084.65,337.33,183.96
237701,-1.369,-1.757,0.253,-1008.98,279.72,211.82
237710,-1.136,-1.633,0.307,-883.54,214.41,215.67
237720,-0.908,-1.408,0.253,-760.06,155.26,193.48
237730,-0.87,-1.31,0.37,-656.74,120.82,159.25
237739,-0.918,-1.27,0.548,-547.75,94.5,125.3
237749,-0.858,-1.159,0.612,-419.79,58.87,95.76
237758,-0.755,-1.013,0.596,-291.48,34.86,64.96
237768,-0.701,-0.893,0.529,-169.96,24.71,31.01
237778,-0.683,-0.835,0.436,-63.0,7.28,-4.55
237787,-0.667,-0.831,0.301,26.53,-8.61,-34.86
237797,-0.721,-0.886,0.301,96.18,-20.02,-60.41
237807,-0.809,-0.856,0.212,141.54,-19.11,-72.73
237816,-0.837,-0.801,0.097,161.98,-12.67,-69.93
237826,-0.872,-0.754,0.008,160.44,-8.47,-61.18
237835,-0.878,-0.71,-0.062,146.72,-5.67,-49.14
237845,-0.893,-0.667,-0.097,128.59,-4.62,-35.91
237855,-0.87,-0.607,-0.134,108.92,-7.07,-23.73
237864,-0.852,-0.564,-0.137,87.78,-10.5,-14.14
237874,-0.854,-0.538,-0.098,65.03,-14.21,-6.16
237883,-0.843,-0.537,-0.044,42.28,-16.52,2.03
237893,-0.813,-0.536,-0.005,22.19,-14.7,10.01
237903,-0.788,-0.538,0.038,6.3,-12.67,15.33
237912,-0.753,-0.561,0.093,-4.13,-11.9,17.99
237922,-0.741,-0.57,0.144,-7.63,-10.64,17.57
237931,-0.721,-0.57,0.177,-5.18,-10.01,14.84
237941,-0.715,-0.561,0.189,0.56,-9.1,10.15
237951,-0.712,-0.555,0.191,6.3,-7.21,4.76
237960,-0.718,-0.56,0.185,10.36,-4.83,-0.56
237970,-0.734,-0.57,0.181,14.56,-2.38,-5.39
237979,-0.75,-0.579,0.172,19.81,-1.68,-9.1
237989,-0.763,-0.589,0.159,24.15,-1.54,-11.48
237999,-0.774,-0.598,0.149,26.81,-1.54,-12.53
238008,-0.774,-0.603,0.135,27.16,-1.47,-12.6
238018,-0.786,-0.612,0.133,24.99,-0.49,-11.9
238028,-0.787,-0.624,0.125,21.07,-0.07,-10.01
238037,-0.788,-0.628,0.118,17.08,0.77,-7.63
238047,-0.792,-0.63,0.115,12.6,1.26,-5.11
238056,-0.79,-0.632,0.112,7.7,1.75,-2.24
238066,-0.787,-0.628,0.106,3.43,2.17,0.28
238076,-0.78,-0.628,0.107,-0.63,2.59,2.17
238085,-0.785,-0.632,0.118,-3.08,3.15,3.08
238095,-0.78,-0.63,0.127,-1.82,2.31,3.5
238104,-0.777,-0.625,0.131,1.12,1.4,3.01
238114,-0.778,-0.62,0.128,4.27,0.63,2.17
238124,-0.777,-0.617,0.123,6.72,-0.42,1.54
238133,-0.771,-0.61,0.114,8.33,-0.91,0.77
238143,-0.774,-0.606,0.115,8.47,-1.33,-0.14
238152,-0.777,-0.606,0.122,7.56,-1.96,-0.63
238162,-0.777,-0.604,0.123,5.74,-1.12,-0.07
238172,-0.779,-0.604,0.113,3.22,0.49,0.91
238181,-0.783,-0.597,0.103,0.35,0.84,1.96
238191,-0.785,-0.602,0.113,-2.24,-0.91,2.73
238201,-0.789,-0.612,0.132,-3.78,-2.17,3.71
238210,-0.779,-0.617,0.141,-2.73,-2.52,4.62
238220,-0.774,-0.606,0.148,-1.47,-2.17,4.27
238229,-0.772,-0.606,0.148,-0.35,-1.19,3.92
238239,-0.771,-0.606,0.137,0.42,-0.28,3.43
238249,-0.776,-0.608,0.126,1.89,-0.63,2.94
238258,-0.782,-0.611,0.13,2.66,-3.01,2.17
238268,-0.782,-0.613,0.134,3.29,-4.2,2.1
238277,-0.78,-0.606,0.14,3.64,-3.64,2.59
238287,-0.779,-0.602,0.142,3.01,-3.01,2.94
