Time,aX,aY,aZ,gX,gY,gZ
2389829,-0.45,0.093,0.859,213.36,-72.1,-30.38
2389839,-0.457,0.122,0.768,237.58,-75.53,-37.66
2389848,-0.444,0.201,0.571,239.33,-81.06,-39.69
2389858,-0.43,0.289,0.541,197.05,-84.07,-33.53
2389867,-0.417,0.328,0.606,115.99,-71.82,-20.79
2389877,-0.424,0.315,0.699,25.13,-45.15,-3.57
2389886,-0.359,0.346,0.728,-51.87,-17.01,11.34
2389896,-0.329,0.417,0.71,-114.03,4.34,19.18
2389905,-0.341,0.465,0.672,-178.36,14.49,26.53
2389915,-0.286,0.398,0.813,-249.48,16.45,35.98
2389924,-0.228,0.357,0.924,-306.6,29.68,36.89
2389934,-0.176,0.381,0.951,-339.29,49.63,27.72
2389943,-0.207,0.388,0.848,-358.19,54.53,9.45
2389953,-0.253,0.374,0.814,-390.74,65.8,-4.34
2389962,-0.428,0.037,0.835,-454.09,105.56,-14.98
2389972,-0.469,-0.26,0.742,-496.23,147.07,-24.43
2389981,-0.568,-0.519,0.726,-466.83,143.36,-40.11
2389991,-0.657,-0.605,0.681,-401.1,108.36,-65.1
2390000,-0.487,-0.372,0.563,-325.29,16.94,-58.8
2390010,-0.379,-0.428,0.682,-270.76,-52.57,-51.24
2390019,-0.347,-0.428,0.838,-251.72,-60.41,-45.92
2390029,-0.409,-0.514,0.953,-265.79,-36.33,-38.78
2390038,-0.516,-0.701,1.062,-296.24,-1.26,-22.19
2390048,-0.656,-0.839,1.058,-325.29,31.29,3.15
2390057,-0.619,-0.855,0.824,-334.88,43.82,26.88
2390067,-0.513,-0.757,0.722,-301.07,23.38,37.38
2390076,-0.423,-0.653,0.739,-239.68,-3.92,31.36
2390086,-0.403,-0.642,0.741,-170.66,-15.4,12.81
2390095,-0.444,-0.568,0.691,-108.29,-18.34,-5.81
2390105,-0.506,-0.541,0.545,-74.55,-23.45,-12.88
2390114,-0.51,-0.592,0.437,-79.03,-28.35,-9.59
2390124,-0.51,-0.664,0.357,-105.84,-32.62,-2.1
2390133,-0.601,-0.813,0.432,-138.88,-31.15,12.18
2390143,-0.519,-0.852,0.522,-181.44,-20.3,31.5
2390152,-0.466,-0.873,0.594,-202.86,-6.86,39.83
2390162,-0.41,-0.776,0.571,-187.32,0.49,37.8
2390171,-0.361,-0.744,0.6,-156.73,-6.86,26.6
2390181,-0.388,-0.771,0.625,-122.36,-16.31,9.73
