Time,aX,aY,aZ,gX,gY,gZ
118736,-0.631,0.216,0.733,-2.87,0.56,0.7
118746,-0.635,0.209,0.734,-2.73,0.7,0.56
118756,-0.636,0.206,0.732,-0.91,0.35,0.42
118765,-0.636,0.211,0.73,1.4,-0.56,0.35
118775,-0.634,0.219,0.726,2.45,-1.47,0.42
118784,-0.633,0.223,0.723,1.68,-1.68,0.56
118794,-0.633,0.224,0.723,-0.49,-1.05,0.7
118804,-0.635,0.219,0.728,-2.24,-0.56,0.91
118813,-0.635,0.215,0.736,-2.45,-0.77,1.12
118823,-0.632,0.214,0.74,-1.61,-1.12,1.12
118833,-0.629,0.217,0.742,-0.07,-1.33,0.91
118842,-0.63,0.224,0.739,1.33,-1.47,0.56
118852,-0.631,0.226,0.735,1.33,-1.47,0.28
118861,-0.632,0.222,0.736,0.0,-0.98,0.14
118871,-0.633,0.217,0.734,-0.91,-0.42,0.21
118881,-0.634,0.214,0.736,-0.7,-0.35,0.28
118890,-0.634,0.215,0.734,-0.21,-0.63,0.42
118900,-0.631,0.217,0.732,0.21,-0.98,0.49
118909,-0.634,0.216,0.732,0.35,-1.12,0.49
118919,-0.635,0.214,0.736,0.14,-1.33,0.7
118929,-0.634,0.212,0.739,-0.28,-1.19,0.91
118938,-0.631,0.213,0.738,-0.14,-0.91,0.98
118948,-0.631,0.213,0.74,0.07,-0.84,0.98
118958,-0.631,0.214,0.739,-0.07,-0.63,0.91
118967,-0.631,0.213,0.739,0.0,-0.35,0.84
118977,-0.633,0.211,0.737,0.63,-0.35,0.84
118986,-0.635,0.215,0.736,1.19,-0.77,0.98
118996,-0.634,0.217,0.734,0.91,-1.33,1.19
119006,-0.63,0.219,0.732,0.14,-1.4,1.33
119015,-0.63,0.222,0.728,-0.84,-0.91,1.4
119025,-0.631,0.222,0.729,-1.61,-0.28,1.61
119034,-0.632,0.221,0.735,-2.52,0.14,1.68
119044,-0.629,0.218,0.734,-2.45,0.14,1.75
119054,-0.629,0.222,0.734,-0.98,0.0,1.54
119063,-0.63,0.226,0.733,0.21,-0.7,1.33
119073,-0.629,0.229,0.732,0.77,-1.4,1.19
119083,-0.627,0.229,0.731,1.26,-1.4,1.05
119092,-0.63,0.234,0.736,1.54,-1.4,0.84
119102,-0.626,0.235,0.732,1.12,-1.54,0.7
119111,-0.625,0.236,0.733,0.63,-1.47,0.49
119121,-0.626,0.233,0.732,0.0,-1.19,0.21
119131,-0.627,0.23,0.735,-0.42,-1.33,0.07
119140,-0.627,0.227,0.741,-0.63,-1.54,0.07
119150,-0.627,0.224,0.747,-0.91,-1.19,-0.07
119159,-0.627,0.221,0.751,-0.7,-0.56,-0.14
119169,-0.628,0.22,0.75,-0.14,-0.21,-0.21
119179,-0.63,0.219,0.743,0.35,0.0,-0.35
119188,-0.63,0.217,0.743,0.77,0.07,-0.42
119198,-0.63,0.216,0.737,1.26,0.0,-0.49
119208,-0.631,0.217,0.735,1.75,-0.35,-0.28
119217,-0.631,0.223,0.731,1.33,-0.49,-0.07
