Time,aX,aY,aZ,gX,gY,gZ
17577,-0.676,0.233,1.049,76.16,-37.31,22.75
17586,-0.67,0.164,1.025,79.59,-39.69,7.49
17594,-0.675,0.069,1.013,75.04,-41.72,0.21
17602,-0.677,0.016,1.011,58.52,-41.37,4.55
17611,-0.679,-0.003,1.053,28.77,-37.8,13.23
17619,-0.678,-0.025,1.097,6.02,-29.26,21.7
17627,-0.665,-0.014,1.085,7.91,-18.62,29.96
17636,-0.665,0.026,1.011,22.54,-9.24,36.82
17644,-0.655,0.062,0.928,21.21,-2.94,43.26
17653,-0.642,0.122,0.878,4.06,0.77,50.05
17661,-0.625,0.214,0.868,-23.38,4.48,55.23
17670,-0.609,0.285,0.877,-52.99,11.34,55.09
17679,-0.616,0.289,0.844,-66.92,19.88,49.42
17686,-0.635,0.285,0.785,-61.32,23.24,44.94
17694,-0.63,0.283,0.763,-49.42,21.07,42.77
17703,-0.623,0.295,0.777,-23.03,16.59,40.6
17711,-0.624,0.346,0.745,9.17,14.63,38.08
17720,-0.629,0.376,0.727,7.0,16.52,34.93
17728,-0.63,0.377,0.732,-9.17,21.07,31.85
17736,-0.635,0.433,0.696,-21.0,25.48,29.47
17745,-0.627,0.457,0.684,-53.83,31.01,24.01
17753,-0.631,0.407,0.672,-85.96,36.68,17.15
17762,-0.625,0.352,0.631,-101.57,38.71,12.95
17770,-0.631,0.303,0.598,-107.17,36.19,12.18
17778,-0.644,0.253,0.61,-104.3,28.35,13.37
17787,-0.643,0.211,0.661,-88.55,18.41,15.96
17795,-0.654,0.239,0.707,-61.04,11.34,19.46
17804,-0.65,0.313,0.729,-54.39,13.02,21.0
17813,-0.652,0.32,0.75,-74.83,22.4,18.62
17820,-0.656,0.301,0.738,-80.99,29.75,14.56
17829,-0.66,0.286,0.692,-69.23,31.64,9.94
17837,-0.659,0.264,0.642,-63.84,29.05,6.72
17845,-0.663,0.249,0.635,-79.59,24.71,6.44
17854,-0.671,0.255,0.655,-114.17,22.61,9.45
17862,-0.69,0.306,0.679,-177.1,25.48,15.47
17871,-0.72,0.261,0.782,-278.95,35.49,19.81
17879,-0.701,0.171,0.835,-360.15,50.89,20.37
17887,-0.692,0.035,0.803,-419.16,68.04,21.63
17896,-0.732,-0.068,0.738,-457.1,78.26,24.29
17904,-0.703,-0.12,0.64,-496.02,80.99,33.88
17912,-0.667,-0.099,0.509,-550.06,75.6,48.16
17921,-0.694,-0.084,0.459,-621.39,59.5,56.7
17929,-0.676,-0.171,0.407,-736.12,43.4,53.55
17938,-0.682,-0.404,0.333,-931.98,34.23,49.56
17947,-0.692,-0.783,0.301,-1201.76,26.53,58.1
17954,-0.706,-1.169,0.448,-1425.69,13.51,87.01
17963,-0.791,-1.102,0.631,-1384.74,-9.8,122.85
17971,-0.828,-0.738,0.792,-1100.33,-14.49,134.12
17979,-0.811,-0.402,0.684,-693.84,12.04,116.76
17988,-0.757,-0.253,0.179,-347.2,37.31,78.12
17996,-0.787,-0.408,-0.143,-137.76,26.46,35.21
18005,-0.771,-0.416,-0.238,75.67,-17.43,7.98
18013,-0.716,-0.368,-0.099,209.44,-59.01,-16.31
18021,-0.713,-0.536,0.209,205.59,-74.62,-37.31
18030,-0.735,-0.667,0.421,155.33,-57.61,-36.33
18038,-0.756,-0.691,0.425,114.66,-24.5,-22.96
18047,-0.777,-0.684,0.298,79.87,6.16,-9.59
18055,-0.764,-0.642,0.113,56.84,21.42,-0.07
18063,-0.761,-0.63,0.071,16.45,17.01,3.5
18072,-0.781,-0.636,0.073,-22.4,12.88,7.42
18081,-0.782,-0.619,0.08,-44.94,10.36,10.08
18088,-0.778,-0.591,0.096,-57.19,8.96,9.87
18097,-0.772,-0.582,0.082,-56.63,9.45,7.77
18105,-0.774,-0.575,0.035,-36.89,7.0,5.81
18114,-0.764,-0.566,0.051,-26.88,0.77,2.94
18122,-0.769,-0.581,0.114,-25.69,-2.66,-0.28
18130,-0.777,-0.608,0.14,-17.92,-1.47,-3.08
18139,-0.773,-0.636,0.131,-10.5,0.98,-3.71
18147,-0.773,-0.642,0.119,-7.7,1.05,-1.96
18156,-0.776,-0.65,0.158,-16.31,-0.49,0.21
18164,-0.776,-0.628,0.169,-19.25,0.98,2.87
18172,-0.773,-0.605,0.142,-18.76,3.22,2.94
18181,-0.777,-0.603,0.1,-19.95,4.55,1.68
18189,-0.773,-0.595,0.058,-20.79,4.76,1.26
18197,-0.775,-0.587,0.048,-18.55,2.24,0.7
18206,-0.778,-0.577,0.055,-8.96,-1.33,-1.05
18215,-0.775,-0.585,0.077,0.0,-4.34,-4.76
18224,-0.763,-0.584,0.096,9.87,-6.72,-8.89
18231,-0.757,-0.624,0.122,12.88,-7.91,-11.41
18239,-0.766,-0.648,0.145,7.07,-6.58,-7.63
18248,-0.776,-0.633,0.162,2.1,-3.15,-2.52
18256,-0.775,-0.615,0.135,5.39,0.91,-0.98
18264,-0.776,-0.618,0.092,9.45,2.59,-2.1
18273,-0.77,-0.629,0.075,11.9,0.35,-3.85
18281,-0.767,-0.648,0.109,1.89,-1.68,-3.22
18290,-0.772,-0.634,0.12,-9.94,0.77,0.42
18298,-0.778,-0.618,0.099,-12.25,3.57,1.47
18306,-0.782,-0.62,0.068,-8.05,3.5,-0.28
18315,-0.787,-0.63,0.055,-4.06,0.91,-1.82
18323,-0.785,-0.627,0.056,0.07,-2.03,-2.45
18332,-0.762,-0.624,0.069,4.41,-4.83,-3.29
18340,-0.751,-0.625,0.123,3.71,-7.7,-2.45
18349,-0.762,-0.615,0.174,-1.47,-6.02,0.14
18358,-0.769,-0.616,0.166,-0.35,0.14,0.35
18365,-0.769,-0.612,0.098,5.18,4.48,-0.21
18373,-0.776,-0.613,0.06,9.66,2.59,-1.61
18382,-0.779,-0.615,0.063,17.64,-2.38,-3.36
18390,-0.772,-0.61,0.072,22.96,-5.81,-4.76
18399,-0.762,-0.616,0.092,18.2,-7.21,-6.02
18407,-0.76,-0.638,0.134,6.58,-7.14,-4.97
18415,-0.769,-0.651,0.173,-5.04,-3.85,-1.26
18424,-0.773,-0.642,0.16,-8.26,1.47,2.31
18432,-0.771,-0.629,0.112,-5.67,4.34,3.08
18441,-0.767,-0.613,0.077,-1.19,2.59,2.38
18449,-0.764,-0.607,0.084,1.68,-2.03,0.63
18457,-0.767,-0.62,0.126,1.54,-5.11,-1.33
18466,-0.772,-0.633,0.154,-0.98,-3.5,-1.47
18474,-0.773,-0.635,0.136,-2.03,0.84,-0.49
18483,-0.77,-0.629,0.097,-1.47,3.01,0.35
18492,-0.771,-0.624,0.075,-1.4,1.61,0.63
18499,-0.769,-0.618,0.087,-1.61,-1.4,0.63
18508,-0.77,-0.612,0.106,1.75,-3.36,-0.14
18516,-0.767,-0.613,0.106,5.6,-3.5,-1.68
18524,-0.764,-0.626,0.111,4.06,-3.71,-2.24
18533,-0.768,-0.634,0.133,-2.24,-3.15,-0.56
18541,-0.767,-0.626,0.138,-3.57,-1.4,0.84
18549,-0.763,-0.617,0.123,-3.01,0.42,1.33
18558,-0.766,-0.621,0.117,-3.64,0.7,0.98
18566,-0.77,-0.622,0.12,-1.89,0.21,0.56
18575,-0.774,-0.627,0.119,2.24,-0.07,-0.35
