Time,aX,aY,aZ,gX,gY,gZ
20457,-0.291,0.0,0.972,1.19,6.02,-4.62
20466,-0.293,0.004,0.968,-2.52,6.93,-2.59
20474,-0.298,0.002,0.976,-3.29,7.0,-0.56
20483,-0.299,-0.002,0.981,-1.05,7.21,2.24
20492,-0.299,-0.002,0.974,0.49,8.61,5.95
20499,-0.297,0.013,0.954,-2.38,10.08,10.29
20508,-0.293,0.038,0.951,-2.17,9.73,12.67
20516,-0.292,0.082,0.936,9.38,7.0,11.83
20524,-0.294,0.102,0.946,15.96,3.92,7.42
20533,-0.298,0.103,0.96,20.44,2.38,1.68
20541,-0.298,0.084,0.961,21.28,3.15,-3.22
20550,-0.307,0.059,0.951,18.62,4.69,-5.81
20558,-0.306,0.042,0.936,12.46,5.39,-5.74
20566,-0.306,0.034,0.926,4.13,4.76,-3.99
20575,-0.301,0.031,0.938,-7.21,3.64,-1.47
20583,-0.306,0.017,0.971,-18.62,3.78,0.42
20591,-0.307,0.009,1.005,-20.44,4.69,2.45
20600,-0.314,0.018,1.011,-17.92,7.42,5.11
20608,-0.308,0.019,1.011,-19.95,11.76,7.7
20617,-0.317,0.035,0.982,-18.13,15.75,10.08
20626,-0.323,0.047,0.941,-25.83,19.25,12.11
20633,-0.332,0.062,0.899,-40.46,20.65,14.0
20642,-0.334,0.074,0.872,-57.4,18.27,14.7
20650,-0.331,0.046,0.872,-77.7,14.07,13.3
20658,-0.326,-0.005,0.887,-94.5,9.52,11.83
20667,-0.335,-0.065,0.899,-108.71,6.02,12.25
20675,-0.342,-0.124,0.897,-126.63,3.29,17.08
20684,-0.333,-0.17,0.895,-156.52,1.68,26.18
20692,-0.31,-0.225,0.915,-199.43,2.38,37.66
20700,-0.367,-0.262,0.907,-240.87,5.46,51.66
20709,-0.358,-0.346,0.919,-306.46,8.26,68.32
20717,-0.358,-0.497,0.958,-401.1,15.05,89.67
20726,-0.377,-0.625,0.971,-510.58,29.33,123.69
20734,-0.392,-0.717,0.95,-651.84,48.3,171.64
20742,-0.345,-0.752,0.886,-810.04,56.91,223.86
20751,-0.279,-0.754,0.863,-944.3,50.54,266.14
20760,-0.244,-0.699,0.871,-1015.56,33.88,286.51
20767,-0.328,-0.637,0.928,-1003.59,18.41,277.13
20776,-0.399,-0.563,0.927,-912.52,12.81,242.97
20784,-0.46,-0.524,0.875,-786.24,22.96,196.0
20793,-0.533,-0.531,0.756,-629.51,42.42,145.25
20801,-0.582,-0.592,0.578,-451.71,63.49,97.72
20809,-0.549,-0.559,0.242,-262.99,74.2,60.48
20818,-0.521,-0.63,-0.003,-102.76,65.52,27.44
20826,-0.551,-0.741,-0.136,9.8,49.63,3.71
20835,-0.569,-0.816,-0.218,82.74,33.53,-8.96
20843,-0.566,-0.842,-0.23,133.63,15.4,-14.56
20851,-0.567,-0.836,-0.175,185.36,-4.2,-17.43
20860,-0.569,-0.844,-0.031,254.17,-18.9,-22.54
20868,-0.543,-0.82,0.124,354.2,-24.92,-29.89
20876,-0.524,-0.719,0.191,396.76,-28.49,-33.46
20885,-0.469,-0.64,0.267,332.36,-26.67,-35.28
20894,-0.47,-0.647,0.387,207.34,-18.06,-32.83
20903,-0.496,-0.669,0.457,113.33,-2.66,-29.68
20910,-0.505,-0.684,0.446,78.82,10.99,-31.29
20918,-0.521,-0.708,0.39,82.53,17.15,-36.89
20927,-0.523,-0.716,0.348,92.4,13.16,-42.0
20935,-0.528,-0.763,0.381,72.59,6.65,-44.45
20944,-0.547,-0.863,0.438,45.36,6.02,-43.12
20952,-0.565,-0.944,0.453,35.0,10.22,-35.91
20960,-0.563,-0.968,0.426,32.41,16.24,-23.45
20969,-0.549,-0.934,0.351,21.07,21.35,-9.03
20977,-0.54,-0.904,0.32,-19.53,22.47,5.25
20985,-0.533,-0.858,0.325,-51.87,21.84,17.5
20994,-0.526,-0.762,0.318,-49.84,18.76,23.24
21002,-0.515,-0.688,0.311,-43.19,15.05,20.37
21011,-0.506,-0.676,0.321,-39.34,11.97,11.69
21019,-0.505,-0.691,0.33,-26.74,8.68,2.8
21028,-0.516,-0.72,0.332,-20.72,6.37,-3.64
21037,-0.529,-0.762,0.353,-25.2,5.18,-6.93
21044,-0.536,-0.8,0.365,-25.06,5.67,-7.49
21052,-0.535,-0.824,0.354,-16.94,6.79,-6.09
21061,-0.528,-0.824,0.32,-5.04,6.79,-2.8
21069,-0.516,-0.805,0.286,5.39,5.32,0.84
21078,-0.516,-0.771,0.258,11.13,2.87,2.94
21086,-0.51,-0.751,0.264,10.78,-0.98,1.96
21094,-0.504,-0.744,0.287,7.49,-2.87,-0.42
21103,-0.508,-0.736,0.313,-3.64,-1.82,-1.54
21111,-0.519,-0.744,0.337,-11.06,0.42,-4.34
21120,-0.528,-0.774,0.329,-5.81,2.24,-8.4
21128,-0.532,-0.817,0.309,2.52,2.1,-10.78
21136,-0.535,-0.834,0.309,7.28,-0.35,-9.1
21145,-0.524,-0.823,0.328,0.49,-1.54,-4.48
21153,-0.519,-0.788,0.335,-9.17,0.14,0.07
21162,-0.512,-0.748,0.324,-12.88,2.24,0.84
21171,-0.518,-0.744,0.308,-12.67,3.08,-2.87
21178,-0.538,-0.789,0.307,-7.42,1.19,-8.61
21187,-0.552,-0.862,0.316,0.98,-1.05,-12.11
21195,-0.552,-0.917,0.32,7.91,-2.24,-9.52
21203,-0.532,-0.907,0.3,12.6,-3.15,-0.98
21212,-0.521,-0.849,0.299,8.47,-5.46,9.1
21220,-0.515,-0.767,0.336,3.43,-7.84,15.26
21229,-0.509,-0.709,0.369,6.72,-7.56,13.09
21237,-0.506,-0.709,0.365,15.33,-4.55,5.11
21245,-0.505,-0.745,0.335,22.75,-1.75,-2.31
21254,-0.509,-0.774,0.311,19.39,-0.91,-5.32
21262,-0.521,-0.811,0.32,5.6,-1.47,-5.11
21270,-0.528,-0.833,0.338,1.12,-2.38,-3.29
21279,-0.533,-0.836,0.35,3.01,-2.59,-0.42
21287,-0.532,-0.833,0.354,1.54,-1.47,2.8
21296,-0.529,-0.81,0.344,0.21,-0.07,6.16
21305,-0.518,-0.769,0.341,-3.22,0.35,8.4
21312,-0.518,-0.731,0.35,-5.95,0.28,7.84
21321,-0.52,-0.723,0.359,-2.31,0.28,3.64
21329,-0.524,-0.744,0.358,4.06,0.49,-1.12
21338,-0.523,-0.768,0.355,6.86,0.98,-3.22
21346,-0.526,-0.779,0.348,5.04,1.96,-2.45
21354,-0.527,-0.778,0.34,-1.05,2.94,-0.98
21363,-0.528,-0.79,0.335,-4.06,3.5,-0.63
21371,-0.528,-0.795,0.315,-1.05,3.22,-0.77
21379,-0.527,-0.803,0.312,-3.43,2.17,-0.14
21388,-0.519,-0.8,0.322,-6.79,1.12,1.54
21396,-0.518,-0.783,0.325,-6.93,1.19,3.29
21405,-0.518,-0.764,0.324,-4.69,0.56,3.5
21413,-0.52,-0.758,0.344,-2.03,-1.26,1.54
21421,-0.52,-0.768,0.367,-1.61,-1.4,-1.19
21430,-0.523,-0.791,0.368,-5.11,1.33,-2.17
21439,-0.53,-0.803,0.35,-7.28,3.85,-1.26
21446,-0.534,-0.816,0.322,-6.09,4.55,-0.21
21455,-0.531,-0.825,0.302,-0.49,2.59,0.84
