Time,aX,aY,aZ,gX,gY,gZ
2369547,-0.299,0.236,0.939,0.21,-5.18,0.98
2369556,-0.296,0.242,0.949,-3.29,-0.21,1.26
2369566,-0.294,0.242,0.941,-5.46,4.2,1.19
2369575,-0.302,0.24,0.923,-5.32,6.16,0.56
2369585,-0.304,0.239,0.913,-3.92,5.53,-0.14
2369594,-0.303,0.242,0.919,-2.8,3.5,-0.77
2369604,-0.304,0.236,0.92,-2.17,2.45,-1.33
2369613,-0.304,0.234,0.914,-0.35,1.54,-1.96
2369623,-0.309,0.23,0.902,1.33,0.63,-2.59
2369632,-0.321,0.223,0.891,2.03,-1.12,-2.45
2369642,-0.313,0.22,0.904,1.96,-3.29,-1.89
2369651,-0.318,0.218,0.912,2.03,-3.92,-1.61
2369661,-0.308,0.221,0.924,1.89,-3.71,-0.91
2369670,-0.305,0.226,0.923,2.38,-2.73,-1.05
2369680,-0.301,0.225,0.932,3.71,-2.8,-1.89
2369689,-0.3,0.228,0.931,5.32,-3.08,-2.73
2369699,-0.301,0.224,0.935,4.69,-2.31,-2.94
2369708,-0.304,0.219,0.935,2.8,-0.77,-2.17
2369718,-0.31,0.216,0.931,3.57,-0.42,-1.82
2369727,-0.308,0.223,0.931,5.81,-1.12,-2.24
2369737,-0.306,0.243,0.922,7.49,-1.4,-2.87
2369746,-0.31,0.252,0.953,5.46,-0.21,-3.71
2369756,-0.333,0.269,0.96,-3.15,9.66,-4.34
2369765,-0.381,0.296,0.824,-20.72,22.4,-1.82
2369775,-0.431,0.336,0.755,-55.16,28.0,7.56
2369784,-0.482,0.419,0.585,-110.46,35.84,21.35
2369794,-0.502,0.589,0.461,-201.39,49.7,41.09
2369803,-0.434,0.711,0.439,-345.1,82.6,68.04
2369813,-0.436,0.768,0.383,-533.68,124.46,95.34
2369822,-0.212,0.638,0.202,-713.3,149.24,125.09
2369832,-0.387,0.472,0.323,-808.08,209.93,162.33
2369841,-0.466,0.277,0.027,-856.73,280.35,189.14
2369851,-0.56,0.053,-0.376,-821.59,301.28,179.76
2369860,-0.622,-0.166,-0.546,-718.97,262.71,132.65
2369870,-0.643,-0.548,-0.499,-600.04,190.96,63.0
2369879,-0.679,-1.062,-0.341,-479.71,88.76,-11.69
2369889,-0.578,-1.469,0.206,-352.03,6.37,-64.4
2369898,-0.538,-1.779,0.812,-244.44,-45.85,-87.36
2369908,-0.579,-1.962,1.382,-175.7,-77.77,-80.71
2369917,-0.546,-1.955,1.667,-146.37,-77.21,-52.5
2369927,-0.495,-1.761,1.545,-126.35,-49.07,-20.02
2369936,-0.452,-1.529,1.179,-98.7,-21.77,5.67
2369946,-0.451,-1.257,0.834,-70.49,-14.42,13.44
2369955,-0.467,-1.024,0.584,-47.11,-27.37,8.4
2369965,-0.506,-0.879,0.451,-22.47,-44.66,0.56
2369974,-0.482,-0.743,0.476,10.64,-60.48,-8.12
2369984,-0.428,-0.628,0.575,31.29,-60.34,-15.19
2369993,-0.426,-0.562,0.625,31.15,-46.83,-20.09
2370003,-0.44,-0.535,0.657,23.87,-31.71,-21.84
2370012,-0.429,-0.54,0.658,18.2,-19.81,-22.54
2370022,-0.44,-0.567,0.642,19.88,-11.2,-27.23
2370031,-0.471,-0.584,0.577,28.7,-4.9,-33.67
2370041,-0.513,-0.606,0.477,36.12,-1.47,-37.66
2370050,-0.527,-0.618,0.433,36.54,-2.45,-37.94
2370060,-0.554,-0.661,0.388,26.32,-3.57,-33.39
2370069,-0.599,-0.71,0.357,12.95,-5.11,-23.73
2370079,-0.595,-0.713,0.333,-0.84,-8.75,-10.64
2370088,-0.583,-0.743,0.368,-8.54,-13.3,0.49
2370098,-0.543,-0.747,0.462,-12.95,-14.07,8.26
2370107,-0.5,-0.728,0.526,-18.2,-8.61,13.93
2370117,-0.481,-0.723,0.541,-21.7,-1.61,15.68
2370126,-0.446,-0.722,0.568,-20.16,2.1,12.46
2370136,-0.416,-0.696,0.565,-17.22,6.16,3.36
2370145,-0.431,-0.67,0.529,-13.23,10.64,-8.47
2370155,-0.449,-0.673,0.52,-6.72,8.54,-18.06
2370164,-0.456,-0.671,0.532,-1.12,2.52,-22.05
2370174,-0.448,-0.68,0.504,4.06,-3.92,-21.91
2370183,-0.448,-0.713,0.492,7.28,-9.8,-20.37
2370193,-0.428,-0.723,0.542,6.86,-13.86,-16.24
2370202,-0.404,-0.745,0.596,6.37,-15.05,-11.83
2370212,-0.391,-0.758,0.626,7.42,-11.2,-7.56
2370221,-0.389,-0.744,0.623,7.21,-5.81,-3.71
2370231,-0.398,-0.734,0.603,7.21,-2.17,-1.68
2370240,-0.393,-0.716,0.61,9.24,-1.26,-1.82
2370250,-0.39,-0.692,0.643,8.96,0.28,-2.87
2370259,-0.393,-0.671,0.646,3.92,3.5,-3.01
2370269,-0.41,-0.67,0.612,1.54,6.72,-4.34
2370278,-0.445,-0.666,0.548,6.16,6.93,-7.56
2370288,-0.454,-0.653,0.503,15.4,3.43,-10.85
2370297,-0.456,-0.652,0.489,20.72,-1.54,-13.58
2370307,-0.457,-0.663,0.501,16.1,-5.46,-13.58
2370316,-0.468,-0.699,0.515,5.95,-5.74,-10.36
2370326,-0.476,-0.739,0.534,-1.12,-3.22,-5.04
2370335,-0.474,-0.748,0.551,-3.15,-0.07,0.0
2370345,-0.457,-0.737,0.561,-3.64,2.66,3.99
2370354,-0.443,-0.722,0.559,-3.85,5.6,5.67
2370364,-0.448,-0.702,0.57,-4.06,7.14,3.01
2370373,-0.453,-0.717,0.563,-6.79,4.41,0.14
2370383,-0.444,-0.718,0.579,-6.3,0.35,-1.33
2370392,-0.43,-0.717,0.577,-4.2,0.14,-2.73
2370402,-0.441,-0.728,0.575,-2.38,3.43,-2.94
2370411,-0.448,-0.738,0.567,0.35,6.72,-1.82
2370421,-0.465,-0.726,0.527,2.45,8.12,-1.05
2370430,-0.492,-0.718,0.474,3.08,6.3,-0.07
2370440,-0.491,-0.707,0.455,3.01,0.84,0.49
2370449,-0.482,-0.713,0.473,4.69,-5.95,-1.26
2370459,-0.478,-0.738,0.529,7.91,-9.8,-2.87
2370468,-0.453,-0.734,0.573,10.85,-10.64,-2.8
2370478,-0.439,-0.735,0.598,12.53,-10.22,-2.38
2370487,-0.439,-0.73,0.603,13.93,-9.24,-2.03
2370497,-0.427,-0.713,0.602,15.54,-8.4,-2.73
2370506,-0.429,-0.701,0.595,15.4,-6.72,-3.78
2370516,-0.423,-0.681,0.599,13.23,-3.99,-4.06
2370525,-0.415,-0.679,0.588,9.31,-0.84,-3.57
2370535,-0.427,-0.697,0.585,6.02,2.73,-2.52
2370544,-0.431,-0.695,0.571,2.8,5.39,-0.35
2370554,-0.436,-0.69,0.545,-1.12,6.79,2.66
2370563,-0.448,-0.688,0.526,-4.97,7.84,5.04
2370573,-0.453,-0.706,0.548,-9.03,8.19,7.14
2370582,-0.449,-0.718,0.57,-13.58,7.49,9.94
2370592,-0.445,-0.722,0.578,-14.0,5.39,10.5
2370601,-0.448,-0.723,0.572,-8.54,1.54,7.63
2370611,-0.441,-0.708,0.566,0.7,-3.78,2.59
2370620,-0.431,-0.689,0.57,7.91,-8.4,-1.96
2370630,-0.433,-0.691,0.574,10.29,-10.43,-4.34
2370639,-0.429,-0.695,0.575,11.06,-8.89,-4.27
2370649,-0.424,-0.688,0.569,10.85,-4.55,-2.94
2370658,-0.435,-0.662,0.554,8.96,-0.07,-0.77
2370668,-0.426,-0.631,0.555,2.45,2.8,2.45
2370677,-0.418,-0.65,0.565,-11.83,5.18,7.21
