Time,aX,aY,aZ,gX,gY,gZ
13164,-0.109,0.566,0.787,3.85,-2.59,-5.67
13173,-0.098,0.568,0.795,7.49,-4.48,-4.9
13181,-0.096,0.579,0.799,8.61,-4.34,-3.57
13189,-0.094,0.58,0.812,6.23,-2.94,-2.52
13198,-0.101,0.573,0.817,0.84,-0.28,-1.4
13206,-0.103,0.57,0.808,-2.17,2.87,-0.14
13214,-0.109,0.573,0.798,-2.52,4.62,1.12
13223,-0.12,0.571,0.789,0.7,4.41,1.4
13231,-0.112,0.582,0.772,6.86,2.1,1.26
13240,-0.094,0.596,0.763,3.43,-0.49,1.05
13248,-0.101,0.584,0.784,-9.59,-3.01,1.26
13256,-0.102,0.578,0.813,-13.09,-5.6,2.59
13265,-0.088,0.597,0.828,-7.28,-7.49,4.13
13273,-0.075,0.612,0.842,-8.26,-6.58,4.69
13282,-0.062,0.621,0.851,-10.92,-4.34,4.97
13291,-0.067,0.616,0.844,-16.8,1.61,3.64
13298,-0.086,0.592,0.863,-20.51,7.0,1.68
13307,-0.103,0.566,0.845,-22.33,11.76,0.42
13315,-0.103,0.525,0.839,-39.83,15.68,1.12
13323,-0.107,0.479,0.84,-64.82,18.97,4.83
13332,-0.109,0.439,0.843,-95.41,21.49,11.69
13340,-0.079,0.42,0.863,-142.1,23.17,23.52
13349,-0.074,0.391,0.9,-223.09,23.94,39.27
13357,-0.025,0.358,0.95,-334.88,26.25,59.71
13365,-0.05,0.34,0.981,-455.98,29.26,81.62
13374,-0.053,0.333,0.946,-576.31,31.57,91.91
13382,-0.029,0.152,1.011,-664.65,31.29,90.02
13390,-0.113,-0.024,1.025,-697.48,35.35,93.45
13399,-0.139,-0.181,1.001,-727.16,38.22,99.12
13407,-0.136,-0.318,0.984,-753.55,36.33,109.55
13416,-0.168,-0.364,0.973,-737.87,28.49,122.78
13425,-0.177,-0.335,0.918,-675.92,17.85,127.33
13432,-0.163,-0.337,0.874,-608.86,7.42,119.35
13441,-0.122,-0.355,0.903,-537.32,-7.28,100.38
13449,-0.118,-0.354,0.941,-462.56,-18.06,73.92
13458,-0.139,-0.449,0.955,-400.12,-17.08,42.28
13466,-0.134,-0.574,0.895,-334.25,-10.22,16.38
13474,-0.124,-0.68,0.838,-276.29,-4.48,2.45
13483,-0.109,-0.726,0.779,-223.16,-1.19,-1.54
13491,-0.162,-0.764,0.765,-173.67,-0.07,-2.38
13499,-0.156,-0.715,0.739,-109.76,2.66,-0.98
13508,-0.154,-0.651,0.681,-59.92,9.66,-0.28
13516,-0.135,-0.66,0.619,-42.91,14.91,-6.93
13525,-0.135,-0.702,0.592,-55.23,17.71,-12.95
13533,-0.148,-0.755,0.584,-64.4,17.5,-15.33
13541,-0.187,-0.801,0.575,-56.0,16.31,-15.54
13550,-0.165,-0.799,0.55,-27.16,13.3,-15.26
13559,-0.135,-0.81,0.566,-3.78,6.79,-16.8
13568,-0.116,-0.842,0.613,6.51,1.61,-19.32
13575,-0.143,-0.896,0.642,1.12,1.68,-19.74
13583,-0.158,-0.917,0.639,-9.03,6.51,-12.88
13592,-0.155,-0.873,0.601,-10.71,11.2,-1.33
13600,-0.146,-0.82,0.571,-12.18,12.46,6.58
13608,-0.145,-0.78,0.566,-10.99,10.08,8.12
13617,-0.159,-0.743,0.562,0.14,6.86,5.53
13625,-0.152,-0.724,0.534,11.62,5.46,3.15
13634,-0.148,-0.753,0.528,12.11,3.15,-0.14
13642,-0.164,-0.786,0.544,8.82,-0.21,-3.15
13650,-0.16,-0.825,0.57,8.19,-2.94,-4.97
13659,-0.135,-0.849,0.608,10.64,-4.83,-4.27
13667,-0.142,-0.872,0.644,6.16,-3.92,-1.61
13675,-0.156,-0.873,0.645,-0.14,0.77,2.73
13684,-0.156,-0.843,0.621,-3.92,5.53,7.91
13693,-0.176,-0.792,0.583,-5.95,8.82,11.62
13702,-0.163,-0.725,0.536,-2.87,9.94,12.67
13709,-0.15,-0.688,0.521,2.87,6.51,10.08
13717,-0.162,-0.697,0.532,10.08,0.84,4.48
13726,-0.161,-0.716,0.558,18.9,-3.85,-1.05
13734,-0.145,-0.75,0.589,25.97,-7.07,-5.39
13743,-0.138,-0.793,0.632,23.1,-7.77,-7.91
13751,-0.159,-0.823,0.656,15.96,-4.76,-6.65
13759,-0.166,-0.829,0.631,12.81,0.63,-3.01
13768,-0.164,-0.815,0.596,7.42,4.41,0.77
13776,-0.158,-0.791,0.564,1.05,4.48,2.59
13784,-0.149,-0.783,0.565,-9.87,2.03,2.45
13793,-0.148,-0.78,0.593,-18.76,-0.56,1.96
13801,-0.135,-0.777,0.613,-22.47,-1.05,1.05
13810,-0.138,-0.773,0.637,-23.73,0.07,0.84
13818,-0.137,-0.756,0.629,-15.82,2.66,-0.07
13827,-0.141,-0.762,0.603,-5.6,4.34,-1.89
13836,-0.145,-0.772,0.575,2.59,3.22,-4.06
13843,-0.142,-0.795,0.57,2.87,0.63,-6.09
13852,-0.137,-0.814,0.599,0.0,-2.24,-6.3
13860,-0.156,-0.831,0.629,-2.31,-2.73,-5.11
13868,-0.169,-0.826,0.62,-1.19,0.28,-3.08
13877,-0.164,-0.807,0.587,-0.35,3.43,-0.7
13885,-0.164,-0.785,0.567,-0.56,3.71,0.35
13893,-0.164,-0.77,0.553,-1.26,2.59,-0.28
13902,-0.153,-0.768,0.553,-2.1,0.63,-1.68
13910,-0.141,-0.78,0.569,-3.57,-1.82,-3.92
13919,-0.131,-0.805,0.612,-5.53,-3.57,-6.37
13927,-0.126,-0.82,0.647,-0.98,-3.43,-8.19
13935,-0.135,-0.846,0.655,2.8,-0.21,-8.61
13944,-0.146,-0.859,0.626,4.27,4.13,-6.65
13952,-0.147,-0.852,0.586,2.59,6.72,-2.87
13961,-0.143,-0.849,0.567,-1.89,6.02,0.21
13970,-0.148,-0.841,0.574,-5.39,2.94,2.87
13977,-0.153,-0.825,0.586,-5.32,0.63,4.97
13986,-0.141,-0.799,0.596,-3.64,0.0,6.58
13994,-0.139,-0.775,0.602,-1.89,0.21,6.72
14002,-0.137,-0.768,0.594,-0.91,0.91,4.41
14011,-0.139,-0.781,0.595,-2.59,0.77,1.47
14019,-0.145,-0.799,0.586,-3.22,0.63,-0.42
14028,-0.144,-0.825,0.581,-9.52,0.91,-0.14
14036,-0.149,-0.827,0.595,-15.54,0.42,3.36
14044,-0.153,-0.803,0.609,-14.07,0.7,6.23
14053,-0.152,-0.773,0.594,-7.77,2.17,6.72
14061,-0.152,-0.768,0.577,-4.06,3.29,4.48
14070,-0.152,-0.775,0.568,-1.05,2.87,1.68
14078,-0.171,-0.802,0.566,-1.05,2.17,-0.42
14086,-0.179,-0.814,0.553,-1.12,2.1,0.14
14095,-0.177,-0.819,0.545,-1.68,0.98,1.68
14104,-0.161,-0.806,0.552,-2.1,-1.54,2.66
14111,-0.16,-0.804,0.578,-5.81,-3.71,2.38
14120,-0.152,-0.803,0.595,-6.09,-3.85,1.12
14128,-0.147,-0.809,0.605,-5.25,-3.15,-0.84
14137,-0.149,-0.809,0.615,-2.8,-2.31,-2.59
14145,-0.145,-0.809,0.613,2.52,-0.21,-3.92
14153,-0.147,-0.815,0.592,7.35,1.47,-3.78
14162,-0.165,-0.828,0.579,7.42,1.96,-2.66
