Time,aX,aY,aZ,gX,gY,gZ
14695,-0.675,0.205,0.56,-804.02,-3.08,48.58
14702,-0.653,0.059,0.607,-860.79,-20.51,54.39
14710,-0.656,-0.162,0.687,-927.99,-35.98,60.34
14719,-0.655,-0.395,0.874,-971.25,-42.7,68.39
14727,-0.673,-0.457,0.999,-928.27,-40.88,85.96
14735,-0.675,-0.379,1.091,-824.18,-32.2,98.0
14744,-0.672,-0.247,1.11,-700.63,-12.18,96.88
14752,-0.663,-0.194,1.074,-600.6,21.77,83.51
14761,-0.703,-0.24,0.845,-503.86,55.79,64.47
14769,-0.679,-0.264,0.543,-418.04,63.84,47.6
14777,-0.691,-0.346,0.42,-375.13,49.84,31.57
14786,-0.686,-0.432,0.405,-342.58,32.06,21.0
14794,-0.713,-0.502,0.439,-316.19,18.41,17.99
14803,-0.717,-0.546,0.467,-301.49,12.74,18.34
14811,-0.709,-0.537,0.481,-294.98,13.23,21.0
14820,-0.71,-0.525,0.492,-285.39,16.94,20.44
14829,-0.697,-0.517,0.427,-273.0,24.29,16.45
14836,-0.702,-0.544,0.35,-273.56,29.68,11.41
14844,-0.708,-0.58,0.276,-278.11,30.59,8.19
14853,-0.713,-0.624,0.207,-295.75,28.77,6.86
14861,-0.728,-0.699,0.165,-337.12,25.41,8.4
14870,-0.737,-0.771,0.181,-378.84,21.21,14.98
14878,-0.744,-0.764,0.196,-376.18,19.67,27.3
14886,-0.743,-0.674,0.134,-345.66,20.44,36.4
14895,-0.741,-0.629,0.076,-325.5,20.65,35.84
14903,-0.747,-0.632,0.04,-307.02,17.85,30.03
14912,-0.749,-0.649,-0.005,-299.11,17.08,25.9
14920,-0.753,-0.674,-0.036,-304.57,16.1,25.83
14928,-0.748,-0.684,-0.053,-315.35,15.89,27.79
14937,-0.753,-0.698,-0.078,-340.34,18.55,29.4
14945,-0.746,-0.693,-0.102,-367.57,24.85,33.39
14954,-0.747,-0.616,-0.167,-360.22,26.53,40.04
14963,-0.747,-0.511,-0.228,-326.69,20.58,40.88
14970,-0.769,-0.457,-0.26,-296.03,13.86,32.97
14979,-0.778,-0.447,-0.241,-253.33,8.61,22.05
14987,-0.776,-0.486,-0.269,-182.28,3.57,10.08
14995,-0.771,-0.596,-0.3,-141.26,-1.05,1.33
15004,-0.775,-0.633,-0.283,-137.06,-1.82,3.92
15012,-0.771,-0.593,-0.298,-143.15,2.45,11.2
15020,-0.77,-0.536,-0.338,-156.31,6.86,16.1
15029,-0.772,-0.502,-0.376,-168.42,9.03,17.36
15037,-0.739,-0.47,-0.441,-173.11,8.19,16.52
15046,-0.771,-0.513,-0.437,-189.35,0.56,14.0
15054,-0.79,-0.495,-0.398,-174.37,-8.26,16.03
15062,-0.779,-0.471,-0.44,-162.05,-8.89,16.52
15071,-0.771,-0.458,-0.455,-178.85,-8.96,17.22
15079,-0.795,-0.428,-0.41,-185.15,-10.29,17.92
15088,-0.798,-0.366,-0.366,-150.15,-9.17,14.77
15097,-0.781,-0.353,-0.391,-110.81,-3.08,7.42
15104,-0.777,-0.378,-0.433,-89.25,2.94,0.42
15113,-0.789,-0.419,-0.46,-87.08,7.28,-2.73
15121,-0.779,-0.416,-0.474,-103.18,11.83,0.14
15129,-0.737,-0.396,-0.525,-131.18,17.22,3.22
15138,-0.776,-0.383,-0.493,-150.92,12.53,5.11
15146,-0.781,-0.302,-0.503,-130.27,5.18,5.67
15155,-0.784,-0.319,-0.539,-129.99,4.62,1.33
15163,-0.782,-0.331,-0.543,-125.58,-2.1,0.63
15171,-0.774,-0.332,-0.495,-122.71,-5.95,0.63
15180,-0.771,-0.319,-0.448,-116.13,-5.11,1.12
15188,-0.767,-0.322,-0.44,-108.15,0.98,1.61
15197,-0.778,-0.341,-0.448,-103.88,9.73,3.78
15205,-0.76,-0.355,-0.475,-107.38,20.23,9.03
15213,-0.77,-0.32,-0.544,-121.94,29.4,16.94
15222,-0.759,-0.232,-0.618,-138.39,31.29,22.68
15231,-0.739,-0.136,-0.616,-142.24,23.73,21.21
15238,-0.78,-0.112,-0.588,-143.15,17.85,10.99
15247,-0.788,-0.105,-0.643,-139.79,14.98,0.07
15255,-0.784,-0.173,-0.652,-121.1,4.48,-8.4
15264,-0.797,-0.246,-0.607,-102.69,-4.34,-10.36
15272,-0.773,-0.234,-0.598,-88.27,-3.99,-5.95
15280,-0.776,-0.225,-0.629,-71.19,-3.92,-3.36
15289,-0.777,-0.184,-0.57,-62.79,-4.2,-0.07
15297,-0.758,-0.136,-0.534,-47.32,1.61,1.05
15305,-0.78,-0.186,-0.601,-36.19,9.87,-1.75
15314,-0.766,-0.184,-0.604,-27.93,12.6,0.42
15322,-0.76,-0.17,-0.614,-19.53,13.3,1.75
15331,-0.74,-0.165,-0.641,-13.02,11.27,0.84
15339,-0.764,-0.193,-0.657,-18.41,7.14,0.14
15347,-0.765,-0.179,-0.652,-20.37,2.31,3.57
15356,-0.765,-0.143,-0.678,-23.31,-2.45,5.11
15365,-0.758,-0.112,-0.621,-27.37,-8.96,3.71
15374,-0.754,-0.131,-0.584,-28.07,-9.03,0.35
15381,-0.771,-0.159,-0.598,-32.2,-5.18,-0.28
15389,-0.775,-0.129,-0.589,-30.45,-3.71,2.17
15398,-0.767,-0.103,-0.591,-23.87,-1.68,2.03
15406,-0.765,-0.123,-0.589,-19.95,-0.21,-0.28
15414,-0.763,-0.148,-0.575,-14.35,1.89,-0.35
15423,-0.759,-0.169,-0.613,-11.41,5.6,1.75
15431,-0.755,-0.176,-0.639,-15.26,5.53,4.48
15440,-0.765,-0.144,-0.622,-15.19,1.89,7.14
15448,-0.769,-0.102,-0.585,-10.92,0.28,7.7
15456,-0.766,-0.076,-0.603,-6.51,2.73,6.09
15465,-0.755,-0.077,-0.63,-8.26,3.92,3.5
15473,-0.78,-0.099,-0.639,-16.24,3.15,1.54
15481,-0.777,-0.082,-0.629,-18.41,2.45,1.96
15490,-0.775,-0.078,-0.619,-15.33,2.03,0.7
15499,-0.777,-0.083,-0.611,-10.78,2.8,-1.12
15508,-0.742,-0.104,-0.62,-6.58,4.41,-2.94
15515,-0.741,-0.172,-0.641,-12.11,4.83,-3.71
15523,-0.759,-0.208,-0.663,-22.61,3.08,0.21
15532,-0.762,-0.148,-0.642,-26.81,0.21,7.35
15540,-0.762,-0.075,-0.612,-21.14,-1.12,9.24
15549,-0.768,-0.064,-0.583,-12.53,0.0,6.16
15557,-0.764,-0.074,-0.573,-2.31,3.64,3.43
15565,-0.76,-0.085,-0.609,4.83,7.77,2.03
15574,-0.758,-0.091,-0.661,5.32,9.24,1.26
15582,-0.764,-0.092,-0.677,1.12,6.86,0.49
15590,-0.766,-0.086,-0.66,-1.75,2.87,-0.63
15599,-0.767,-0.079,-0.626,-2.03,0.63,-1.75
15607,-0.762,-0.078,-0.608,0.0,1.61,-2.94
15616,-0.757,-0.103,-0.616,2.87,4.34,-4.06
15624,-0.753,-0.137,-0.643,3.99,5.95,-3.5
15633,-0.753,-0.143,-0.651,2.17,4.69,-0.98
15642,-0.758,-0.112,-0.643,-0.63,2.17,2.03
15649,-0.76,-0.064,-0.61,-0.98,0.0,2.66
15658,-0.76,-0.052,-0.597,2.73,1.05,0.0
15666,-0.752,-0.077,-0.609,7.56,3.15,-3.08
15674,-0.753,-0.135,-0.649,8.4,4.13,-4.76
15683,-0.763,-0.143,-0.656,6.72,2.45,-2.38
15691,-0.751,-0.109,-0.649,6.51,1.26,0.0
