Time,aX,aY,aZ,gX,gY,gZ
8156,-0.697,0.009,0.7,-7.0,2.03,-0.7
8165,-0.701,0.005,0.701,-6.44,1.82,-0.91
8173,-0.702,0.004,0.687,-4.55,1.82,-1.19
8182,-0.698,0.004,0.68,-8.05,1.33,-0.77
8190,-0.697,0.01,0.69,-14.21,0.98,0.49
8198,-0.697,0.021,0.695,-16.45,0.84,1.19
8207,-0.704,0.015,0.701,-15.26,0.7,-0.07
8215,-0.705,0.008,0.693,-8.68,0.42,-1.47
8224,-0.703,0.004,0.689,-4.69,-0.77,-2.03
8233,-0.706,0.001,0.701,-5.46,-2.24,-2.1
8240,-0.704,-0.005,0.728,-13.23,-2.52,-2.17
8249,-0.712,-0.014,0.751,-19.39,-0.63,-1.54
8257,-0.713,-0.02,0.745,-17.29,2.66,-1.33
8265,-0.709,-0.021,0.711,-15.75,5.11,-1.4
8274,-0.709,-0.027,0.701,-25.34,5.95,-0.91
8282,-0.716,-0.035,0.7,-30.94,6.37,0.0
8291,-0.714,-0.034,0.688,-25.9,5.6,0.49
8299,-0.708,-0.024,0.675,-20.79,3.71,0.84
8307,-0.703,-0.02,0.687,-24.64,1.96,1.19
8316,-0.704,-0.021,0.703,-27.65,2.03,1.47
8324,-0.698,-0.017,0.705,-26.11,3.08,1.33
8332,-0.699,-0.021,0.714,-31.99,4.13,0.56
8341,-0.698,-0.036,0.728,-39.41,6.65,-0.14
8349,-0.708,-0.05,0.71,-37.03,9.38,-0.49
8358,-0.711,-0.053,0.671,-28.91,9.87,-0.42
8367,-0.718,-0.061,0.647,-21.07,6.72,-1.05
8374,-0.716,-0.069,0.645,-9.59,1.54,-1.75
8383,-0.707,-0.059,0.656,2.45,-3.99,-1.33
8391,-0.705,-0.058,0.702,6.58,-7.77,-0.91
8400,-0.701,-0.055,0.749,19.32,-8.05,-0.35
8408,-0.696,-0.025,0.739,56.28,-6.72,0.07
8416,-0.673,0.019,0.711,111.79,-9.1,-1.89
8425,-0.666,0.034,0.737,178.22,-17.78,-7.77
8433,-0.717,0.019,0.791,286.02,-27.93,-15.05
8441,-0.762,0.025,0.752,455.63,-41.02,-20.93
8450,-0.756,-0.008,0.665,628.04,-56.63,-25.55
8458,-0.815,0.024,0.56,766.22,-72.17,-23.24
8467,-0.731,0.106,0.464,845.04,-92.75,-19.67
8475,-0.724,0.218,0.318,889.56,-121.59,-7.98
8483,-0.582,0.422,0.225,892.85,-151.48,6.02
8492,-0.532,0.638,0.225,823.27,-170.66,19.32
8501,-0.485,0.824,0.282,706.93,-172.55,24.43
8510,-0.521,0.921,0.424,579.39,-157.85,18.76
8517,-0.499,0.963,0.545,505.54,-124.25,5.04
8525,-0.533,0.996,0.502,478.17,-86.31,-11.83
8534,-0.557,0.959,0.406,441.28,-57.05,-28.63
8542,-0.568,0.856,0.309,395.36,-37.87,-40.81
8550,-0.568,0.79,0.192,345.59,-25.34,-44.45
8559,-0.573,0.706,0.101,269.99,-14.49,-40.39
8567,-0.608,0.624,0.062,196.56,-7.21,-28.84
8576,-0.635,0.611,0.061,158.76,-7.14,-12.04
8584,-0.64,0.646,0.055,154.91,-12.46,3.5
8592,-0.64,0.699,0.053,171.99,-18.69,12.53
8601,-0.623,0.782,0.005,201.74,-24.92,14.14
8609,-0.64,0.832,0.004,213.43,-31.36,11.55
8618,-0.661,0.838,0.086,244.72,-37.31,7.91
8626,-0.637,0.877,0.045,341.88,-45.22,3.08
8635,-0.616,0.891,-0.08,434.77,-53.13,-3.85
8644,-0.596,0.905,-0.216,482.09,-60.41,-12.25
8651,-0.579,0.89,-0.299,455.14,-63.7,-21.63
8659,-0.592,0.831,-0.325,372.75,-58.38,-30.87
8668,-0.613,0.753,-0.302,265.79,-44.45,-35.0
8676,-0.628,0.692,-0.279,174.72,-27.51,-33.67
8685,-0.63,0.693,-0.344,101.85,-10.29,-28.63
8693,-0.636,0.663,-0.361,19.46,4.13,-25.69
8701,-0.648,0.649,-0.339,-31.99,10.99,-21.91
8710,-0.647,0.662,-0.342,-43.82,10.92,-16.17
8718,-0.66,0.658,-0.302,-41.16,6.93,-10.85
