Time,aX,aY,aZ,gX,gY,gZ
15428,-0.855,0.224,0.44,-8.75,0.14,1.12
15437,-0.856,0.23,0.457,-15.19,-0.56,0.63
15446,-0.858,0.22,0.473,-14.42,-0.35,-0.84
15455,-0.857,0.206,0.464,-9.38,1.19,-2.1
15462,-0.855,0.194,0.442,-6.3,2.24,-2.24
15470,-0.855,0.195,0.429,-5.81,1.54,-1.12
15479,-0.855,0.202,0.438,-9.03,-0.07,0.07
15487,-0.855,0.203,0.458,-10.71,-1.26,0.77
15495,-0.856,0.21,0.463,-6.72,-0.7,1.33
15504,-0.856,0.222,0.455,-3.22,0.0,1.19
15512,-0.855,0.218,0.455,-4.27,0.42,0.28
15521,-0.856,0.21,0.452,-3.36,0.91,-0.49
15529,-0.855,0.203,0.445,-0.07,0.98,-0.7
15537,-0.853,0.202,0.438,2.45,0.42,-0.35
15546,-0.851,0.214,0.432,-0.14,-0.56,0.42
15554,-0.85,0.222,0.442,-11.48,-0.77,0.77
15562,-0.854,0.221,0.455,-17.15,-0.63,0.07
15571,-0.857,0.216,0.463,-13.65,-0.77,-1.19
15580,-0.858,0.21,0.46,-12.74,-0.28,-2.17
15589,-0.859,0.207,0.45,-17.43,0.56,-2.1
15596,-0.851,0.201,0.457,-24.5,0.07,-1.61
15604,-0.854,0.188,0.467,-19.88,-0.14,-1.47
15613,-0.857,0.198,0.463,-7.28,-0.7,-0.49
15621,-0.86,0.192,0.467,-2.1,-1.26,-0.84
15630,-0.863,0.176,0.47,-1.68,-0.28,-1.33
15638,-0.86,0.175,0.453,2.52,0.49,-0.35
15646,-0.857,0.192,0.442,3.99,0.0,1.12
15655,-0.852,0.201,0.443,2.24,-0.91,1.61
15663,-0.852,0.208,0.445,-2.1,-1.26,1.19
15671,-0.855,0.204,0.445,-7.63,-1.26,-0.07
15680,-0.855,0.197,0.454,-6.37,-1.82,-0.42
15688,-0.854,0.202,0.446,-4.76,-1.82,-0.35
15697,-0.855,0.191,0.451,-6.65,-2.31,-0.49
15705,-0.86,0.152,0.483,9.45,-4.13,-0.35
15714,-0.862,0.129,0.501,57.68,-5.81,1.75
15723,-0.873,0.146,0.517,122.57,-8.4,5.32
15730,-0.82,0.187,0.589,205.59,-13.51,10.08
15739,-0.853,0.178,0.618,351.26,-10.01,11.48
15747,-0.889,0.203,0.542,529.06,-4.97,10.57
15755,-0.858,0.278,0.349,661.99,-5.25,5.53
15764,-0.837,0.382,0.208,688.8,-14.14,-1.33
15772,-0.841,0.45,0.163,615.44,-20.58,-10.71
15780,-0.862,0.518,0.139,513.66,-24.64,-18.69
15789,-0.836,0.561,0.142,426.02,-30.17,-29.61
15797,-0.835,0.573,0.17,402.57,-39.27,-45.08
15806,-0.828,0.577,0.156,412.3,-46.2,-58.66
15814,-0.842,0.559,0.141,403.13,-52.85,-72.1
15822,-0.85,0.517,0.172,372.19,-56.91,-78.54
15831,-0.862,0.487,0.169,342.51,-53.06,-74.13
15839,-0.848,0.455,0.122,309.54,-43.12,-65.52
15848,-0.865,0.437,0.038,258.65,-30.52,-55.58
15857,-0.87,0.411,-0.006,181.93,-20.23,-42.84
15864,-0.889,0.392,-0.033,99.75,-12.04,-27.58
15873,-0.892,0.351,-0.005,27.09,-7.14,-12.6
15881,-0.911,0.366,0.028,-6.37,-7.77,2.03
15889,-0.902,0.412,0.049,-14.84,-12.6,11.9
15898,-0.887,0.423,0.098,-17.5,-17.92,14.07
15906,-0.871,0.432,0.146,-6.86,-21.21,12.04
15915,-0.87,0.443,0.172,16.24,-20.44,7.84
15923,-0.872,0.45,0.146,38.22,-16.1,3.29
15931,-0.863,0.432,0.115,42.21,-10.43,0.35
15940,-0.861,0.417,0.078,40.32,-4.83,0.49
15948,-0.844,0.402,0.036,40.11,-1.4,2.52
15956,-0.865,0.425,0.003,51.1,-2.24,6.37
15965,-0.865,0.496,-0.019,73.01,-8.4,9.1
15973,-0.869,0.545,-0.007,89.25,-17.85,5.25
15982,-0.869,0.547,0.032,102.62,-26.88,-3.99
15991,-0.872,0.523,0.056,115.64,-32.69,-13.72
15998,-0.885,0.484,0.076,117.04,-34.51,-20.16
16007,-0.895,0.432,0.135,113.12,-33.74,-21.91
16015,-0.888,0.403,0.154,126.84,-30.1,-20.16
16024,-0.876,0.393,0.129,139.65,-22.75,-16.8
16032,-0.872,0.389,0.092,127.82,-11.27,-12.39
16040,-0.884,0.405,0.041,104.23,-0.21,-7.7
16049,-0.849,0.425,-0.006,88.13,6.3,-2.73
16057,-0.908,0.482,-0.103,96.18,6.86,0.91
16065,-0.867,0.517,-0.118,97.02,-1.61,0.84
16074,-0.87,0.537,-0.117,101.71,-10.43,-5.11
16082,-0.869,0.508,-0.089,99.82,-18.06,-12.81
16091,-0.874,0.451,-0.049,94.01,-22.05,-17.57
16099,-0.882,0.418,-0.032,84.98,-21.7,-16.73
16107,-0.883,0.406,-0.032,61.04,-16.8,-13.44
16116,-0.885,0.402,-0.03,21.35,-9.66,-9.59
16125,-0.884,0.401,-0.03,-19.11,-2.45,-6.16
16134,-0.884,0.405,-0.025,-51.59,2.66,-3.29
16141,-0.887,0.413,-0.021,-76.37,6.3,-1.12
16149,-0.881,0.409,0.007,-100.17,9.87,0.7
16158,-0.886,0.403,0.013,-114.45,14.63,2.52
16166,-0.884,0.412,0.01,-115.92,19.39,5.25
16174,-0.88,0.442,-0.004,-92.47,19.39,8.19
16183,-0.871,0.469,-0.018,-60.9,14.77,7.21
16191,-0.875,0.451,-0.025,-38.22,8.89,3.36
16200,-0.874,0.429,-0.019,-21.0,2.73,1.12
16208,-0.881,0.415,-0.003,-11.13,-1.82,0.49
16216,-0.878,0.408,0.02,-5.74,-3.78,1.61
16225,-0.889,0.418,0.04,-2.1,-2.31,3.71
16233,-0.885,0.446,0.043,-0.42,2.1,5.25
16241,-0.886,0.479,0.013,-4.13,6.79,5.11
16250,-0.878,0.482,0.0,-17.36,9.87,2.59
16259,-0.874,0.458,-0.008,-26.32,11.27,-0.49
16268,-0.884,0.446,-0.032,-24.15,10.57,-0.56
16275,-0.891,0.449,-0.025,-19.11,6.23,1.54
16283,-0.88,0.445,0.01,-5.32,0.07,1.96
16292,-0.881,0.456,0.004,15.26,-4.06,0.98
16300,-0.885,0.454,0.013,16.59,-4.9,-0.21
