Time,aX,aY,aZ,gX,gY,gZ
2319615,-0.623,-0.115,0.788,-2.73,15.82,-5.11
2319624,-0.628,-0.115,0.753,-0.77,17.5,-4.27
2319634,-0.627,-0.102,0.746,-2.24,15.68,-3.01
2319643,-0.62,-0.105,0.762,-5.53,12.53,-3.01
2319653,-0.627,-0.118,0.786,-7.7,10.43,-3.57
2319662,-0.63,-0.111,0.779,-8.05,10.36,-3.01
2319672,-0.623,-0.095,0.767,-9.17,10.29,-2.59
2319681,-0.617,-0.112,0.778,-9.8,10.5,-3.43
2319691,-0.62,-0.116,0.791,-7.35,12.6,-4.27
2319700,-0.623,-0.106,0.785,-4.41,15.19,-5.11
2319710,-0.623,-0.105,0.779,-2.1,17.01,-6.16
2319719,-0.629,-0.118,0.772,0.14,17.99,-7.56
2319729,-0.637,-0.134,0.75,1.75,19.46,-8.19
2319738,-0.654,-0.155,0.714,1.68,20.09,-7.77
2319748,-0.666,-0.164,0.687,-0.91,18.83,-5.11
2319757,-0.667,-0.158,0.686,-4.06,14.98,-1.96
2319767,-0.655,-0.151,0.688,-4.62,9.73,0.0
2319776,-0.652,-0.137,0.691,-4.41,4.97,1.68
2319786,-0.658,-0.128,0.703,-4.76,0.0,2.59
2319795,-0.646,-0.129,0.725,-3.36,-4.83,3.71
2319805,-0.636,-0.111,0.744,0.91,-7.42,4.83
2319814,-0.635,-0.107,0.745,3.01,-7.77,3.78
2319824,-0.634,-0.121,0.747,2.38,-6.79,1.89
2319833,-0.635,-0.129,0.753,2.17,-5.25,1.05
2319843,-0.634,-0.118,0.752,1.68,-3.08,1.05
2319852,-0.635,-0.124,0.741,-1.26,-0.7,0.91
2319862,-0.64,-0.137,0.726,-5.53,1.19,1.26
2319871,-0.643,-0.136,0.726,-8.19,0.7,1.96
2319881,-0.641,-0.133,0.733,-9.94,-0.77,2.66
2319890,-0.637,-0.124,0.738,-11.69,-1.82,3.71
2319900,-0.636,-0.116,0.751,-11.76,-3.57,3.99
2319909,-0.629,-0.115,0.776,-9.17,-5.95,3.15
2319919,-0.621,-0.111,0.791,-5.46,-6.58,2.17
2319928,-0.621,-0.101,0.785,-2.24,-4.97,0.84
2319938,-0.625,-0.105,0.779,-0.14,-3.22,-1.05
2319947,-0.632,-0.123,0.769,1.89,-1.05,-2.73
2319957,-0.629,-0.137,0.752,3.08,1.82,-2.94
2319966,-0.634,-0.15,0.747,5.67,3.5,-2.45
2319976,-0.652,-0.108,0.757,6.79,3.57,-0.63
2319985,-0.639,-0.103,0.762,3.78,1.75,-0.07
2319995,-0.636,-0.121,0.771,2.66,-0.21,-0.7
2320004,-0.652,-0.106,0.777,3.36,-0.77,-0.49
2320014,-0.644,-0.111,0.778,1.82,-1.61,0.21
2320023,-0.626,-0.122,0.788,2.24,-2.17,-0.28
2320033,-0.634,-0.138,0.808,4.62,0.14,-0.56
2320042,-0.654,-0.137,0.806,8.75,3.57,-0.07
2320052,-0.636,-0.095,0.773,12.53,6.3,1.61
2320061,-0.624,-0.065,0.793,14.7,5.95,0.84
2320071,-0.632,-0.095,0.859,23.17,4.41,-3.85
2320080,-0.646,-0.157,0.935,51.59,5.18,-9.31
2320090,-0.639,-0.202,1.029,117.32,7.21,-13.72
2320099,-0.439,-0.05,1.026,259.98,8.4,-22.82
2320109,-0.188,0.259,0.766,513.1,4.27,-59.5
2320118,-0.347,-0.442,0.698,800.8,-36.12,-156.59
2320128,-0.89,-1.159,0.273,1102.71,-78.26,-211.4
2320137,-1.366,-1.597,-0.267,1296.47,-126.91,-173.04
2320147,-1.53,-1.799,-0.483,1343.3,-157.71,-42.77
2320156,-1.127,-1.042,-0.918,1255.17,-109.13,162.96
2320166,-0.799,0.432,-1.298,1002.54,-105.07,313.46
2320175,-1.013,1.366,-0.887,622.44,-145.39,392.7
2320185,-0.055,2.353,-0.372,205.03,-143.99,484.12
2320194,0.901,3.178,0.531,-93.45,-172.27,433.65
2320204,1.615,3.245,1.451,-243.95,-142.31,238.35
2320213,1.447,2.691,1.379,-231.49,12.67,-4.41
2320223,0.515,1.669,0.451,-122.71,145.95,-221.34
2320232,-0.77,0.392,-0.12,-28.28,154.35,-291.2
2320242,-1.077,-0.045,-0.036,29.82,58.8,-204.05
2320251,-0.856,0.008,0.472,49.7,-44.59,-89.81
2320261,-0.514,0.275,0.872,43.19,-60.41,-12.18
2320270,-0.375,0.608,0.707,49.14,-10.5,17.43
2320280,-0.379,0.894,0.269,65.73,16.03,19.25
2320289,-0.314,0.94,0.053,53.55,6.72,10.36
2320299,-0.349,0.821,0.079,15.33,-7.7,-9.38
2320308,-0.466,0.647,0.181,-24.5,-16.73,-23.52
2320318,-0.528,0.504,0.315,-51.73,-26.25,-19.81
2320327,-0.5,0.47,0.537,-58.8,-37.73,-6.65
2320337,-0.447,0.593,0.742,-45.71,-41.72,4.06
2320346,-0.397,0.717,0.815,-28.91,-29.26,6.44
2320356,-0.399,0.757,0.766,-12.11,-13.02,-0.28
2320365,-0.425,0.701,0.697,3.99,-5.46,-9.24
2320375,-0.448,0.659,0.647,14.91,-1.12,-13.23
2320384,-0.474,0.651,0.596,18.97,5.04,-11.27
2320394,-0.493,0.67,0.523,17.22,11.9,-3.43
2320403,-0.481,0.72,0.443,10.92,16.1,5.88
2320413,-0.469,0.766,0.376,1.33,15.75,11.27
2320422,-0.466,0.768,0.396,-10.92,12.18,14.84
2320432,-0.434,0.757,0.41,-16.38,10.43,17.78
2320441,-0.416,0.759,0.4,-16.17,9.94,21.63
2320451,-0.395,0.832,0.406,-11.9,8.19,25.13
2320460,-0.377,0.861,0.403,-6.58,7.77,24.22
2320470,-0.363,0.896,0.36,-0.14,6.44,25.34
2320479,-0.34,0.932,0.375,2.59,2.59,22.82
2320489,-0.351,0.905,0.404,3.57,1.4,16.45
2320498,-0.36,0.907,0.414,3.22,4.62,12.67
2320508,-0.372,0.897,0.386,1.05,9.38,8.19
2320517,-0.402,0.862,0.362,-2.17,11.62,3.99
2320527,-0.425,0.829,0.347,-3.15,10.15,1.75
2320536,-0.439,0.815,0.331,-2.59,6.02,1.61
2320546,-0.451,0.796,0.351,-3.64,-0.98,3.43
2320555,-0.455,0.802,0.408,-5.18,-6.09,6.02
2320565,-0.416,0.813,0.428,-5.32,-5.74,7.28
2320574,-0.404,0.822,0.441,-4.76,-4.83,6.16
2320584,-0.395,0.814,0.465,-2.59,-5.46,2.38
2320593,-0.408,0.794,0.467,-0.98,-3.78,-1.75
2320603,-0.427,0.766,0.457,-4.48,-0.49,-3.64
2320612,-0.419,0.771,0.457,-11.2,2.17,-2.31
2320622,-0.402,0.795,0.457,-17.36,4.55,-1.12
2320631,-0.416,0.781,0.455,-21.35,6.65,-3.57
2320641,-0.445,0.755,0.458,-21.49,7.77,-5.18
2320650,-0.446,0.729,0.453,-16.8,6.44,-4.13
2320660,-0.447,0.723,0.455,-10.01,3.85,-2.03
2320669,-0.441,0.729,0.444,-3.71,2.03,1.19
2320679,-0.425,0.754,0.433,0.49,0.42,4.69
2320688,-0.411,0.794,0.442,1.68,-1.4,6.09
2320698,-0.396,0.812,0.447,0.28,-1.19,5.25
2320707,-0.398,0.801,0.443,-2.1,-0.14,3.29
2320717,-0.404,0.797,0.439,-3.71,0.42,2.66
2320726,-0.401,0.816,0.432,-4.48,-1.19,2.38
2320736,-0.382,0.827,0.453,-6.44,-1.68,1.12
2320745,-0.392,0.8,0.464,-6.79,0.28,-1.26
