Time,aX,aY,aZ,gX,gY,gZ
2316242,-0.655,-0.078,0.747,-0.56,-0.35,0.28
2316252,-0.654,-0.076,0.752,-0.63,-1.05,0.77
2316261,-0.653,-0.076,0.756,-0.42,-1.33,1.12
2316271,-0.65,-0.071,0.759,-0.14,-0.77,1.19
2316280,-0.649,-0.073,0.761,0.35,0.07,0.77
2316290,-0.653,-0.077,0.757,1.05,1.12,0.35
2316299,-0.654,-0.078,0.752,1.19,2.1,0.35
2316309,-0.656,-0.079,0.749,1.47,2.45,0.49
2316318,-0.659,-0.077,0.745,1.19,2.17,0.84
2316328,-0.657,-0.07,0.745,0.63,1.61,1.33
2316337,-0.656,-0.055,0.743,0.28,0.7,1.75
2316347,-0.652,-0.051,0.744,-0.42,-0.49,1.4
2316356,-0.647,-0.057,0.749,-0.91,-1.26,0.49
2316366,-0.648,-0.062,0.75,-0.63,-1.54,-0.28
2316375,-0.645,-0.068,0.751,-0.35,-0.98,-0.56
2316385,-0.646,-0.072,0.752,0.0,-0.56,-0.77
2316394,-0.648,-0.072,0.752,0.14,0.0,-0.77
2316404,-0.645,-0.072,0.747,-0.28,0.7,-0.91
2316413,-0.645,-0.069,0.742,-0.63,1.12,-0.91
2316423,-0.645,-0.068,0.739,-0.56,0.98,-0.98
2316432,-0.646,-0.067,0.735,-0.35,0.7,-1.12
2316442,-0.647,-0.071,0.734,-0.28,0.0,-1.4
2316451,-0.649,-0.077,0.734,-0.49,-0.98,-1.68
2316461,-0.648,-0.085,0.733,-0.35,-1.75,-1.54
2316470,-0.651,-0.085,0.735,-0.21,-2.45,-0.91
2316480,-0.647,-0.083,0.74,-0.7,-3.36,-0.28
2316489,-0.645,-0.085,0.75,-1.05,-3.92,0.14
2316499,-0.648,-0.082,0.757,-0.98,-3.78,0.42
2316508,-0.643,-0.08,0.758,-0.98,-3.01,0.77
2316518,-0.643,-0.077,0.757,-0.14,-2.17,1.05
2316527,-0.647,-0.065,0.758,0.63,-1.47,1.12
2316537,-0.646,-0.057,0.753,0.35,-0.7,0.49
2316546,-0.643,-0.062,0.749,-0.28,-0.07,-0.63
2316556,-0.651,-0.069,0.751,-0.42,-0.14,-1.82
2316565,-0.656,-0.081,0.754,-0.56,-0.14,-2.03
2316575,-0.659,-0.082,0.752,-0.49,-0.14,-1.4
2316584,-0.659,-0.081,0.753,-0.49,-0.7,-0.56
2316594,-0.658,-0.076,0.753,-0.98,-1.19,-0.21
2316603,-0.654,-0.078,0.757,-1.96,-1.47,-0.28
2316613,-0.654,-0.082,0.762,-2.03,-1.54,-0.35
2316622,-0.655,-0.086,0.768,-1.68,-1.05,-0.14
2316632,-0.653,-0.084,0.765,-1.05,0.07,0.35
2316641,-0.65,-0.08,0.761,-0.21,1.19,0.63
2316651,-0.651,-0.075,0.76,-0.07,1.89,0.56
2316660,-0.652,-0.066,0.757,-0.84,2.38,0.49
2316670,-0.646,-0.056,0.751,-1.89,2.8,0.28
2316679,-0.645,-0.05,0.746,-2.66,2.66,-0.28
2316689,-0.645,-0.058,0.745,-3.57,2.17,-1.4
2316698,-0.645,-0.075,0.748,-3.29,1.61,-2.24
2316708,-0.65,-0.09,0.75,-1.82,1.26,-2.38
2316717,-0.659,-0.091,0.759,0.07,0.63,-1.61
2316727,-0.654,-0.082,0.763,1.96,-0.14,-0.21
2316736,-0.661,-0.081,0.771,1.89,-0.56,0.35
2316746,-0.664,-0.081,0.798,0.77,-1.68,0.49
2316755,-0.666,-0.072,0.826,-0.35,-1.89,1.47
2316765,-0.656,-0.076,0.852,-1.61,0.0,2.59
2316774,-0.671,-0.079,0.894,2.1,2.52,1.47
2316784,-0.696,-0.058,0.952,16.45,6.09,-2.24
2316793,-0.599,-0.026,0.987,49.21,12.67,-7.7
2316803,-0.562,0.054,1.215,123.48,15.61,-16.52
2316812,-0.38,-0.025,1.457,296.1,7.56,-51.1
2316822,-0.125,-0.194,1.507,558.11,0.28,-103.6
2316831,-0.287,-0.642,1.36,872.9,-18.83,-181.02
2316841,-0.708,-1.342,0.983,1116.5,-30.87,-250.6
2316850,-1.205,-1.942,0.489,1214.71,-4.2,-254.59
2316860,-1.62,-2.679,0.155,1078.07,138.18,-82.04
2316869,-1.212,-2.135,-0.241,980.56,219.03,153.37
2316879,-0.555,-0.98,-0.576,891.59,239.75,350.0
2316888,-0.288,0.543,-0.837,778.19,220.29,445.97
2316898,-0.122,1.807,-1.175,582.33,197.19,446.53
2316907,0.013,2.655,-1.399,332.57,145.04,385.77
2316917,0.2,2.955,-1.373,91.07,49.21,271.04
2316926,0.374,2.811,-1.011,-113.26,-35.14,114.24
2316936,0.384,2.185,-0.437,-244.51,-75.53,-44.31
2316945,0.052,1.401,0.088,-260.19,-88.76,-167.09
2316955,-0.401,0.728,0.419,-206.01,-87.99,-223.65
2316964,-0.661,0.299,0.587,-156.59,-65.31,-211.54
2316974,-0.829,0.035,0.645,-109.2,-39.27,-161.35
2316983,-0.89,-0.033,0.584,-69.02,-5.6,-86.03
2316993,-0.799,0.133,0.391,-42.14,34.09,-5.74
2317002,-0.59,0.51,0.124,-13.72,45.78,45.36
2317012,-0.522,0.732,-0.022,-15.61,40.67,58.87
2317021,-0.462,0.829,-0.085,-40.6,27.58,51.87
2317031,-0.471,0.863,-0.07,-71.54,9.66,35.7
2317040,-0.498,0.847,-0.021,-104.37,-8.75,21.07
2317050,-0.51,0.81,0.062,-134.4,-28.28,9.59
2317059,-0.539,0.779,0.19,-161.63,-44.17,1.12
2317069,-0.538,0.742,0.365,-181.23,-55.72,-4.48
2317078,-0.505,0.701,0.545,-186.34,-58.8,-9.17
2317088,-0.489,0.645,0.693,-175.28,-51.52,-14.35
2317097,-0.499,0.577,0.789,-145.18,-39.27,-18.55
2317107,-0.518,0.523,0.819,-102.9,-22.82,-18.83
2317116,-0.515,0.494,0.799,-52.57,-5.04,-14.56
2317126,-0.535,0.549,0.742,1.26,10.5,-9.24
2317135,-0.535,0.614,0.64,39.97,25.41,-6.72
2317145,-0.559,0.659,0.508,60.9,38.01,-6.58
2317154,-0.554,0.703,0.372,64.68,45.29,-7.63
2317164,-0.591,0.724,0.269,50.47,48.37,-9.17
2317173,-0.616,0.735,0.201,31.15,42.49,-10.5
2317183,-0.638,0.724,0.176,10.29,31.36,-9.45
2317192,-0.644,0.713,0.207,-1.75,11.48,-6.58
2317202,-0.639,0.691,0.282,-6.65,-7.56,-3.57
