Time,aX,aY,aZ,gX,gY,gZ
23506,-0.403,-0.742,0.554,0.77,-4.76,-2.1
23514,-0.404,-0.739,0.565,-1.05,-4.41,-0.84
23522,-0.399,-0.737,0.566,-3.64,-2.52,0.35
23531,-0.402,-0.735,0.553,-3.08,-1.05,0.7
23539,-0.401,-0.74,0.552,-2.03,-1.19,0.42
23548,-0.402,-0.751,0.559,0.0,-2.1,0.07
23556,-0.398,-0.76,0.568,1.75,-2.24,0.49
23564,-0.404,-0.752,0.573,1.54,-1.33,2.38
23573,-0.403,-0.729,0.576,-0.98,0.0,4.13
23582,-0.403,-0.714,0.571,-1.61,1.54,3.99
23591,-0.401,-0.708,0.556,-0.63,2.45,2.31
23598,-0.401,-0.714,0.54,-0.98,2.8,0.42
23606,-0.395,-0.727,0.531,-1.96,2.31,-0.98
23615,-0.398,-0.737,0.525,-3.22,1.47,-1.19
23623,-0.401,-0.735,0.53,-6.09,0.28,-0.42
23631,-0.408,-0.736,0.546,-7.28,-0.7,0.0
23640,-0.409,-0.74,0.557,-4.83,-1.4,-0.35
23648,-0.409,-0.747,0.562,-3.08,-1.12,-0.42
23657,-0.411,-0.751,0.56,-1.33,-0.63,0.28
23665,-0.405,-0.745,0.556,-0.56,-0.35,1.26
23673,-0.399,-0.739,0.55,-2.38,0.7,1.75
23682,-0.396,-0.73,0.535,-3.29,1.75,2.1
23690,-0.398,-0.717,0.527,0.28,0.77,1.54
23698,-0.395,-0.714,0.54,8.26,-1.82,-0.77
23707,-0.399,-0.74,0.592,24.78,-4.62,-4.55
23716,-0.421,-0.756,0.674,66.78,-7.84,-9.17
23725,-0.37,-0.734,0.733,143.08,-8.96,-14.84
23732,-0.377,-0.691,0.679,221.06,-7.49,-27.44
23740,-0.31,-0.73,0.761,294.28,-3.15,-39.2
23749,-0.309,-0.689,0.736,474.46,-3.71,-45.85
23757,-0.38,-0.629,0.721,642.81,-17.78,-54.32
23766,-0.381,-0.52,0.768,779.24,-43.61,-54.81
23774,-0.357,-0.357,0.802,925.4,-71.68,-48.65
23782,-0.289,-0.138,0.737,1089.34,-102.9,-45.08
23791,-0.269,0.107,0.652,1197.7,-141.89,-50.4
23799,-0.273,0.241,0.759,1166.41,-172.97,-56.21
23807,-0.327,0.308,0.867,1001.28,-170.8,-53.48
23816,-0.339,0.346,0.958,772.17,-140.14,-40.95
23824,-0.313,0.367,0.973,561.12,-95.41,-24.92
23833,-0.293,0.409,0.922,402.85,-54.95,-7.14
23841,-0.264,0.479,0.826,303.66,-28.14,11.34
23850,-0.245,0.572,0.729,245.28,-16.1,25.76
23859,-0.245,0.634,0.709,199.15,-12.67,33.25
23866,-0.24,0.668,0.75,171.01,-8.19,38.5
23875,-0.229,0.724,0.772,175.84,-0.56,43.68
23883,-0.189,0.802,0.688,218.61,7.63,43.96
23891,-0.16,0.928,0.543,278.32,5.6,35.84
23900,-0.178,1.031,0.386,317.03,-7.42,17.64
23908,-0.209,0.995,0.347,320.95,-26.6,-5.67
23916,-0.213,0.891,0.407,310.66,-40.95,-19.88
23925,-0.218,0.819,0.45,293.16,-44.38,-21.28
23933,-0.212,0.817,0.466,260.12,-37.8,-12.67
23942,-0.195,0.85,0.456,236.25,-27.37,-1.26
23950,-0.207,0.923,0.366,239.47,-19.39,6.72
23958,-0.207,0.969,0.307,222.39,-13.93,8.82
23967,-0.181,0.957,0.313,193.34,-7.84,7.07
23975,-0.176,0.965,0.251,196.14,-3.36,4.27
23984,-0.167,0.98,0.12,200.9,-3.36,-0.56
23993,-0.204,0.937,0.046,176.05,-10.5,-7.63
24000,-0.262,0.837,0.014,136.78,-17.78,-11.48
24009,-0.255,0.768,0.081,74.27,-19.6,-4.48
24017,-0.245,0.814,0.129,23.94,-15.47,10.08
24025,-0.226,0.93,0.153,-9.1,-9.87,21.98
24034,-0.205,1.046,0.186,-31.64,-4.2,25.62
24042,-0.174,1.111,0.198,-36.89,0.91,19.81
24051,-0.163,1.099,0.196,-35.98,4.76,7.28
24059,-0.169,1.044,0.207,-32.27,8.12,-3.57
24067,-0.178,1.007,0.197,-19.04,11.55,-8.75
24076,-0.165,0.984,0.176,-2.8,14.0,-10.22
24084,-0.157,0.953,0.15,30.03,12.88,-10.78
24092,-0.184,0.955,0.055,74.06,6.79,-12.04
24101,-0.201,0.931,0.015,86.8,-3.5,-13.79
24109,-0.209,0.9,0.071,81.27,-13.44,-11.83
24118,-0.22,0.895,0.106,72.31,-15.82,-6.86
24127,-0.217,0.914,0.112,50.4,-11.27,-0.63
24134,-0.21,0.954,0.106,25.55,-5.11,4.69
24143,-0.201,0.996,0.098,7.28,-0.14,7.0
24151,-0.19,1.026,0.099,-3.64,2.73,5.74
24160,-0.174,1.028,0.13,-8.47,4.48,1.96
24168,-0.172,1.029,0.118,-6.93,7.07,-2.8
24176,-0.179,0.993,0.11,-12.53,8.82,-7.98
24185,-0.187,0.95,0.095,-13.51,9.03,-10.64
24193,-0.197,0.916,0.085,-8.12,8.12,-10.22
24201,-0.203,0.893,0.076,2.45,6.16,-7.77
24210,-0.213,0.895,0.059,12.67,3.92,-3.29
24218,-0.216,0.921,0.057,13.65,1.82,1.68
24227,-0.209,0.955,0.073,8.19,0.91,5.6
24235,-0.208,0.995,0.085,4.55,1.61,7.07
24243,-0.207,1.016,0.089,5.46,3.08,5.95
24252,-0.194,1.021,0.089,6.65,4.83,3.71
24261,-0.185,1.014,0.076,5.39,5.95,1.19
24270,-0.179,1.001,0.066,2.52,4.97,-1.75
24277,-0.185,0.98,0.068,-1.26,2.66,-4.27
24285,-0.191,0.962,0.086,-4.76,1.4,-5.25
24294,-0.195,0.959,0.094,-3.99,2.45,-4.69
