Time,aX,aY,aZ,gX,gY,gZ
430854,-0.824,-0.388,0.359,-0.07,0.28,2.31
430864,-0.829,-0.385,0.365,-2.8,1.33,2.8
430873,-0.828,-0.385,0.371,-4.34,1.54,2.87
430883,-0.823,-0.385,0.38,-4.27,0.98,2.38
430893,-0.835,-0.391,0.382,-3.15,0.0,1.82
430902,-0.815,-0.371,0.385,-0.77,-2.24,1.33
430912,-0.815,-0.392,0.389,-0.84,-2.52,0.07
430921,-0.824,-0.388,0.388,-0.56,-1.12,-0.7
430931,-0.824,-0.388,0.392,-0.49,-1.47,-0.63
430941,-0.822,-0.392,0.394,-1.33,-2.03,-0.84
430950,-0.822,-0.391,0.391,-1.82,-1.26,-0.77
430960,-0.826,-0.391,0.384,-3.01,0.21,-0.56
430970,-0.835,-0.393,0.382,-4.62,1.12,-0.07
430979,-0.836,-0.397,0.376,-6.37,1.4,0.91
430989,-0.836,-0.396,0.379,-7.98,1.61,1.89
430998,-0.831,-0.395,0.383,-9.59,2.24,2.8
431008,-0.828,-0.393,0.384,-10.78,3.36,3.36
431018,-0.827,-0.389,0.38,-11.13,4.13,3.29
431027,-0.83,-0.389,0.373,-10.71,4.34,2.94
431037,-0.829,-0.393,0.369,-10.01,4.27,2.45
431047,-0.832,-0.402,0.369,-8.89,3.5,2.03
431056,-0.833,-0.405,0.369,-7.42,2.52,2.1
431066,-0.831,-0.404,0.375,-5.95,1.47,2.31
431075,-0.83,-0.397,0.381,-4.9,0.63,2.03
431085,-0.828,-0.393,0.381,-4.27,0.21,1.75
431095,-0.826,-0.389,0.379,-4.34,0.7,1.47
431104,-0.829,-0.395,0.379,-4.76,1.12,1.19
431114,-0.833,-0.399,0.383,-4.9,0.77,1.12
431124,-0.833,-0.399,0.376,-4.97,0.63,1.68
431133,-0.831,-0.391,0.371,-5.46,1.12,2.24
431143,-0.832,-0.389,0.369,-6.65,1.82,2.52
431152,-0.833,-0.389,0.367,-7.84,2.17,2.66
431162,-0.833,-0.396,0.373,-8.4,1.89,2.87
431172,-0.836,-0.4,0.38,-8.47,1.96,2.8
431181,-0.836,-0.403,0.384,-7.49,2.17,2.87
431191,-0.835,-0.4,0.384,-6.16,2.17,2.94
431201,-0.834,-0.394,0.379,-5.46,2.66,2.87
431210,-0.834,-0.395,0.384,-5.18,3.43,2.52
431220,-0.838,-0.402,0.388,-3.92,4.41,1.82
431229,-0.845,-0.408,0.387,0.07,3.92,1.05
431239,-0.846,-0.426,0.411,5.95,2.17,0.42
431249,-0.862,-0.486,0.535,15.33,3.43,-0.84
431258,-0.873,-0.578,0.685,44.8,5.32,-4.69
431268,-0.897,-0.761,0.89,120.47,-3.5,-16.52
431278,-1.019,-1.178,1.203,280.07,-29.89,-45.5
431287,-1.072,-1.996,1.385,596.61,-100.38,-95.2
431297,-0.666,-2.601,0.829,1130.22,-274.47,-166.88
431306,-1.29,-2.581,-0.075,1734.32,-510.51,-277.13
431316,-1.887,-2.494,-0.993,2174.83,-676.27,-364.98
431326,-1.855,-2.427,-0.954,2292.57,-721.77,-398.65
431335,-1.376,-2.303,-0.365,2289.7,-641.76,-388.29
431345,-0.289,-1.16,-0.357,2125.62,-428.68,-363.02
431355,0.354,0.836,-1.473,1566.04,-99.61,-300.09
431364,-0.821,2.277,-3.75,694.26,267.54,-130.69
431374,-1.979,1.771,-3.995,-301.77,510.44,121.24
431383,-2.091,0.583,-2.401,-758.73,515.13,282.66
431393,-0.315,0.252,0.64,-523.6,121.24,255.08
431403,0.5,0.209,1.895,-123.2,-130.13,185.64
431412,0.3,1.245,1.675,197.96,-127.05,119.77
431422,0.186,1.902,0.331,232.12,-29.75,51.94
431432,-0.197,1.787,-0.466,102.9,73.29,-12.88
431441,-0.49,1.247,-0.538,-5.39,87.85,-59.57
431451,-0.536,0.761,-0.173,-28.0,49.14,-78.33
431460,-0.558,0.574,0.095,-10.22,4.55,-75.18
431470,-0.584,0.498,0.129,-8.26,-7.35,-53.27
431480,-0.626,0.536,0.088,-22.19,3.29,-24.92
431489,-0.656,0.657,0.099,-38.64,6.51,-0.77
431499,-0.6,0.774,0.196,-52.92,-0.63,14.63
431509,-0.532,0.813,0.291,-59.99,-3.29,19.67
431518,-0.523,0.789,0.313,-57.96,0.77,15.12
431528,-0.567,0.734,0.315,-49.42,4.13,8.96
431537,-0.594,0.657,0.316,-31.85,1.89,7.14
431547,-0.589,0.662,0.301,-10.36,-5.25,7.91
