Time,aX,aY,aZ,gX,gY,gZ
87958,-0.952,0.047,-0.23,3.22,-1.89,0.98
87966,-0.957,0.055,-0.251,7.42,0.56,0.63
87975,-0.959,0.052,-0.282,4.62,2.24,0.07
87984,-0.955,0.053,-0.285,6.72,-0.7,-0.28
87991,-0.956,0.039,-0.261,7.07,-4.2,-1.05
88000,-0.956,0.037,-0.239,6.58,-4.06,-0.28
88008,-0.959,0.06,-0.244,9.59,-2.94,0.63
88017,-0.953,0.068,-0.245,11.76,-2.52,-0.21
88025,-0.956,0.052,-0.258,13.58,-2.03,-2.03
88033,-0.958,0.03,-0.276,11.34,-1.33,-2.17
88042,-0.96,0.032,-0.285,10.15,-1.82,-0.42
88050,-0.962,0.051,-0.283,10.78,-3.15,1.05
88059,-0.961,0.055,-0.273,12.81,-3.43,0.56
88067,-0.965,0.045,-0.291,20.86,-2.31,-0.7
88075,-0.961,0.028,-0.332,31.5,-3.15,-1.47
88084,-0.967,0.032,-0.341,40.81,-10.22,-0.28
88092,-0.968,0.032,-0.273,38.29,-16.24,1.82
88100,-0.976,0.041,-0.258,48.58,-16.03,2.94
88109,-0.978,0.041,-0.316,72.94,-14.63,2.24
88118,-0.973,0.018,-0.362,101.78,-20.79,1.47
88127,-0.972,-0.009,-0.35,123.62,-31.22,2.8
88134,-0.983,-0.03,-0.236,143.99,-39.69,6.3
88142,-0.972,-0.02,-0.195,179.76,-38.92,9.8
88151,-0.973,0.01,-0.284,211.54,-36.26,11.97
88159,-0.965,-0.011,-0.285,215.6,-41.16,12.46
88168,-0.967,-0.027,-0.26,221.2,-46.13,14.21
88176,-0.974,-0.012,-0.261,237.23,-47.95,16.94
88184,-0.981,-0.022,-0.272,275.52,-51.45,17.92
88193,-0.971,-0.039,-0.301,349.02,-61.6,20.09
88201,-0.969,-0.029,-0.324,424.62,-76.72,23.59
88209,-0.963,-0.002,-0.308,476.35,-92.47,25.34
88218,-0.979,-0.025,-0.16,498.61,-102.13,24.15
88226,-0.966,-0.039,-0.054,555.1,-102.48,23.45
88235,-0.953,-0.022,-0.038,619.43,-98.77,24.29
88243,-0.956,-0.006,-0.017,653.03,-94.36,24.22
88252,-0.953,0.007,0.001,654.43,-87.29,23.87
88261,-0.954,0.013,0.045,629.44,-77.91,24.01
88268,-0.978,-0.012,0.103,614.46,-66.01,23.45
88277,-1.055,-0.135,0.156,667.59,-52.08,19.6
88285,-0.895,-0.085,0.049,815.22,-44.38,20.02
88293,-0.969,0.049,0.003,882.91,-43.05,27.79
88302,-0.964,0.053,0.106,883.47,-35.91,12.53
88310,-0.947,0.033,0.141,910.0,-24.36,-1.82
88318,-0.967,-0.046,0.135,946.82,-13.86,-12.04
88327,-0.96,-0.161,0.128,1013.81,-4.55,-13.58
88335,-0.967,-0.242,0.077,1106.14,5.11,-6.02
88344,-0.944,-0.318,0.021,1207.5,15.96,4.48
88352,-0.942,-0.216,-0.144,1272.18,23.87,10.43
88360,-0.944,-0.134,-0.167,1198.89,24.08,3.99
88369,-0.962,-0.016,-0.14,1078.14,15.82,-4.2
88377,-0.978,0.105,-0.158,917.0,8.05,-16.66
88386,-1.028,0.056,-0.053,720.16,6.16,-32.9
88395,-0.939,-0.046,0.024,612.57,3.71,-40.6
88402,-1.007,-0.069,0.003,523.11,12.67,-35.0
88411,-1.005,-0.093,-0.051,404.95,24.22,-29.68
88419,-0.978,-0.108,-0.131,291.06,31.92,-23.24
88427,-0.983,-0.089,-0.223,198.38,31.22,-15.82
88436,-0.977,-0.105,-0.234,104.3,24.36,-11.34
88444,-0.983,-0.134,-0.212,46.06,15.12,-7.56
88453,-0.981,-0.135,-0.19,31.5,3.64,-1.05
88461,-0.977,-0.098,-0.164,27.72,-7.35,7.84
88469,-0.976,-0.036,-0.119,19.04,-16.1,16.45
88478,-0.944,0.035,-0.074,7.28,-20.37,19.46
88486,-0.983,0.076,-0.032,8.12,-21.98,14.98
88494,-1.002,0.041,0.013,21.7,-23.87,5.67
88503,-0.986,-0.002,0.059,13.02,-19.53,1.54
88511,-0.999,-0.016,0.074,6.86,-12.53,2.17
88520,-1.002,-0.008,0.053,5.88,-5.67,2.52
88529,-0.993,-0.005,0.022,-2.38,0.14,1.96
88536,-0.992,-0.011,-0.01,-5.67,2.59,1.05
88545,-0.991,-0.006,-0.023,-3.01,0.56,1.26
88553,-0.99,0.002,-0.013,-1.96,-2.66,1.82
88562,-0.986,0.001,0.011,-2.45,-4.34,1.54
88570,-0.989,0.007,0.017,-1.89,-3.15,1.61
88578,-0.996,0.016,0.009,-4.13,-1.47,2.03
88587,-0.994,0.022,0.007,-0.91,-1.89,1.75
88595,-0.987,0.022,-0.006,11.34,-3.36,0.21
88603,-0.991,0.007,-0.023,17.78,-4.83,-2.1
88612,-0.998,-0.022,-0.017,18.48,-7.14,-3.43
88620,-1.004,-0.035,0.0,18.27,-8.33,-2.45
88629,-1.004,-0.04,0.025,13.93,-7.07,-0.42
88637,-1.001,-0.029,0.027,12.46,-4.06,2.59
88645,-0.994,-0.003,0.012,11.48,-0.84,5.04
88654,-0.989,0.03,0.005,6.93,1.05,5.32
88663,-0.98,0.053,0.008,4.9,2.03,2.52
88672,-0.973,0.045,0.001,7.07,3.15,-2.31
88679,-0.981,0.02,-0.016,8.4,3.92,-6.23
88687,-0.979,-0.011,-0.024,7.0,3.29,-8.26
88696,-0.98,-0.037,-0.027,7.63,1.89,-7.56
88704,-0.983,-0.035,-0.035,9.1,0.49,-4.34
88712,-0.983,-0.022,-0.041,5.6,-1.05,-1.12
88721,-0.983,-0.003,-0.037,3.29,-3.5,1.4
88729,-0.982,0.015,-0.022,4.13,-6.51,2.38
88738,-0.988,0.012,-0.001,4.27,-7.84,0.98
88746,-0.988,0.002,0.017,2.94,-7.14,-1.19
88754,-0.992,-0.004,0.021,0.07,-4.55,-2.31
88763,-0.991,-0.002,0.017,-0.98,-2.24,-1.96
88771,-0.99,-0.001,0.007,-0.56,-0.63,-1.96
88779,-0.999,-0.012,-0.006,1.47,0.21,-2.38
88788,-0.996,-0.017,-0.015,4.34,-1.19,-2.17
88797,-0.996,-0.019,-0.001,1.68,-2.94,-1.26
88806,-0.996,-0.013,0.023,0.35,-3.57,-0.49
88813,-0.994,-0.009,0.033,4.34,-2.52,-0.98
88821,-0.992,-0.011,0.026,7.84,-0.49,-2.03
88830,-0.993,-0.022,0.013,9.8,1.26,-3.01
88838,-0.995,-0.037,-0.001,11.06,1.61,-3.01
