Time,aX,aY,aZ,gX,gY,gZ
20601,-0.873,-0.145,0.418,12.6,2.8,-1.68
20610,-0.863,-0.141,0.418,24.85,-2.03,-2.17
20617,-0.86,-0.137,0.437,18.76,-4.48,-1.68
20626,-0.858,-0.135,0.452,-0.49,-3.5,-1.12
20634,-0.87,-0.141,0.462,-25.06,0.0,-0.28
20642,-0.881,-0.152,0.466,-37.1,2.31,-0.28
20651,-0.877,-0.167,0.45,-29.26,0.35,-0.07
20659,-0.866,-0.16,0.447,-14.7,-4.83,2.31
20667,-0.871,-0.134,0.464,-9.73,-5.6,3.36
20676,-0.872,-0.145,0.491,-10.01,-4.55,0.98
20684,-0.869,-0.146,0.484,-1.47,-2.66,0.0
20693,-0.867,-0.137,0.473,4.41,-1.26,-0.35
20701,-0.864,-0.145,0.466,5.81,-0.42,-1.33
20709,-0.863,-0.149,0.457,4.34,0.07,-1.47
20718,-0.865,-0.153,0.454,-5.53,1.19,-0.49
20726,-0.866,-0.149,0.449,-14.21,2.45,0.7
20735,-0.861,-0.139,0.447,-20.09,2.45,1.19
20744,-0.87,-0.155,0.454,-30.03,3.15,0.56
20751,-0.874,-0.169,0.437,-36.61,4.9,0.91
20760,-0.88,-0.183,0.418,-38.15,4.48,2.1
20768,-0.886,-0.197,0.435,-31.71,1.26,3.85
20776,-0.882,-0.184,0.449,-19.39,-1.05,5.95
20785,-0.878,-0.17,0.459,-16.73,-1.47,7.14
20793,-0.87,-0.156,0.47,-18.69,-1.19,7.42
20802,-0.866,-0.143,0.475,-24.5,0.63,7.28
20810,-0.866,-0.133,0.464,-26.6,2.94,5.67
20818,-0.865,-0.132,0.451,-19.67,3.71,2.59
20827,-0.869,-0.138,0.445,-0.7,3.08,-0.56
20835,-0.887,-0.149,0.45,42.56,0.35,-4.55
20843,-0.92,-0.165,0.479,100.17,-4.13,-9.1
20852,-0.937,-0.228,0.545,167.65,-14.91,-12.95
20860,-0.884,-0.135,0.546,258.3,-26.04,-11.27
20869,-0.844,-0.077,0.459,302.4,-21.7,-14.49
20878,-0.876,-0.096,0.513,338.8,-21.98,-22.68
20885,-0.872,-0.129,0.641,506.87,-30.03,-28.42
20894,-0.801,-0.1,0.564,829.43,-37.87,-35.28
20902,-0.8,0.028,0.316,1099.42,-49.21,-47.95
20911,-0.865,0.275,0.092,1137.36,-73.01,-66.36
20919,-0.781,0.359,0.156,984.13,-105.77,-85.33
20927,-0.832,0.329,0.3,822.71,-126.63,-91.63
20936,-0.854,0.372,0.416,711.34,-134.96,-89.88
20944,-0.847,0.458,0.483,573.65,-122.99,-86.31
20952,-0.826,0.334,0.587,364.98,-78.12,-75.6
20961,-0.867,0.285,0.698,145.25,-17.29,-50.54
20969,-0.864,0.314,0.74,13.16,38.22,-30.59
20978,-0.859,0.318,0.535,-16.73,77.49,-21.28
20986,-0.825,0.321,0.285,-9.24,89.81,-16.24
20994,-0.828,0.301,0.144,-16.24,82.53,-13.02
21003,-0.852,0.275,0.091,-29.47,63.49,-7.28
21012,-0.858,0.265,0.077,-35.63,37.87,2.24
21021,-0.87,0.289,0.104,-32.27,9.24,13.58
21028,-0.877,0.341,0.2,-21.0,-16.94,23.38
21036,-0.849,0.399,0.323,-2.66,-34.3,28.7
21045,-0.849,0.458,0.4,12.46,-36.54,27.65
21053,-0.853,0.513,0.413,10.01,-28.91,21.56
21061,-0.841,0.526,0.446,-5.18,-17.99,12.81
21070,-0.86,0.517,0.452,-14.42,-3.92,3.64
21078,-0.857,0.447,0.42,-7.49,6.51,-7.0
21087,-0.854,0.371,0.347,10.01,10.43,-15.05
21095,-0.852,0.295,0.291,14.42,10.29,-16.45
21103,-0.858,0.259,0.264,12.32,6.58,-10.15
21112,-0.854,0.282,0.267,9.87,0.21,-0.56
21120,-0.853,0.325,0.289,8.61,-5.25,7.0
21128,-0.861,0.355,0.305,12.74,-9.1,9.94
21137,-0.851,0.363,0.308,22.54,-12.6,9.8
21146,-0.842,0.381,0.312,22.54,-13.93,8.47
21155,-0.848,0.398,0.351,-1.47,-10.15,7.14
21162,-0.856,0.395,0.397,-21.84,-2.24,5.81
21170,-0.857,0.406,0.395,-19.32,4.06,3.22
21179,-0.845,0.394,0.354,-9.66,7.91,-1.12
21187,-0.842,0.36,0.295,-2.52,9.31,-3.99
21196,-0.856,0.349,0.269,-0.42,5.74,-3.29
21204,-0.859,0.349,0.292,1.82,-1.61,-0.56
21212,-0.849,0.36,0.326,9.94,-7.07,1.61
21221,-0.847,0.371,0.335,14.7,-7.49,2.59
21229,-0.861,0.361,0.338,15.75,-6.72,3.15
21237,-0.86,0.363,0.332,24.22,-9.03,4.13
21246,-0.848,0.383,0.342,28.14,-10.99,4.76
21254,-0.847,0.421,0.355,17.78,-8.26,4.83
21263,-0.845,0.435,0.386,-3.22,-1.89,3.43
21271,-0.851,0.428,0.384,-10.92,4.83,-0.28
21280,-0.847,0.406,0.341,-10.15,8.96,-3.64
21289,-0.846,0.372,0.309,-14.21,9.66,-4.55
21296,-0.849,0.362,0.305,-15.05,7.56,-2.17
21305,-0.844,0.38,0.292,-5.95,3.92,1.12
21313,-0.839,0.399,0.292,-0.28,-0.07,1.68
21321,-0.843,0.393,0.311,2.17,-2.87,-0.14
21330,-0.844,0.377,0.327,7.7,-4.62,-1.89
21338,-0.851,0.362,0.328,11.83,-4.48,-2.17
21346,-0.843,0.373,0.322,11.55,-4.13,0.42
21355,-0.845,0.393,0.311,6.58,-2.59,1.82
21363,-0.85,0.388,0.322,1.05,-2.52,0.84
21372,-0.846,0.385,0.329,3.22,-3.15,-0.28
