Time,aX,aY,aZ,gX,gY,gZ
2188,-0.282,-0.071,0.95,89.04,2.1,-6.3
2196,-0.275,0.008,0.986,113.47,-0.49,-1.4
2205,-0.274,0.078,0.977,145.88,-0.7,-4.97
2213,-0.256,0.114,0.96,162.68,-2.59,-14.07
2221,-0.255,0.094,0.983,148.54,-4.27,-21.63
2230,-0.283,0.079,1.044,140.14,-4.48,-23.1
2238,-0.29,0.108,1.105,172.06,-1.82,-21.84
2247,-0.258,0.177,1.08,240.59,4.83,-21.0
2256,-0.237,0.226,0.985,291.27,10.22,-25.06
2263,-0.254,0.218,0.94,294.07,9.59,-30.87
2272,-0.288,0.205,0.93,299.95,5.88,-30.1
2280,-0.305,0.252,0.904,350.0,-0.21,-24.99
2288,-0.283,0.339,0.825,432.39,-10.36,-21.0
2297,-0.274,0.442,0.688,504.98,-24.99,-21.35
2305,-0.26,0.508,0.626,506.1,-44.24,-23.1
2314,-0.348,0.497,0.64,453.88,-61.95,-20.51
2322,-0.247,0.489,0.667,425.04,-78.61,-10.22
2330,-0.254,0.564,0.636,432.39,-83.58,5.95
2339,-0.236,0.666,0.599,444.78,-80.43,19.67
2347,-0.201,0.776,0.599,447.72,-76.3,29.61
2355,-0.184,0.931,0.51,447.93,-70.0,33.74
2364,-0.126,1.005,0.4,408.31,-60.76,27.3
2372,-0.119,0.993,0.362,346.08,-49.91,13.37
2381,-0.173,0.987,0.367,320.6,-42.21,-0.35
2390,-0.224,0.959,0.445,345.66,-41.58,-9.31
2397,-0.186,1.048,0.362,433.65,-38.78,-13.3
2406,-0.164,1.124,0.19,465.99,-33.04,-18.62
2414,-0.17,1.118,0.109,422.59,-28.14,-26.25
2422,-0.199,1.059,0.076,377.37,-24.85,-34.16
2431,-0.207,1.006,0.016,355.81,-22.96,-39.48
2439,-0.223,0.94,-0.018,335.79,-21.42,-41.37
2448,-0.207,0.873,-0.066,337.89,-19.11,-40.18
2456,-0.213,0.831,-0.2,354.55,-17.08,-35.91
