Time,aX,aY,aZ,gX,gY,gZ
48638,-0.315,0.861,-0.403,269.57,-27.44,26.32
48647,-0.336,0.851,-0.481,234.5,-20.58,22.61
48655,-0.362,0.784,-0.49,208.88,-17.29,19.32
48664,-0.354,0.713,-0.54,230.23,-18.27,20.72
48672,-0.331,0.74,-0.613,231.56,-16.59,26.46
48680,-0.35,0.744,-0.626,211.19,-16.66,27.16
48689,-0.367,0.724,-0.624,217.07,-21.7,26.25
48697,-0.349,0.693,-0.601,222.04,-25.9,23.94
48705,-0.357,0.642,-0.594,212.17,-21.98,21.56
48714,-0.412,0.547,-0.562,220.5,-16.87,22.19
48722,-0.378,0.441,-0.539,277.2,-15.54,27.16
48731,-0.387,0.355,-0.571,355.39,-10.15,39.62
48740,-0.366,0.325,-0.639,430.29,1.68,58.73
48747,-0.309,0.377,-0.787,480.06,15.26,74.06
48756,-0.259,0.425,-0.95,468.93,26.32,75.81
48764,-0.238,0.443,-1.101,411.32,29.82,67.27
48772,-0.264,0.409,-1.133,341.95,20.02,53.34
48781,-0.33,0.303,-0.966,318.92,1.89,41.09
48789,-0.359,0.25,-0.832,382.69,-8.75,36.96
48798,-0.371,0.201,-0.732,458.99,-2.17,32.76
48806,-0.363,0.114,-0.743,565.39,11.62,25.69
48814,-0.321,-0.058,-0.842,680.05,22.82,15.68
48823,-0.231,-0.237,-0.992,787.15,17.57,3.92
48831,-0.199,-0.391,-0.998,803.25,8.26,-6.09
48840,-0.204,-0.507,-0.931,738.29,1.96,-10.92
48848,-0.215,-0.598,-0.737,647.85,1.96,-9.03
48856,-0.271,-0.666,-0.566,613.27,13.02,-4.83
48865,-0.27,-0.745,-0.536,639.8,32.76,-4.76
48874,-0.264,-0.86,-0.597,688.17,47.04,-9.24
48881,-0.233,-1.031,-0.65,707.14,49.35,-11.76
48890,-0.246,-1.148,-0.562,707.91,39.13,-5.32
48898,-0.326,-1.211,-0.44,709.94,32.48,5.74
48907,-0.292,-1.232,-0.318,755.65,28.21,20.09
48915,-0.29,-1.226,-0.186,823.34,21.07,28.77
48923,-0.285,-1.209,0.014,884.52,13.65,35.56
48932,-0.238,-1.068,0.145,951.44,11.34,42.21
48940,-0.211,-0.844,0.161,949.2,17.99,37.87
48949,-0.193,-0.694,0.179,817.6,22.26,15.54
48957,-0.241,-0.732,0.319,638.54,17.64,-10.01
48965,-0.259,-0.781,0.465,525.35,7.07,-23.1
48974,-0.359,-0.796,0.66,467.6,0.77,-23.17
48982,-0.396,-0.744,0.839,555.59,1.54,-17.43
48990,-0.266,-0.501,0.958,727.02,9.52,-25.48
48999,-0.26,-0.271,0.974,854.07,20.65,-50.82
49008,-0.22,-0.169,1.064,948.78,32.83,-90.72
49017,-0.201,-0.047,1.071,1075.27,34.02,-128.17
49024,-0.223,0.032,1.046,1125.04,12.6,-161.98
49032,-0.218,-0.018,1.166,1033.69,6.16,-176.89
49041,-0.238,-0.089,1.186,929.67,21.0,-166.04
49049,-0.367,-0.035,1.063,850.5,36.75,-133.14
49057,-0.4,-0.029,0.973,705.74,57.4,-89.74
49066,-0.388,0.095,0.789,582.12,81.55,-40.6
49074,-0.384,0.279,0.581,450.52,96.6,3.57
49083,-0.347,0.489,0.418,363.44,99.89,32.06
49091,-0.357,0.667,0.262,301.35,88.13,40.39
49099,-0.36,0.703,0.235,255.08,64.05,30.8
49108,-0.391,0.705,0.252,249.34,35.14,20.93
49116,-0.406,0.765,0.364,235.2,10.57,25.06
49125,-0.397,0.858,0.552,223.79,5.39,29.75
49133,-0.375,0.969,0.623,218.61,21.35,28.42
49142,-0.365,0.991,0.585,188.51,47.53,17.5
49151,-0.359,0.935,0.474,153.58,70.42,7.42
49158,-0.361,0.872,0.309,138.88,80.36,3.36
49166,-0.357,0.794,0.171,140.21,72.73,2.17
49175,-0.363,0.732,0.028,165.97,52.22,0.35
49183,-0.368,0.696,-0.091,177.38,24.64,4.34
49192,-0.391,0.689,-0.071,149.59,-6.3,13.51
49200,-0.396,0.758,0.089,118.44,-31.22,26.32
49208,-0.379,0.891,0.233,110.18,-40.67,35.7
49217,-0.368,0.994,0.338,100.8,-32.48,36.54
49225,-0.362,1.062,0.325,105.91,-16.03,27.65
49234,-0.355,1.072,0.261,94.99,-0.77,14.77
49242,-0.353,1.03,0.189,73.57,8.96,1.61
49250,-0.349,0.959,0.104,56.28,16.1,-4.83
49259,-0.35,0.916,0.01,45.71,16.24,-3.78
49267,-0.357,0.897,0.0,32.62,7.21,-1.54
49276,-0.352,0.871,0.067,24.36,-3.43,-1.96
49285,-0.356,0.85,0.112,27.58,-8.4,-1.33
49292,-0.357,0.862,0.119,31.08,-8.89,3.01
49301,-0.356,0.906,0.097,39.69,-8.61,6.58
49309,-0.349,0.943,0.089,40.11,-8.54,8.05
49317,-0.343,0.963,0.098,38.92,-8.33,5.18
49326,-0.352,0.932,0.105,35.56,-6.3,1.26
49334,-0.36,0.901,0.082,35.35,-4.41,0.63
49343,-0.363,0.892,0.073,32.62,-4.27,3.5
49351,-0.363,0.918,0.082,28.84,-3.64,6.79
49359,-0.356,0.953,0.106,21.56,-1.54,7.56
49368,-0.354,0.951,0.102,16.8,1.05,4.9
49376,-0.348,0.947,0.075,14.98,2.87,2.87
49384,-0.346,0.944,0.068,17.99,3.08,1.68
49393,-0.347,0.951,0.062,23.8,2.94,-0.63
