Time,aX,aY,aZ,gX,gY,gZ
23447,-0.849,-0.254,0.646,-24.43,5.67,1.05
23455,-0.831,-0.308,0.664,18.27,7.91,2.8
23463,-0.795,-0.303,0.582,62.65,15.54,8.4
23472,-0.793,-0.271,0.513,82.25,22.54,14.7
23480,-0.809,-0.248,0.487,88.62,21.84,18.13
23489,-0.816,-0.224,0.472,95.55,14.56,18.55
23497,-0.821,-0.217,0.503,102.83,4.48,17.57
23506,-0.83,-0.243,0.586,114.45,-3.36,15.89
23515,-0.876,-0.336,0.741,151.9,-7.21,15.47
23522,-0.884,-0.471,0.896,294.7,-13.37,20.23
23530,-0.833,-0.392,0.771,498.75,-13.3,40.25
23539,-0.817,-0.311,0.724,606.83,-3.71,60.06
23547,-0.826,-0.202,0.7,699.79,5.39,78.05
23556,-0.804,-0.085,0.661,804.79,12.04,91.84
23564,-0.773,0.06,0.485,897.05,20.44,96.11
23572,-0.735,0.245,0.156,866.88,33.88,89.11
23581,-0.746,0.447,-0.092,645.26,45.78,70.7
23589,-0.764,0.518,0.014,356.65,42.42,43.96
23598,-0.802,0.592,0.213,265.44,17.15,21.35
23606,-0.796,0.713,0.25,292.88,-10.92,-3.08
23614,-0.779,0.678,0.327,240.24,-17.64,-33.95
23623,-0.811,0.538,0.434,184.87,-13.3,-59.01
23631,-0.842,0.441,0.471,185.71,-9.8,-66.92
23640,-0.838,0.4,0.444,204.05,-6.65,-62.51
23649,-0.833,0.356,0.396,207.2,-2.1,-53.27
23656,-0.846,0.313,0.364,193.9,7.14,-40.53
23665,-0.844,0.35,0.29,196.84,13.44,-24.78
23673,-0.81,0.417,0.172,189.56,14.7,-14.49
23681,-0.856,0.413,0.166,163.31,13.37,-10.01
23690,-0.863,0.477,0.23,152.6,10.57,-2.52
23698,-0.824,0.519,0.28,175.42,6.65,-2.24
23707,-0.807,0.5,0.332,217.0,5.32,-8.82
23715,-0.809,0.46,0.309,295.68,4.13,-14.28
23723,-0.824,0.446,0.21,373.45,0.77,-16.03
23732,-0.846,0.409,0.19,414.47,0.21,-13.93
23740,-0.858,0.391,0.129,476.98,-0.21,-5.81
