Time,aX,aY,aZ,gX,gY,gZ
1120813,-0.686,-0.009,0.733,1.33,0.42,-12.95
1120822,-0.677,-0.009,0.735,0.77,0.07,-12.25
1120832,-0.671,-0.003,0.731,-0.7,1.4,-11.97
1120841,-0.669,0.001,0.734,-3.36,3.92,-12.39
1120851,-0.676,-0.007,0.736,-5.67,6.58,-12.67
1120861,-0.686,-0.019,0.731,-6.09,8.12,-12.88
1120870,-0.7,-0.028,0.726,-4.83,8.33,-12.25
1120880,-0.698,-0.022,0.718,-2.8,7.49,-10.85
1120890,-0.689,-0.006,0.714,-0.42,5.88,-9.87
1120899,-0.686,0.003,0.723,1.61,4.34,-9.73
1120909,-0.686,0.007,0.721,3.22,3.43,-9.94
1120918,-0.682,0.012,0.72,4.41,2.1,-10.01
1120928,-0.68,0.005,0.732,4.76,1.19,-10.15
1120938,-0.681,0.003,0.738,4.55,1.54,-10.15
1120947,-0.684,0.004,0.729,3.99,3.08,-10.08
1120957,-0.687,0.001,0.718,1.96,4.55,-9.45
1120967,-0.683,-0.006,0.715,-0.21,5.53,-8.75
1120976,-0.684,-0.004,0.717,-1.82,6.23,-8.61
1120986,-0.687,-0.005,0.718,-3.5,7.42,-8.26
1120995,-0.698,-0.009,0.712,-4.97,8.68,-7.77
1121005,-0.735,-0.017,0.666,-7.42,9.8,-5.46
1121015,-0.755,-0.025,0.609,-14.56,8.96,0.7
1121024,-0.748,-0.034,0.622,-24.29,5.18,9.03
1121034,-0.702,-0.025,0.668,-29.05,0.91,15.19
1121044,-0.663,-0.001,0.722,-27.37,-2.03,15.12
1121053,-0.656,0.001,0.748,-23.1,-1.89,10.43
1121063,-0.668,0.001,0.743,-18.9,0.42,5.04
1121072,-0.681,-0.003,0.739,-15.4,2.87,1.33
1121082,-0.682,-0.008,0.732,-11.34,4.76,-1.19
1121092,-0.682,-0.013,0.726,-6.51,5.18,-4.06
1121101,-0.684,-0.014,0.706,-2.24,4.9,-6.93
1121111,-0.691,0.0,0.707,-3.71,4.62,-8.05
1121121,-0.689,-0.007,0.725,-12.67,6.93,-6.23
1121130,-0.691,-0.029,0.756,-22.89,12.04,-3.57
1121140,-0.696,-0.048,0.762,-26.67,17.92,-1.82
1121149,-0.703,-0.041,0.737,-23.24,21.28,-1.75
1121159,-0.706,-0.035,0.731,-14.98,20.23,-2.94
1121169,-0.703,-0.034,0.726,-0.21,15.75,-6.3
1121178,-0.686,-0.034,0.751,25.48,8.33,-14.0
1121188,-0.661,-0.081,0.81,70.84,0.07,-29.89
1121198,-0.66,-0.223,0.874,144.55,-7.49,-52.36
1121207,-0.606,-0.195,0.743,231.42,-21.91,-79.31
1121217,-0.604,-0.1,0.764,305.41,-44.24,-109.27
1121226,-0.602,-0.129,0.893,376.81,-62.37,-137.34
1121236,-0.557,-0.246,0.896,474.53,-80.99,-169.47
1121246,-0.677,-0.419,0.815,598.78,-102.55,-203.28
1121255,-0.777,-0.529,0.713,735.56,-128.66,-220.92
1121265,-0.767,-0.508,0.501,857.85,-160.44,-223.44
1121275,-0.766,-0.338,0.398,937.37,-190.33,-213.64
1121284,-0.633,-0.091,0.371,964.81,-202.51,-197.75
1121294,-0.622,0.13,0.406,926.59,-175.0,-176.75
1121303,-0.622,0.415,0.24,816.13,-99.12,-138.88
1121313,-0.592,0.56,0.133,655.06,-37.59,-110.18
1121323,-0.644,0.568,0.179,497.56,10.5,-83.44
1121332,-0.636,0.548,-0.012,387.59,45.5,-62.37
1121342,-0.727,0.57,-0.266,315.56,56.56,-49.35
1121352,-0.91,0.581,-0.445,248.64,46.34,-29.96
1121361,-0.923,0.693,-0.31,187.25,15.82,5.74
1121371,-0.75,0.804,-0.007,151.48,-10.99,37.66
1121380,-0.672,0.882,0.159,143.15,-32.62,52.92
1121390,-0.53,1.02,0.294,143.85,-35.49,50.54
1121400,-0.599,1.008,0.205,134.19,-18.83,35.84
1121409,-0.616,0.965,0.14,117.6,-7.91,23.24
1121419,-0.675,0.879,0.01,94.92,1.05,15.12
1121429,-0.717,0.812,-0.038,66.43,-0.28,13.79
1121438,-0.738,0.787,-0.029,35.98,-4.97,18.2
1121448,-0.727,0.78,0.015,8.33,-9.03,23.45
1121457,-0.714,0.759,0.114,-13.23,-11.27,26.6
1121467,-0.699,0.743,0.132,-25.2,-9.31,28.49
1121477,-0.685,0.718,0.189,-32.41,-8.47,28.84
1121486,-0.673,0.728,0.22,-31.29,-8.4,27.72
1121496,-0.663,0.757,0.236,-24.71,-9.38,25.34
1121506,-0.664,0.777,0.253,-21.84,-7.21,23.24
1121515,-0.657,0.769,0.252,-19.39,-4.41,21.7
1121525,-0.634,0.796,0.24,-12.11,-3.92,19.04
1121534,-0.645,0.799,0.251,-5.81,-4.06,14.91
1121544,-0.64,0.802,0.231,-4.9,-2.03,13.02
1121554,-0.645,0.801,0.206,-8.68,0.56,12.04
1121563,-0.671,0.784,0.191,-13.09,-0.91,12.81
1121573,-0.623,0.789,0.228,-16.52,-3.85,15.96
1121583,-0.597,0.793,0.231,-17.64,0.91,15.89
1121592,-0.609,0.807,0.229,-16.1,5.53,13.72
1121602,-0.593,0.829,0.217,-13.37,6.23,12.25
1121611,-0.587,0.841,0.221,-11.48,7.07,9.59
1121621,-0.582,0.842,0.195,-9.1,8.61,6.16
1121631,-0.591,0.836,0.166,-7.56,8.54,2.38
1121640,-0.609,0.806,0.126,-6.58,6.86,-0.42
1121650,-0.619,0.792,0.116,-6.44,3.92,-0.49
1121660,-0.625,0.77,0.143,-7.42,1.96,0.42
1121669,-0.612,0.774,0.149,-7.77,1.19,1.54
1121679,-0.615,0.769,0.143,-8.68,1.05,0.98
1121688,-0.62,0.773,0.149,-10.71,0.7,0.7
1121698,-0.619,0.768,0.15,-13.58,1.19,0.56
1121708,-0.625,0.762,0.155,-15.96,1.33,0.63
1121717,-0.616,0.755,0.177,-15.54,0.49,1.12
1121727,-0.61,0.758,0.208,-12.95,-0.14,0.35
1121737,-0.61,0.757,0.206,-9.59,0.49,-0.91
1121746,-0.608,0.761,0.196,-8.26,1.12,-1.47
1121756,-0.612,0.752,0.188,-9.59,1.75,-1.89
1121765,-0.623,0.741,0.174,-10.64,1.89,-1.19
1121775,-0.604,0.774,0.166,-8.12,0.07,-0.07
1121785,-0.607,0.766,0.202,-9.1,-0.84,-0.98
1121794,-0.597,0.758,0.212,-9.87,-0.07,-1.75
1121804,-0.595,0.761,0.205,-8.82,0.7,-2.59
1121814,-0.604,0.753,0.191,-9.38,1.54,-3.22
1121823,-0.613,0.739,0.183,-11.27,1.75,-2.94
1121833,-0.609,0.74,0.21,-13.16,1.33,-1.47
1121842,-0.599,0.746,0.238,-12.04,1.33,-0.84
1121852,-0.593,0.746,0.26,-5.25,2.31,-1.89
1121862,-0.598,0.747,0.241,0.91,4.41,-3.29
1121871,-0.601,0.759,0.213,3.01,5.74,-3.71
1121881,-0.607,0.762,0.184,2.31,6.09,-4.06
1121891,-0.617,0.757,0.182,-1.4,5.32,-4.27
1121900,-0.618,0.74,0.176,-5.67,4.34,-3.78
1121910,-0.629,0.731,0.203,-7.28,2.94,-2.94
1121919,-0.627,0.72,0.224,-5.04,1.82,-2.1
1121929,-0.622,0.73,0.226,-1.82,1.26,-1.33
1121939,-0.623,0.736,0.211,-0.7,1.75,-1.4
1121948,-0.628,0.741,0.204,-2.1,2.1,-1.19
1121958,-0.623,0.75,0.219,-5.04,2.73,-0.21
