Time,aX,aY,aZ,gX,gY,gZ
65714,-0.477,0.795,0.352,12.6,-1.82,2.8
65722,-0.461,0.832,0.342,8.89,-2.8,2.94
65730,-0.468,0.828,0.366,-6.79,-2.03,1.89
65739,-0.484,0.81,0.373,-7.0,-1.4,-0.21
65747,-0.476,0.794,0.361,-0.63,-0.42,-3.22
65755,-0.475,0.773,0.355,-1.26,1.47,-4.97
65764,-0.489,0.75,0.355,-3.92,1.75,-4.41
65772,-0.491,0.742,0.359,-11.62,1.33,-2.52
65781,-0.497,0.74,0.376,-18.34,1.54,0.49
65789,-0.501,0.767,0.38,-8.68,0.56,3.5
65797,-0.492,0.803,0.378,3.43,-1.19,3.99
65806,-0.49,0.81,0.383,9.17,-2.24,1.89
65815,-0.491,0.801,0.382,18.69,-2.94,-0.63
65824,-0.488,0.799,0.366,28.63,-3.57,-2.59
65831,-0.486,0.785,0.358,30.59,-3.99,-3.71
65839,-0.483,0.767,0.349,26.18,-3.85,-3.85
65848,-0.495,0.742,0.363,18.62,-2.8,-2.38
65856,-0.496,0.737,0.357,18.48,-1.82,0.21
65864,-0.485,0.756,0.349,11.83,-0.07,3.43
65873,-0.494,0.769,0.356,3.78,1.26,6.16
65881,-0.493,0.796,0.351,7.56,1.05,7.7
65890,-0.486,0.818,0.344,15.96,0.0,6.58
65898,-0.491,0.806,0.352,30.24,-1.61,3.43
65906,-0.517,0.761,0.368,73.43,-3.64,0.21
65915,-0.521,0.768,0.312,166.88,-8.61,-0.35
65923,-0.551,0.733,0.254,275.24,-16.94,-2.66
65932,-0.546,0.68,0.183,397.46,-32.62,-5.04
65940,-0.476,0.676,0.052,516.95,-50.4,-1.26
65949,-0.492,0.655,-0.401,568.61,-71.05,13.79
65958,-0.404,0.625,-0.353,536.62,-112.21,46.97
65965,-0.468,0.677,-0.239,603.05,-154.14,85.4
65973,-0.442,0.836,-0.171,747.95,-180.04,112.63
65982,-0.417,1.014,-0.204,907.13,-187.74,117.18
65990,-0.33,1.161,-0.36,1048.32,-180.53,97.23
65999,-0.267,1.291,-0.619,1095.36,-158.83,56.7
66007,-0.315,1.219,-0.709,978.67,-128.73,-3.71
66015,-0.396,0.865,-0.68,815.85,-101.85,-61.74
66024,-0.438,0.557,-0.758,707.14,-85.75,-89.67
66032,-0.42,0.424,-0.797,499.45,-63.84,-96.11
66040,-0.494,0.081,-0.604,180.53,-16.31,-89.88
66049,-0.495,0.016,-0.66,46.41,20.72,-55.93
66057,-0.5,0.206,-0.83,16.38,29.68,-17.92
66066,-0.456,0.392,-0.842,-10.57,22.19,-2.03
66074,-0.446,0.5,-0.84,-19.32,13.16,-9.52
66083,-0.449,0.449,-0.827,-35.7,10.85,-27.72
66092,-0.472,0.29,-0.832,-38.92,11.34,-38.64
66099,-0.493,0.174,-0.866,-27.37,11.06,-33.95
66108,-0.507,0.105,-0.891,-14.42,9.31,-14.14
66116,-0.468,0.244,-0.907,-8.4,4.9,8.54
66124,-0.478,0.355,-0.863,-19.74,-1.54,14.0
66133,-0.48,0.395,-0.8,-16.59,-7.7,8.68
66141,-0.488,0.368,-0.781,-10.08,-9.1,0.91
66149,-0.493,0.341,-0.768,-9.94,-7.49,-1.96
66158,-0.5,0.342,-0.759,-9.03,-5.81,-1.54
66166,-0.501,0.349,-0.756,-7.28,-4.27,-1.19
66175,-0.504,0.337,-0.741,-1.68,-3.71,-1.4
66183,-0.502,0.317,-0.741,13.65,-3.5,-1.4
66191,-0.494,0.298,-0.75,24.08,-1.05,0.21
66200,-0.483,0.316,-0.804,29.26,2.94,1.68
66208,-0.475,0.308,-0.848,17.85,5.46,0.63
66217,-0.482,0.309,-0.85,7.7,2.87,0.35
66226,-0.488,0.324,-0.819,4.2,-1.54,0.42
66233,-0.49,0.33,-0.771,4.69,-4.41,0.14
66242,-0.488,0.317,-0.753,5.39,-2.66,-0.56
66250,-0.49,0.31,-0.767,5.88,1.33,0.21
