Time,aX,aY,aZ,gX,gY,gZ
424376,-0.835,-0.355,0.403,-1.68,0.49,1.96
424386,-0.833,-0.349,0.402,-1.19,0.91,1.61
424396,-0.834,-0.35,0.402,-0.77,1.05,0.91
424405,-0.837,-0.351,0.405,-0.07,0.77,0.28
424415,-0.843,-0.354,0.402,0.35,0.56,0.14
424425,-0.841,-0.358,0.403,0.28,-0.07,0.91
424434,-0.836,-0.362,0.406,-0.35,-0.7,1.4
424444,-0.833,-0.359,0.41,-0.7,-0.35,1.61
424453,-0.831,-0.359,0.412,-0.91,0.49,1.68
424463,-0.835,-0.363,0.41,-0.7,0.49,1.54
424473,-0.834,-0.365,0.411,0.91,-0.56,1.68
424482,-0.83,-0.355,0.407,2.66,-1.12,1.82
424492,-0.828,-0.345,0.408,3.22,-1.4,1.4
424502,-0.826,-0.34,0.411,2.87,-1.33,1.05
424511,-0.828,-0.343,0.415,1.89,-0.77,0.91
424521,-0.83,-0.346,0.416,1.19,-0.42,0.84
424530,-0.829,-0.347,0.418,1.54,-0.77,0.91
424540,-0.824,-0.344,0.421,1.61,-0.84,0.91
424550,-0.823,-0.342,0.42,1.26,-0.07,0.63
424559,-0.825,-0.345,0.414,0.98,1.12,0.35
424569,-0.831,-0.348,0.408,0.42,2.1,0.42
424579,-0.833,-0.349,0.398,-0.42,2.52,0.77
424588,-0.837,-0.35,0.395,-1.05,2.24,0.98
424598,-0.838,-0.35,0.396,-0.77,1.26,0.98
424607,-0.834,-0.349,0.398,0.0,0.42,0.91
424617,-0.835,-0.346,0.4,0.35,0.07,0.56
424627,-0.835,-0.346,0.401,0.28,-0.28,0.28
424636,-0.832,-0.354,0.405,-0.21,-0.42,0.07
424646,-0.836,-0.358,0.406,-0.7,0.07,0.28
424656,-0.833,-0.356,0.409,-0.98,0.21,0.91
424665,-0.828,-0.354,0.41,-1.05,0.07,1.4
424675,-0.82,-0.345,0.405,-0.91,0.56,1.54
424684,-0.82,-0.339,0.404,-1.26,1.26,1.05
424694,-0.823,-0.336,0.402,-1.82,1.47,0.35
424704,-0.824,-0.336,0.405,-2.59,1.47,-0.07
424713,-0.825,-0.341,0.408,-3.71,1.96,-0.21
424723,-0.828,-0.349,0.406,-4.62,2.73,-0.14
424733,-0.832,-0.355,0.403,-5.11,2.66,0.14
424742,-0.832,-0.359,0.401,-5.11,1.96,0.56
424752,-0.832,-0.361,0.401,-4.97,1.47,0.56
424761,-0.838,-0.359,0.399,-4.55,1.33,0.49
424771,-0.844,-0.357,0.404,-4.41,0.91,0.7
424781,-0.842,-0.351,0.405,-5.18,0.84,1.33
424790,-0.843,-0.353,0.408,-6.51,1.75,2.03
424800,-0.846,-0.366,0.424,-7.28,3.29,2.17
424810,-0.853,-0.398,0.481,-5.39,5.04,1.54
424819,-0.864,-0.471,0.602,4.62,8.33,-0.56
424829,-0.855,-0.606,0.818,39.83,9.8,-7.28
424838,-0.79,-0.818,1.013,134.68,-0.77,-33.18
424848,-0.755,-1.301,1.246,353.08,-38.64,-97.58
424858,-0.785,-2.0,1.086,767.48,-141.96,-195.51
424867,-1.001,-1.978,0.541,1389.43,-369.32,-301.21
424877,-1.647,-1.553,-0.274,1975.96,-625.66,-370.09
424887,-1.929,-0.888,-0.527,2258.27,-777.42,-411.18
424896,-1.204,-0.831,0.449,2234.89,-790.72,-444.71
424906,-0.229,-0.255,1.523,1968.05,-593.67,-451.99
424915,1.066,0.086,0.65,1467.9,-199.36,-404.6
424925,0.285,0.487,-1.249,821.52,251.3,-293.44
424935,-1.154,0.835,-2.707,216.65,525.28,-144.9
424944,-2.349,0.695,-3.04,-107.94,560.0,-9.03
424954,-1.772,0.631,-1.656,-104.65,233.38,74.83
424964,-0.603,0.612,-0.087,-50.47,-66.64,135.1
424973,-0.157,0.926,1.275,-3.57,-129.71,144.34
424983,0.088,1.127,0.975,-24.57,-78.54,106.05
424992,-0.25,0.915,0.458,-59.78,37.73,45.01
425002,-0.576,0.555,0.216,-29.33,68.04,-10.85
425012,-0.699,0.403,0.117,45.85,39.62,-35.63
425021,-0.665,0.49,0.066,94.08,9.45,-38.08
425031,-0.671,0.532,-0.013,88.9,-2.94,-30.94
425041,-0.725,0.513,-0.05,53.83,-10.64,-12.74
425050,-0.704,0.56,0.061,16.66,-13.16,18.27
425060,-0.598,0.751,0.178,-8.96,-15.89,45.85
425069,-0.461,0.948,0.25,-24.5,-15.54,57.12
425079,-0.388,1.009,0.291,-36.68,-9.45,47.81
425089,-0.399,0.961,0.301,-43.89,-0.77,26.74
425098,-0.487,0.875,0.317,-43.4,5.18,7.84
425108,-0.554,0.814,0.322,-34.93,4.34,-1.4
425118,-0.578,0.779,0.298,-21.7,-1.19,-3.71
425127,-0.615,0.782,0.255,-10.57,-7.21,-4.55
425137,-0.638,0.774,0.215,-2.66,-14.56,-4.13
425146,-0.656,0.8,0.228,3.5,-14.35,-1.54
425156,-0.626,0.813,0.192,2.1,-12.95,2.38
425166,-0.639,0.832,0.214,-3.85,-11.27,3.85
425175,-0.619,0.845,0.246,-10.22,-12.18,6.37
425185,-0.592,0.857,0.283,-16.24,-8.96,8.26
425195,-0.559,0.86,0.302,-19.39,-3.15,7.14
425204,-0.546,0.872,0.291,-20.09,2.17,2.38
425214,-0.563,0.883,0.285,-19.95,3.99,-3.29
425223,-0.568,0.892,0.271,-18.9,2.94,-7.84
425233,-0.579,0.868,0.259,-17.99,0.98,-11.83
425243,-0.59,0.836,0.248,-17.15,-1.12,-15.12
425252,-0.609,0.786,0.247,-16.8,-2.17,-16.73
425262,-0.627,0.736,0.257,-17.43,-1.96,-16.03
425272,-0.64,0.696,0.284,-17.99,-0.07,-12.39
425281,-0.633,0.692,0.302,-14.07,0.91,-7.35
425291,-0.62,0.711,0.294,-8.12,1.12,-4.27
425300,-0.608,0.741,0.275,-4.55,1.75,-3.36
425310,-0.594,0.767,0.264,-5.39,3.29,-3.5
425320,-0.584,0.769,0.264,-8.82,5.25,-4.34
425329,-0.585,0.763,0.264,-11.41,6.23,-6.16
425339,-0.584,0.755,0.261,-12.67,6.93,-7.56
425349,-0.588,0.757,0.256,-12.6,6.86,-7.91
425358,-0.594,0.747,0.25,-9.17,5.6,-6.58
425368,-0.589,0.742,0.256,-3.22,2.38,-5.04
425377,-0.58,0.761,0.241,1.96,-0.21,-3.71
425387,-0.574,0.774,0.227,3.57,-1.26,-3.15
425397,-0.562,0.781,0.219,1.68,-1.75,-3.43
425406,-0.564,0.773,0.236,-2.66,0.14,-4.2
425416,-0.561,0.751,0.253,-4.48,1.26,-5.25
425426,-0.569,0.742,0.256,-2.94,1.61,-6.79
425435,-0.579,0.746,0.252,-1.61,0.77,-6.93
425445,-0.574,0.749,0.254,-2.87,0.35,-6.72
425454,-0.578,0.741,0.263,-6.16,2.1,-6.44
425464,-0.582,0.729,0.265,-7.14,3.99,-5.95
425474,-0.593,0.726,0.269,-3.92,1.61,-6.3
425483,-0.594,0.732,0.266,0.07,-1.68,-6.16
425493,-0.593,0.739,0.259,1.12,-2.94,-6.09
425503,-0.592,0.742,0.257,-1.54,-1.75,-6.58
425512,-0.607,0.725,0.269,-5.32,1.12,-6.44
425522,-0.619,0.706,0.27,-7.56,3.64,-5.11
