Time,aX,aY,aZ,gX,gY,gZ
2413152,-0.482,-0.197,0.734,-85.12,14.49,18.27
2413161,-0.428,-0.142,0.679,-120.4,23.17,24.36
2413171,-0.437,-0.176,0.668,-167.72,32.83,28.07
2413180,-0.401,-0.184,0.697,-221.13,47.6,30.52
2413190,-0.388,-0.217,0.7,-277.69,66.78,32.48
2413199,-0.487,-0.397,0.798,-328.23,90.3,30.31
2413209,-0.603,-0.615,0.854,-344.96,117.88,29.82
2413218,-0.672,-0.895,0.966,-295.75,126.14,28.7
2413228,-0.65,-0.884,1.048,-173.88,102.97,18.48
2413237,-0.595,-0.687,1.087,-3.29,46.2,-2.03
2413247,-0.529,-0.489,1.06,173.6,-27.3,-30.52
2413256,-0.403,-0.256,0.965,331.66,-90.72,-64.19
2413266,-0.46,-0.338,1.033,440.51,-124.6,-95.97
2413275,-0.554,-0.514,1.063,510.44,-120.61,-112.63
2413285,-0.654,-0.728,1.172,582.75,-114.17,-107.59
2413294,-0.63,-0.815,1.132,672.35,-116.97,-93.8
2413304,-0.589,-0.693,1.033,773.08,-131.95,-83.93
2413313,-0.509,-0.481,0.843,848.4,-150.29,-78.61
2413323,-0.474,-0.294,0.653,872.55,-161.7,-72.03
2413332,-0.413,-0.073,0.592,820.89,-148.89,-57.68
2413342,-0.348,0.234,0.565,692.79,-107.38,-30.31
2413351,-0.19,0.641,0.597,516.11,-54.11,0.35
2413361,-0.116,0.935,0.534,309.47,15.68,17.29
2413370,-0.136,1.032,0.377,106.75,92.75,22.12
2413380,-0.292,0.888,0.26,-48.79,146.86,18.76
2413389,-0.433,0.617,0.279,-122.78,148.82,14.28
2413399,-0.469,0.445,0.495,-115.43,108.36,10.64
2413408,-0.424,0.353,0.705,-59.29,61.67,4.76
2413418,-0.43,0.398,0.759,9.52,24.71,-1.47
2413427,-0.379,0.477,0.767,58.24,2.94,-5.32
2413437,-0.346,0.559,0.758,76.65,1.89,-11.13
2413446,-0.357,0.565,0.657,77.07,9.31,-20.02
2413456,-0.416,0.542,0.597,64.33,16.8,-26.04
