Time,aX,aY,aZ,gX,gY,gZ
35719,-0.204,-0.989,0.3,41.3,2.73,-1.12
35727,-0.212,-0.963,0.275,44.59,5.25,2.31
35735,-0.219,-0.962,0.258,28.49,5.88,2.8
35744,-0.208,-0.974,0.271,14.7,4.13,3.08
35752,-0.2,-0.95,0.271,12.32,2.38,5.39
35761,-0.196,-0.924,0.269,5.81,2.38,6.93
35769,-0.205,-0.89,0.262,-2.38,2.03,7.14
35777,-0.201,-0.871,0.266,-10.92,0.91,4.97
35786,-0.205,-0.871,0.267,-13.37,-0.42,0.91
35794,-0.21,-0.894,0.272,-10.22,-2.03,-3.57
35803,-0.213,-0.927,0.282,-4.76,-3.57,-7.0
35812,-0.218,-0.965,0.297,0.49,-4.27,-8.4
35819,-0.219,-0.989,0.306,5.6,-3.99,-7.14
35828,-0.216,-0.976,0.296,1.82,-2.52,-3.57
35836,-0.204,-0.956,0.276,-17.15,0.56,0.14
35844,-0.21,-0.94,0.256,-32.83,2.1,2.94
35853,-0.204,-0.918,0.252,-31.15,-0.49,3.64
35861,-0.201,-0.915,0.276,-17.29,-3.5,1.33
35870,-0.2,-0.922,0.297,-0.56,-3.99,-1.96
35878,-0.214,-0.955,0.309,8.89,-1.75,-5.11
35886,-0.225,-0.993,0.312,13.65,0.63,-6.58
35895,-0.223,-1.027,0.317,15.75,2.52,-5.25
35903,-0.225,-1.058,0.349,23.8,3.01,-1.05
35911,-0.226,-1.093,0.44,59.57,1.75,3.22
35920,-0.148,-1.128,0.578,143.29,1.12,6.09
35928,-0.142,-1.148,0.649,263.69,10.5,4.41
35937,-0.058,-1.215,0.635,405.79,28.77,6.58
35946,-0.079,-1.253,0.484,580.44,40.6,19.74
35953,-0.199,-1.211,0.283,739.76,31.08,41.3
35962,-0.116,-1.152,0.305,864.85,-7.98,68.95
35970,-0.203,-0.941,0.464,1016.82,-51.31,101.99
35979,-0.243,-0.477,0.539,1185.1,-80.57,126.35
35987,-0.208,0.077,0.534,1265.39,-96.74,121.45
35995,-0.193,0.484,0.538,1210.58,-101.5,80.71
36004,-0.144,0.531,0.742,1077.65,-103.39,25.41
36012,-0.152,0.47,0.96,1008.42,-100.45,-15.26
36020,-0.217,0.598,0.894,1001.7,-90.44,-34.44
36029,-0.163,0.674,0.835,902.37,-75.32,-45.43
36037,-0.203,0.682,0.721,749.35,-52.92,-56.21
36046,-0.275,0.611,0.768,594.51,-25.62,-60.9
36054,-0.241,0.561,0.642,485.66,6.16,-52.64
36062,-0.218,0.592,0.454,410.41,22.82,-33.25
36071,-0.222,0.697,0.266,335.44,23.8,-13.93
36080,-0.2,0.753,0.247,239.82,13.23,1.26
36089,-0.205,0.78,0.226,172.76,1.19,13.58
36096,-0.203,0.778,0.178,120.19,-12.6,21.28
36104,-0.221,0.795,0.155,75.53,-26.95,27.09
36113,-0.226,0.861,0.251,38.85,-40.11,34.3
36121,-0.216,0.95,0.37,22.19,-44.66,38.29
36129,-0.215,1.023,0.445,12.6,-38.29,36.19
36138,-0.191,1.046,0.509,2.17,-23.59,30.94
36146,-0.167,1.066,0.471,5.04,-5.74,23.94
36155,-0.139,1.051,0.416,8.96,6.86,13.86
36163,-0.122,1.012,0.408,28.35,9.87,3.57
36171,-0.156,0.976,0.348,40.81,13.23,-4.2
36180,-0.154,0.913,0.337,24.22,16.38,-6.93
36188,-0.177,0.883,0.334,27.16,18.2,-4.97
36197,-0.187,0.893,0.256,39.27,18.76,-2.38
36205,-0.188,0.893,0.199,29.75,14.63,0.14
36214,-0.184,0.888,0.209,9.8,5.25,3.5
36223,-0.165,0.901,0.284,-5.53,-4.48,8.26
36230,-0.146,0.93,0.374,-9.45,-8.82,12.95
36238,-0.132,0.959,0.428,-12.11,-6.02,14.35
36247,-0.152,0.933,0.467,-24.5,2.8,12.32
36255,-0.144,0.856,0.46,-34.72,14.84,12.25
36264,-0.147,0.799,0.441,-37.73,25.41,17.92
36272,-0.178,0.807,0.368,-42.63,35.0,27.51
36280,-0.147,0.841,0.332,-58.59,40.11,38.22
36289,-0.121,0.908,0.295,-53.69,38.08,45.29
36297,-0.129,0.992,0.253,-44.31,29.89,44.8
36306,-0.127,1.02,0.289,-42.07,18.41,37.52
36314,-0.126,1.022,0.351,-31.71,9.17,27.86
36322,-0.12,1.002,0.402,-24.85,5.95,18.48
36331,-0.115,0.956,0.443,-25.62,8.26,11.13
36339,-0.121,0.917,0.438,-27.72,14.21,7.35
36348,-0.136,0.884,0.403,-34.58,19.67,6.23
36357,-0.139,0.849,0.385,-40.53,22.19,7.0
36364,-0.135,0.823,0.362,-36.33,22.68,9.87
36373,-0.141,0.836,0.322,-30.45,19.67,12.46
36381,-0.138,0.848,0.346,-36.05,13.37,14.84
36389,-0.125,0.859,0.392,-39.62,9.38,16.66
36398,-0.118,0.884,0.426,-31.43,7.56,17.36
36406,-0.113,0.913,0.439,-19.6,7.56,16.87
36414,-0.097,0.95,0.439,-16.24,8.82,15.33
36423,-0.099,0.978,0.442,-12.46,8.96,10.85
36431,-0.093,0.989,0.422,-5.74,8.82,2.94
36440,-0.102,0.946,0.402,2.31,7.14,-6.93
36448,-0.123,0.888,0.38,12.53,3.43,-13.93
36456,-0.13,0.834,0.388,12.46,-0.28,-14.28
36465,-0.135,0.804,0.397,10.64,-1.68,-9.17
36473,-0.133,0.823,0.39,11.62,-2.59,-2.03
36482,-0.128,0.871,0.391,8.26,-4.13,3.15
36491,-0.116,0.915,0.417,4.06,-5.6,4.69
36498,-0.112,0.946,0.445,3.99,-5.67,3.43
36507,-0.097,0.958,0.476,3.78,-4.27,1.75
36515,-0.095,0.948,0.508,5.88,-1.33,-0.35
36523,-0.1,0.931,0.527,7.84,4.76,-2.31
36532,-0.107,0.908,0.522,8.12,13.51,-3.36
36540,-0.102,0.876,0.486,8.05,23.03,-2.94
36549,-0.097,0.864,0.359,6.09,28.49,-2.24
36557,-0.12,0.841,0.295,-4.76,21.21,-3.57
36565,-0.142,0.836,0.311,-4.13,7.84,-2.17
36574,-0.147,0.847,0.362,-1.05,-2.31,1.4
36582,-0.142,0.86,0.414,-3.85,-5.81,4.2
36591,-0.139,0.875,0.444,-9.38,-3.99,5.95
36599,-0.131,0.887,0.449,-13.23,0.49,6.51
36607,-0.123,0.882,0.442,-14.28,4.48,5.39
36616,-0.115,0.881,0.414,-10.71,6.72,4.41
36625,-0.125,0.88,0.397,-8.05,6.02,3.71
36632,-0.126,0.878,0.399,-6.72,4.06,3.01
36641,-0.13,0.88,0.413,-6.79,2.94,3.01
36649,-0.124,0.904,0.432,-8.96,3.29,4.69
36658,-0.113,0.915,0.447,-11.83,4.76,6.02
36666,-0.107,0.915,0.426,-9.94,6.02,5.32
36674,-0.118,0.907,0.396,-6.37,4.48,2.45
36683,-0.128,0.899,0.386,-5.39,1.12,0.07
36691,-0.128,0.896,0.396,-6.02,-2.66,-0.14
36700,-0.119,0.896,0.431,-8.12,-5.46,1.47
36708,-0.111,0.898,0.465,-6.37,-5.88,3.15
36716,-0.124,0.902,0.474,-3.99,-2.94,3.43
