Time,aX,aY,aZ,gX,gY,gZ
1117290,-0.667,-0.164,0.695,3.92,0.63,1.19
1117299,-0.668,-0.171,0.701,2.59,-0.91,1.75
1117309,-0.665,-0.182,0.72,1.96,-2.31,2.66
1117319,-0.662,-0.185,0.727,3.08,-2.87,3.22
1117328,-0.658,-0.175,0.732,4.41,-3.5,3.71
1117338,-0.65,-0.163,0.735,4.76,-3.78,3.85
1117348,-0.644,-0.15,0.742,3.99,-3.43,3.5
1117357,-0.641,-0.146,0.746,2.66,-2.17,2.73
1117367,-0.643,-0.149,0.744,1.47,-0.35,1.54
1117376,-0.65,-0.149,0.732,1.19,0.7,0.63
1117386,-0.66,-0.153,0.724,0.42,0.7,0.49
1117396,-0.66,-0.161,0.725,-0.77,0.28,1.19
1117405,-0.659,-0.165,0.729,-0.56,-0.42,2.1
1117415,-0.653,-0.157,0.728,0.35,-1.12,2.52
1117425,-0.65,-0.15,0.732,0.77,-1.19,2.31
1117434,-0.644,-0.15,0.745,1.26,-0.77,1.68
1117444,-0.636,-0.157,0.773,3.43,1.54,0.49
1117453,-0.639,-0.166,0.797,8.19,7.7,-0.98
1117463,-0.643,-0.175,0.776,12.25,15.12,-0.98
1117473,-0.635,-0.163,0.735,11.9,18.69,0.77
1117482,-0.65,-0.166,0.73,7.98,19.6,3.15
1117492,-0.67,-0.164,0.728,5.95,21.14,3.85
1117502,-0.673,-0.167,0.736,5.39,22.12,2.66
1117511,-0.691,-0.183,0.775,7.98,23.59,1.33
1117521,-0.675,-0.173,0.774,11.83,25.83,0.98
1117530,-0.674,-0.205,0.869,15.05,29.68,-0.07
1117540,-0.664,-0.271,0.937,27.93,39.13,-2.24
1117550,-0.653,-0.286,0.889,57.33,49.63,-2.8
1117559,-0.679,-0.242,0.816,93.31,54.39,-1.68
1117569,-0.697,-0.268,0.891,129.15,51.59,-3.78
1117579,-0.797,-0.303,0.855,179.62,50.12,-7.42
1117588,-0.881,-0.297,0.777,250.88,38.85,-10.01
1117598,-0.779,-0.264,0.749,323.47,17.57,-6.72
1117607,-0.721,-0.195,0.752,386.4,2.59,-5.32
1117617,-0.699,-0.071,0.7,444.01,-4.97,-9.03
1117627,-0.655,-0.054,0.741,500.5,-12.25,-19.88
1117636,-0.766,0.032,0.717,562.73,-14.91,-28.77
1117646,-0.773,0.052,0.608,616.84,-27.02,-30.66
1117656,-0.702,0.016,0.659,649.11,-40.95,-33.74
1117665,-0.773,-0.06,0.569,680.61,-51.24,-33.18
1117675,-0.734,-0.032,0.498,700.7,-64.75,-23.8
1117684,-0.678,0.075,0.43,695.52,-74.27,-14.14
1117694,-0.718,0.161,0.396,672.14,-70.84,-7.07
1117704,-0.685,0.241,0.342,639.8,-61.46,4.97
1117713,-0.62,0.389,0.323,595.21,-47.67,14.84
1117723,-0.615,0.472,0.271,541.66,-25.41,13.3
1117733,-0.593,0.59,0.163,485.1,0.91,10.01
1117742,-0.592,0.677,0.112,427.7,25.34,4.34
1117752,-0.635,0.685,-0.021,374.71,47.46,-2.66
1117761,-0.68,0.683,-0.18,322.49,57.82,-4.34
1117771,-0.728,0.716,-0.317,269.01,59.01,1.4
1117781,-0.664,0.785,-0.417,215.25,52.78,8.82
1117790,-0.589,0.86,-0.392,166.67,39.69,8.75
1117800,-0.671,0.828,-0.378,127.4,26.74,1.4
1117810,-0.645,0.833,-0.331,95.06,17.29,2.1
1117819,-0.658,0.808,-0.27,77.77,7.14,1.61
1117829,-0.65,0.807,-0.264,67.06,1.19,0.14
1117838,-0.629,0.841,-0.312,56.14,-4.13,-4.06
1117848,-0.624,0.845,-0.275,41.51,-10.71,-10.99
1117858,-0.674,0.79,-0.191,26.53,-11.2,-16.45
1117867,-0.682,0.744,-0.155,15.75,-5.88,-16.52
1117877,-0.693,0.699,-0.112,9.03,-2.87,-16.59
1117887,-0.731,0.657,-0.114,6.93,-1.47,-16.31
1117896,-0.731,0.645,-0.125,5.32,-1.75,-12.18
1117906,-0.723,0.653,-0.086,2.87,-2.17,-7.63
1117915,-0.715,0.648,-0.01,3.71,-1.26,-3.85
1117925,-0.706,0.639,-0.017,8.96,1.61,-1.12
1117935,-0.712,0.652,-0.083,14.91,2.1,-0.14
1117944,-0.717,0.669,-0.108,17.01,-1.26,1.19
1117954,-0.701,0.682,-0.105,14.84,-3.36,2.59
1117964,-0.69,0.691,-0.098,10.71,-2.73,2.03
1117973,-0.69,0.691,-0.103,6.02,-0.42,0.84
1117983,-0.698,0.677,-0.11,1.61,2.59,0.56
1117992,-0.697,0.668,-0.133,-0.56,3.78,1.54
1118002,-0.69,0.67,-0.113,-0.84,2.03,3.57
1118012,-0.672,0.7,-0.061,-0.84,1.75,5.81
1118021,-0.653,0.706,-0.056,2.59,3.85,5.67
1118031,-0.654,0.715,-0.081,6.79,4.97,3.43
1118041,-0.658,0.721,-0.113,8.54,5.11,1.61
1118050,-0.671,0.71,-0.122,5.95,5.6,1.12
1118060,-0.674,0.708,-0.141,3.43,4.97,1.33
1118069,-0.676,0.714,-0.147,2.45,2.38,1.68
1118079,-0.671,0.721,-0.133,1.89,-1.4,1.89
1118089,-0.673,0.721,-0.119,0.56,-3.71,1.4
1118098,-0.669,0.715,-0.094,-0.35,-4.76,0.98
1118108,-0.678,0.7,-0.06,0.77,-4.76,1.05
1118118,-0.673,0.708,-0.061,4.62,-4.76,1.05
1118127,-0.678,0.709,-0.038,6.3,-3.36,0.28
1118137,-0.682,0.712,-0.064,7.49,0.84,0.14
1118146,-0.686,0.712,-0.095,7.91,2.45,0.42
1118156,-0.69,0.717,-0.112,6.79,1.96,0.7
1118166,-0.688,0.719,-0.12,4.48,1.47,1.19
1118175,-0.684,0.723,-0.117,2.66,0.7,1.26
1118185,-0.685,0.724,-0.119,2.87,-0.49,0.84
1118195,-0.68,0.721,-0.122,3.43,-2.17,0.28
1118204,-0.682,0.718,-0.115,3.15,-3.64,-0.63
1118214,-0.681,0.711,-0.097,2.45,-3.78,-0.77
1118223,-0.679,0.709,-0.103,1.82,-2.66,-1.05
1118233,-0.683,0.711,-0.098,0.7,-2.31,-1.19
1118243,-0.682,0.702,-0.079,-0.63,-1.54,-0.84
1118252,-0.688,0.694,-0.087,-0.56,-0.77,-0.7
1118262,-0.695,0.698,-0.106,-0.07,-0.63,0.28
1118272,-0.692,0.696,-0.098,-0.63,-0.98,2.24
1118281,-0.688,0.702,-0.094,-1.47,-0.28,3.71
1118291,-0.684,0.709,-0.086,-1.68,0.98,4.55
1118300,-0.672,0.719,-0.089,-1.12,1.96,4.97
1118310,-0.668,0.722,-0.091,1.05,1.47,3.57
1118320,-0.67,0.727,-0.1,2.8,1.19,1.61
1118329,-0.672,0.729,-0.119,2.52,1.47,0.42
1118339,-0.674,0.721,-0.125,1.05,1.05,-0.56
1118349,-0.677,0.714,-0.131,-0.63,0.0,-1.26
