Time,aX,aY,aZ,gX,gY,gZ
10681,-0.765,0.025,0.689,-37.24,15.96,-0.84
10688,-0.769,0.019,0.62,-26.18,17.99,0.0
10696,-0.782,0.013,0.603,-16.24,13.72,1.75
10705,-0.787,0.012,0.617,-3.22,7.91,2.45
10713,-0.776,0.039,0.637,2.73,3.99,3.08
10722,-0.776,0.061,0.691,-5.88,3.85,3.57
10730,-0.762,0.059,0.712,-5.67,7.63,1.68
10738,-0.772,0.06,0.691,-1.54,13.44,1.05
10747,-0.782,0.056,0.662,5.6,16.52,-0.21
10755,-0.792,0.049,0.641,19.74,16.66,-1.26
10764,-0.797,0.067,0.619,40.53,14.21,-1.68
10772,-0.801,0.088,0.637,49.63,9.59,-3.22
10780,-0.802,0.085,0.701,40.18,7.49,-5.95
10789,-0.818,0.059,0.765,25.41,10.29,-7.49
10797,-0.848,0.042,0.802,24.71,17.15,-6.23
10806,-0.856,0.054,0.77,48.72,24.85,-5.39
10815,-0.793,0.122,0.754,118.51,28.42,-4.69
10822,-0.863,0.243,0.708,292.11,21.28,-12.74
10831,-0.858,0.236,0.722,521.15,-5.67,-37.38
10839,-0.984,0.083,0.756,737.03,-37.24,-58.52
10847,-1.053,0.019,0.618,926.1,-62.51,-62.02
10856,-1.011,0.093,0.613,928.76,-78.68,-51.59
10864,-1.011,0.176,0.787,858.55,-77.63,-37.8
10873,-0.828,0.39,0.528,924.42,-74.48,-23.52
10881,-0.751,0.729,0.204,905.45,-80.5,-19.95
10889,-0.744,0.917,0.194,742.63,-83.79,-28.49
10898,-0.77,0.964,0.34,591.71,-76.65,-41.65
10906,-0.769,0.969,0.438,505.47,-57.19,-57.54
10914,-0.777,0.899,0.438,470.4,-32.41,-78.82
10923,-0.789,0.739,0.365,482.86,-14.63,-100.94
10931,-0.748,0.601,0.189,527.03,-7.21,-114.24
10940,-0.718,0.502,-0.008,550.13,-3.08,-118.79
10949,-0.761,0.389,-0.138,535.85,-12.74,-116.9
10956,-0.76,0.39,-0.203,495.74,-24.57,-106.26
10965,-0.767,0.353,-0.173,426.65,-28.14,-94.92
10973,-0.781,0.326,-0.158,392.07,-27.02,-84.7
10982,-0.773,0.352,-0.194,382.69,-25.69,-75.88
10990,-0.751,0.385,-0.284,351.05,-21.42,-72.31
10998,-0.746,0.372,-0.333,273.14,-12.25,-74.76
11007,-0.753,0.327,-0.316,190.54,-3.43,-78.75
11015,-0.764,0.294,-0.302,148.26,1.26,-79.31
11023,-0.76,0.308,-0.361,130.97,2.17,-76.79
11032,-0.751,0.284,-0.396,93.31,1.89,-77.07
11040,-0.762,0.225,-0.39,52.71,0.35,-76.72
11049,-0.782,0.179,-0.377,25.34,-2.87,-71.33
