Time,aX,aY,aZ,gX,gY,gZ
1113892,-0.668,-0.175,0.704,-3.01,2.87,-0.7
1113902,-0.669,-0.184,0.712,-3.29,2.24,-0.35
1113911,-0.671,-0.186,0.718,-2.59,1.54,-0.07
1113921,-0.669,-0.185,0.721,-1.61,1.47,0.28
1113931,-0.669,-0.181,0.72,-0.84,1.82,0.35
1113940,-0.667,-0.177,0.705,-0.35,2.03,0.0
1113950,-0.675,-0.179,0.708,-0.84,1.82,-0.49
1113960,-0.674,-0.186,0.708,-0.84,1.47,-0.35
1113969,-0.677,-0.183,0.701,0.21,0.56,-0.14
1113979,-0.676,-0.179,0.696,-0.49,-0.28,0.21
1113988,-0.68,-0.194,0.703,-3.43,-0.14,0.84
1113998,-0.679,-0.201,0.707,-5.25,0.84,2.1
1114008,-0.68,-0.198,0.712,-5.81,1.33,3.29
1114017,-0.678,-0.19,0.714,-5.53,0.98,4.13
1114027,-0.672,-0.187,0.717,-4.2,0.35,4.34
1114037,-0.669,-0.18,0.718,-2.52,0.35,3.78
1114046,-0.668,-0.176,0.718,-0.7,0.7,2.87
1114056,-0.669,-0.17,0.709,1.12,0.98,1.82
1114065,-0.671,-0.165,0.696,1.75,0.91,0.91
1114075,-0.672,-0.163,0.691,1.05,0.77,0.42
1114085,-0.669,-0.163,0.691,-0.14,0.7,0.14
1114094,-0.67,-0.17,0.696,-0.91,0.77,-0.28
1114104,-0.671,-0.174,0.706,-1.19,0.7,-0.42
1114114,-0.665,-0.174,0.707,-0.7,0.28,-0.35
1114123,-0.665,-0.173,0.707,-0.21,-0.14,-0.77
1114133,-0.668,-0.175,0.707,-0.56,0.0,-1.33
1114142,-0.671,-0.183,0.712,-1.4,0.63,-1.61
1114152,-0.675,-0.184,0.708,-1.68,1.26,-1.68
1114162,-0.677,-0.183,0.701,-2.24,1.33,-1.54
1114171,-0.68,-0.184,0.7,-2.87,0.98,-1.4
1114181,-0.68,-0.185,0.705,-3.01,0.7,-1.26
