Time,aX,aY,aZ,gX,gY,gZ
2402977,-0.439,-0.09,0.886,0.42,0.0,-0.28
2402987,-0.441,-0.088,0.88,1.05,-0.77,-0.07
2402996,-0.441,-0.089,0.89,1.05,-1.54,0.14
2403006,-0.441,-0.091,0.89,0.0,-0.98,0.07
2403015,-0.447,-0.093,0.89,-1.05,-0.28,0.07
2403025,-0.444,-0.096,0.891,-2.17,0.63,0.14
2403034,-0.446,-0.099,0.886,-3.01,1.82,0.0
2403044,-0.45,-0.102,0.889,-3.99,2.52,-0.14
2403053,-0.455,-0.095,0.889,-5.18,3.08,0.14
2403063,-0.45,-0.081,0.873,-8.4,4.48,0.77
2403072,-0.444,-0.037,0.937,-18.48,9.24,-0.35
2403082,-0.441,-0.096,0.846,-37.31,23.59,-1.75
2403091,-0.465,-0.078,0.881,-41.79,29.75,-1.4
2403101,-0.434,-0.071,0.844,-48.79,33.32,-1.4
2403110,-0.467,-0.071,0.849,-59.99,36.33,-1.12
2403120,-0.437,-0.058,0.844,-72.8,37.87,-0.21
2403129,-0.419,-0.06,0.808,-93.94,45.08,0.63
2403139,-0.478,-0.078,0.8,-119.21,54.53,1.61
2403148,-0.472,-0.15,0.833,-140.0,62.79,1.82
2403158,-0.513,-0.259,0.826,-148.68,71.26,0.49
2403167,-0.538,-0.372,0.797,-137.83,72.73,-0.14
2403177,-0.58,-0.421,0.84,-111.65,61.81,0.28
2403186,-0.565,-0.427,0.846,-66.85,42.49,-0.56
2403196,-0.533,-0.369,0.78,-0.35,15.89,-5.53
2403205,-0.539,-0.327,0.782,71.68,-17.08,-12.25
2403215,-0.509,-0.294,0.793,134.96,-47.04,-20.51
2403224,-0.531,-0.305,0.804,189.91,-70.0,-28.07
2403234,-0.519,-0.307,0.797,236.32,-83.44,-29.54
2403243,-0.513,-0.313,0.86,289.87,-97.72,-27.58
2403253,-0.491,-0.275,1.017,344.19,-109.97,-25.9
2403262,-0.465,-0.293,1.154,392.35,-110.95,-27.09
2403272,-0.502,-0.308,1.227,448.28,-102.62,-29.75
2403281,-0.513,-0.312,1.165,520.38,-95.13,-28.7
2403291,-0.467,-0.176,1.101,592.34,-94.57,-26.74
2403300,-0.402,0.0,0.921,635.39,-93.45,-28.63
2403310,-0.363,0.234,0.723,646.17,-85.96,-30.31
2403319,-0.337,0.393,0.566,617.33,-75.04,-32.69
2403329,-0.342,0.493,0.473,553.98,-58.66,-33.67
2403338,-0.376,0.575,0.358,468.44,-38.01,-29.47
2403348,-0.383,0.64,0.306,374.85,-22.12,-19.81
2403357,-0.394,0.717,0.315,279.16,-9.87,-10.08
2403367,-0.397,0.816,0.338,191.52,1.61,-0.07
