Time,aX,aY,aZ,gX,gY,gZ
71213,-0.326,0.63,0.662,-7.84,1.19,-0.14
71221,-0.319,0.637,0.67,-13.44,0.21,1.12
71230,-0.31,0.639,0.692,-11.83,-1.96,0.49
71238,-0.312,0.635,0.712,-1.12,-4.69,-0.98
71247,-0.321,0.637,0.719,7.07,-5.88,-1.96
71255,-0.322,0.627,0.726,3.22,-4.27,-2.52
71263,-0.323,0.614,0.73,-3.85,-1.05,-1.96
71272,-0.321,0.617,0.715,-5.74,1.96,-0.07
71281,-0.317,0.628,0.692,-5.95,3.22,1.26
71290,-0.314,0.635,0.681,-6.44,2.66,1.61
71297,-0.314,0.638,0.678,-3.57,0.84,1.19
71305,-0.318,0.644,0.678,0.98,-1.33,0.7
71314,-0.317,0.65,0.693,0.35,-3.36,0.49
71322,-0.318,0.652,0.716,-2.52,-3.78,0.21
71330,-0.316,0.647,0.725,-5.32,-1.89,-0.49
71339,-0.316,0.635,0.721,-7.35,0.35,-1.47
71347,-0.318,0.627,0.712,-7.56,1.4,-1.47
71356,-0.319,0.626,0.708,-8.12,1.19,-0.7
71364,-0.322,0.626,0.714,-8.68,0.63,-0.28
71372,-0.316,0.622,0.716,-9.24,1.19,-0.56
71381,-0.32,0.617,0.713,-5.95,1.54,-0.98
71389,-0.32,0.612,0.71,-1.05,1.68,-1.33
71398,-0.323,0.613,0.705,3.85,1.05,-1.26
71406,-0.322,0.617,0.703,7.07,0.49,-1.12
71415,-0.32,0.619,0.701,7.77,0.07,-1.19
71424,-0.326,0.614,0.698,6.58,0.28,-1.4
71431,-0.324,0.619,0.691,3.5,0.49,0.42
71439,-0.321,0.637,0.692,-0.49,0.0,2.24
71448,-0.289,0.649,0.704,-1.96,-0.49,1.96
71456,-0.35,0.65,0.693,-1.61,-0.49,-0.07
71465,-0.316,0.655,0.708,0.77,-1.75,0.07
71473,-0.324,0.656,0.715,1.89,-1.54,-1.61
71481,-0.324,0.639,0.709,2.66,-0.21,-3.64
71490,-0.327,0.628,0.699,4.27,1.05,-4.2
71498,-0.33,0.634,0.686,9.24,1.05,-3.36
71507,-0.325,0.648,0.689,20.58,-0.98,-3.15
71515,-0.346,0.679,0.707,54.53,-3.85,-4.41
71523,-0.274,0.702,0.681,137.06,-9.52,-7.42
71532,-0.289,0.731,0.603,253.33,-24.5,-13.51
71540,-0.292,0.768,0.539,374.92,-46.69,-17.64
71549,-0.305,0.808,0.491,486.36,-70.49,-19.32
71558,-0.268,0.89,0.401,567.14,-92.54,-18.2
71565,-0.28,0.905,0.397,615.51,-113.61,-18.48
71574,-0.274,0.91,0.353,672.42,-122.36,-20.16
71582,-0.282,0.932,0.25,714.14,-123.41,-19.81
71590,-0.317,0.967,0.119,714.77,-119.91,-20.02
71599,-0.308,0.981,0.011,663.81,-112.63,-21.77
71607,-0.319,0.956,-0.056,571.62,-101.29,-26.95
71615,-0.326,0.919,-0.077,461.23,-87.92,-27.09
71624,-0.314,0.888,-0.084,348.74,-71.4,-23.1
71632,-0.321,0.844,-0.069,243.67,-50.61,-19.18
71641,-0.33,0.816,-0.096,163.59,-26.32,-12.53
71649,-0.312,0.818,-0.147,96.95,-4.2,-3.36
71657,-0.31,0.853,-0.207,42.42,10.85,6.02
71666,-0.31,0.901,-0.254,9.31,18.69,12.25
71674,-0.305,0.95,-0.298,3.71,21.21,13.58
71683,-0.296,0.988,-0.344,20.3,17.29,9.8
71692,-0.288,0.988,-0.377,45.99,8.54,1.68
71699,-0.3,0.942,-0.379,73.99,-2.66,-7.28
71708,-0.304,0.89,-0.379,101.64,-13.3,-12.11
71716,-0.311,0.854,-0.368,116.62,-21.42,-12.18
71724,-0.323,0.832,-0.348,110.81,-24.01,-9.24
71733,-0.326,0.818,-0.328,87.85,-20.09,-4.76
71741,-0.32,0.819,-0.322,61.11,-12.25,0.77
71750,-0.317,0.842,-0.339,37.66,-3.29,5.39
71758,-0.305,0.87,-0.359,17.85,3.15,7.84
71766,-0.295,0.888,-0.363,5.6,6.09,7.42
71775,-0.293,0.884,-0.351,5.32,6.86,4.83
71783,-0.301,0.88,-0.371,13.93,7.7,1.68
71792,-0.307,0.86,-0.384,14.84,7.42,-1.82
71800,-0.304,0.842,-0.393,17.01,6.02,-3.78
71808,-0.309,0.837,-0.403,20.79,3.36,-4.41
71817,-0.32,0.832,-0.413,22.96,1.68,-3.99
71826,-0.318,0.838,-0.427,22.33,0.84,-2.59
71833,-0.317,0.853,-0.429,17.57,-0.63,-1.12
71842,-0.314,0.867,-0.424,13.09,-2.03,-0.84
71850,-0.303,0.866,-0.411,8.96,-2.66,-1.75
71859,-0.304,0.828,-0.394,13.16,-2.59,-4.06
71867,-0.309,0.778,-0.399,20.44,-2.94,-4.62
71875,-0.317,0.76,-0.385,14.35,-1.68,1.12
71884,-0.31,0.803,-0.374,4.97,2.73,10.71
71892,-0.306,0.873,-0.378,-2.59,8.47,16.31
71901,-0.297,0.923,-0.396,-9.17,14.56,14.77
71909,-0.288,0.934,-0.422,-14.35,18.13,8.61
71917,-0.288,0.925,-0.457,-9.59,16.38,2.45
71926,-0.288,0.909,-0.479,3.08,9.1,-2.8
71934,-0.293,0.883,-0.465,10.78,-0.07,-7.21
71942,-0.297,0.855,-0.418,11.48,-6.58,-9.59
71951,-0.303,0.838,-0.383,9.8,-7.49,-9.31
71960,-0.301,0.829,-0.371,4.34,-3.64,-8.33
71969,-0.294,0.808,-0.367,1.96,1.33,-8.05
71976,-0.316,0.791,-0.396,6.09,5.04,-7.07
71984,-0.31,0.785,-0.426,6.09,6.09,-4.34
71993,-0.316,0.785,-0.437,3.85,4.9,-1.33
72001,-0.312,0.801,-0.445,3.92,3.5,2.38
72009,-0.308,0.828,-0.442,3.78,2.1,5.25
72018,-0.301,0.849,-0.435,5.11,0.77,5.74
72026,-0.299,0.854,-0.428,6.51,-0.42,4.48
72035,-0.306,0.852,-0.425,5.95,-0.63,2.8
72043,-0.305,0.848,-0.422,2.94,0.21,1.96
72051,-0.305,0.845,-0.425,0.0,1.19,1.33
72060,-0.303,0.836,-0.424,-0.35,1.19,0.77
72068,-0.298,0.828,-0.42,3.36,-0.35,0.63
72077,-0.309,0.833,-0.416,5.67,-1.68,1.19
72085,-0.31,0.842,-0.413,3.99,-1.05,1.75
72094,-0.306,0.852,-0.418,1.33,0.49,1.54
72103,-0.302,0.852,-0.426,-1.47,1.33,0.28
72110,-0.307,0.834,-0.428,-4.48,1.4,-1.4
72118,-0.299,0.809,-0.412,-3.85,0.84,-1.12
72127,-0.308,0.808,-0.417,1.26,0.42,1.61
72135,-0.304,0.82,-0.419,0.07,0.7,4.27
72144,-0.301,0.838,-0.421,-2.52,1.54,5.81
72152,-0.299,0.864,-0.431,-3.22,2.38,6.44
72160,-0.297,0.881,-0.444,-3.57,2.66,5.46
72169,-0.292,0.883,-0.444,-3.36,1.54,2.73
72177,-0.293,0.873,-0.44,-1.12,-0.28,-0.21
72186,-0.297,0.861,-0.431,0.91,-1.19,-2.45
72194,-0.298,0.839,-0.427,3.43,-1.4,-3.99
72202,-0.299,0.816,-0.43,6.23,-1.96,-4.34
