Time,aX,aY,aZ,gX,gY,gZ
170858,-0.462,-0.098,0.877,-1.54,-0.7,3.43
170868,-0.457,-0.097,0.873,-1.89,-1.4,3.43
170877,-0.455,-0.096,0.872,-2.45,-1.82,3.43
170887,-0.454,-0.092,0.874,-3.64,-1.68,3.57
170896,-0.452,-0.093,0.88,-4.69,-0.91,3.78
170906,-0.45,-0.091,0.884,-5.11,0.0,3.99
170916,-0.448,-0.088,0.884,-5.04,0.28,3.92
170925,-0.447,-0.084,0.887,-4.62,0.21,3.43
170935,-0.447,-0.082,0.882,-4.13,0.0,2.73
170944,-0.446,-0.087,0.88,-4.06,-0.63,2.1
170954,-0.446,-0.092,0.883,-3.99,-1.47,1.54
170964,-0.446,-0.094,0.891,-3.5,-2.03,1.19
170973,-0.444,-0.097,0.9,-3.01,-2.1,0.77
170983,-0.446,-0.1,0.901,-2.38,-1.4,0.49
170993,-0.448,-0.102,0.898,-1.61,-0.84,0.28
171002,-0.449,-0.1,0.898,-0.7,-0.84,0.07
171012,-0.452,-0.093,0.898,-0.21,-1.05,-0.28
171021,-0.452,-0.091,0.897,-0.07,-0.98,-0.49
171031,-0.452,-0.091,0.894,-0.35,-0.42,-0.7
171041,-0.455,-0.098,0.889,-0.98,0.84,-0.91
171050,-0.459,-0.106,0.89,-1.05,1.61,-0.98
171060,-0.461,-0.114,0.889,-0.21,1.33,-1.12
171069,-0.462,-0.116,0.89,0.7,0.21,-1.12
171079,-0.462,-0.113,0.888,1.26,-0.49,-0.84
171089,-0.461,-0.11,0.884,1.05,-0.28,-0.42
171098,-0.461,-0.105,0.881,0.49,0.49,0.14
171108,-0.46,-0.102,0.879,0.14,1.19,0.56
171117,-0.457,-0.1,0.877,0.0,1.19,0.7
171127,-0.452,-0.096,0.877,0.21,0.56,0.35
171137,-0.449,-0.097,0.876,0.7,-0.21,-0.21
171146,-0.449,-0.102,0.877,1.12,-0.77,-0.7
171156,-0.448,-0.104,0.878,1.19,-1.05,-0.84
171166,-0.449,-0.106,0.878,0.7,-0.91,-0.63
171175,-0.451,-0.107,0.877,0.0,-0.42,-0.35
171185,-0.452,-0.107,0.878,-0.42,-0.21,0.07
171194,-0.452,-0.102,0.879,-0.21,-0.56,0.35
171204,-0.448,-0.095,0.878,-0.07,-1.05,0.49
171214,-0.445,-0.091,0.878,-0.21,-1.33,0.21
171223,-0.443,-0.091,0.882,-0.49,-1.54,-0.14
171233,-0.443,-0.091,0.885,-0.42,-1.61,-0.84
171242,-0.447,-0.095,0.888,-0.28,-1.26,-1.54
171252,-0.452,-0.102,0.888,-0.28,-0.98,-2.03
171262,-0.458,-0.11,0.887,-0.56,-0.7,-2.03
171271,-0.463,-0.114,0.889,-0.84,-0.49,-1.54
171281,-0.464,-0.114,0.891,-1.19,-0.21,-1.05
171290,-0.465,-0.114,0.89,-1.4,0.07,-0.63
171300,-0.464,-0.115,0.892,-1.68,0.0,-0.21
171310,-0.461,-0.115,0.891,-1.68,-0.14,0.21
171319,-0.458,-0.116,0.894,-1.19,-0.42,0.42
171329,-0.456,-0.113,0.897,-0.42,-0.7,0.28
171338,-0.454,-0.109,0.892,0.07,-0.63,0.21
171348,-0.455,-0.112,0.887,-0.21,-0.35,0.14
171358,-0.457,-0.114,0.886,-0.49,-0.14,0.42
171367,-0.457,-0.11,0.888,-0.56,0.0,0.91
