Time,aX,aY,aZ,gX,gY,gZ
12629,-0.922,0.196,0.326,-20.02,-5.04,-6.72
12637,-0.918,0.176,0.334,-13.3,-5.6,-5.95
12645,-0.924,0.165,0.338,-12.53,-4.69,-3.29
12654,-0.923,0.174,0.332,-13.09,-3.71,0.63
12662,-0.909,0.186,0.329,-15.75,-3.08,3.36
12671,-0.905,0.187,0.33,-14.49,-1.89,3.5
12679,-0.905,0.194,0.322,-7.28,-0.98,3.57
12687,-0.915,0.217,0.308,-2.8,-1.19,3.78
12696,-0.911,0.244,0.296,-13.16,-1.47,4.2
12704,-0.911,0.254,0.294,-34.51,-0.7,3.36
12712,-0.909,0.249,0.305,-52.22,-0.91,1.75
12721,-0.914,0.23,0.327,-53.41,-2.94,-2.24
12730,-0.913,0.207,0.34,-46.13,-5.04,-5.74
12739,-0.911,0.178,0.347,-45.71,-4.55,-6.93
12746,-0.919,0.143,0.364,-51.94,-2.24,-5.46
12754,-0.923,0.159,0.362,-46.55,-0.98,-1.33
12763,-0.916,0.183,0.363,-40.95,0.0,1.75
12771,-0.911,0.205,0.345,-33.25,0.91,2.1
12780,-0.925,0.211,0.325,-36.82,-0.14,0.84
12788,-0.898,0.183,0.341,-44.38,-1.05,-0.7
12796,-0.906,0.169,0.333,-35.84,-0.91,-1.47
12805,-0.911,0.174,0.325,-34.58,-1.82,-0.91
12813,-0.896,0.166,0.334,-40.39,-1.05,-0.56
12821,-0.909,0.153,0.352,-35.14,0.21,-1.12
12830,-0.923,0.165,0.351,-19.88,-0.98,-0.91
12838,-0.92,0.162,0.359,-17.85,-1.89,-1.82
12847,-0.921,0.144,0.368,-25.34,-0.7,-2.31
12855,-0.926,0.123,0.387,-28.35,0.14,-0.84
12864,-0.926,0.108,0.437,-13.51,-1.47,2.52
12873,-0.859,0.108,0.521,34.51,-0.42,7.77
12880,-0.922,0.102,0.583,137.13,5.04,11.13
12888,-1.085,0.092,0.631,282.03,0.42,9.87
12897,-1.005,0.087,0.698,419.58,-7.14,10.5
12905,-0.943,0.052,0.692,543.06,5.11,4.62
12914,-1.047,0.023,0.347,678.58,27.44,1.47
12922,-0.896,0.063,-0.038,772.52,19.81,16.24
12930,-0.848,0.211,-0.284,874.86,-18.9,29.75
12939,-0.774,0.36,-0.302,1020.04,-73.22,29.75
12947,-0.731,0.362,-0.153,1210.79,-126.84,10.85
12956,-0.746,0.337,-0.18,1510.74,-182.56,-8.61
12964,-0.776,0.51,-0.401,1726.62,-234.43,-10.5
12972,-0.921,0.675,-0.215,1522.99,-224.42,-25.27
12981,-0.998,0.633,-0.06,1081.08,-153.23,-60.34
12989,-0.995,0.315,0.012,615.09,-70.14,-91.28
12998,-0.985,0.044,-0.081,313.11,-7.0,-90.3
13007,-0.976,0.014,-0.332,165.48,23.31,-64.12
13014,-0.915,0.103,-0.496,66.22,23.66,-38.99
13023,-0.882,0.141,-0.454,0.56,4.13,-27.02
13031,-0.913,0.129,-0.322,-15.05,-15.26,-19.88
13039,-0.946,0.093,-0.217,-7.28,-19.18,-12.11
13048,-0.957,0.107,-0.178,0.49,-12.25,0.7
13056,-0.936,0.203,-0.183,-3.5,-2.03,14.35
13065,-0.912,0.301,-0.174,-7.7,4.55,17.71
13073,-0.913,0.343,-0.171,5.39,8.82,10.43
13081,-0.914,0.334,-0.204,23.8,13.3,-0.35
13090,-0.922,0.267,-0.243,35.0,16.1,-9.8
13098,-0.929,0.215,-0.3,37.94,17.01,-13.44
13106,-0.936,0.184,-0.348,31.78,15.33,-12.39
13115,-0.935,0.177,-0.407,26.53,10.01,-9.73
13123,-0.945,0.173,-0.416,14.07,0.77,-6.86
13132,-0.943,0.182,-0.371,2.45,-9.59,-2.38
13141,-0.938,0.205,-0.296,-5.6,-16.94,1.19
13148,-0.932,0.2,-0.199,-10.01,-17.64,1.54
13157,-0.93,0.212,-0.148,-5.32,-11.55,2.38
13165,-0.916,0.219,-0.123,1.05,-2.1,3.43
13173,-0.916,0.217,-0.171,22.4,7.21,3.36
13182,-0.918,0.21,-0.26,36.12,13.09,2.31
13190,-0.917,0.204,-0.326,33.95,12.88,-0.07
13199,-0.92,0.191,-0.33,26.88,7.07,-1.82
13207,-0.924,0.186,-0.292,20.58,0.91,-1.12
13215,-0.928,0.191,-0.249,11.27,-0.7,0.7
13224,-0.93,0.217,-0.252,-0.63,2.24,1.96
13232,-0.924,0.231,-0.28,-18.62,5.18,0.42
13241,-0.921,0.219,-0.281,-33.74,4.69,-2.66
13249,-0.928,0.196,-0.277,-32.69,3.64,-4.2
13257,-0.932,0.189,-0.286,-25.48,2.94,-3.5
13266,-0.926,0.18,-0.279,-23.8,2.24,-2.31
13275,-0.909,0.167,-0.257,-19.88,2.17,-0.7
13282,-0.921,0.169,-0.257,-6.44,2.87,2.17
13291,-0.923,0.196,-0.268,2.59,3.5,5.18
13299,-0.919,0.229,-0.274,4.41,3.57,5.95
13308,-0.918,0.239,-0.268,2.17,3.01,3.99
13316,-0.924,0.228,-0.266,0.0,3.5,1.26
13324,-0.929,0.21,-0.265,-3.15,4.41,0.7
13333,-0.932,0.213,-0.266,-3.08,5.53,2.59
13341,-0.924,0.227,-0.255,0.35,6.16,3.57
13350,-0.912,0.223,-0.246,3.43,7.7,0.77
13358,-0.913,0.179,-0.244,7.63,10.78,-3.22
13366,-0.916,0.146,-0.281,13.51,14.07,-3.08
13375,-0.913,0.131,-0.316,14.42,14.7,0.91
13383,-0.912,0.147,-0.346,17.57,12.11,5.88
13391,-0.913,0.181,-0.359,15.82,7.42,9.45
13400,-0.918,0.228,-0.348,10.71,1.54,11.55
13409,-0.917,0.263,-0.317,4.83,-3.57,10.64
13418,-0.926,0.274,-0.275,-2.1,-5.46,7.28
13425,-0.935,0.281,-0.245,-6.09,-3.5,4.34
13433,-0.927,0.288,-0.23,-6.58,0.63,1.61
13442,-0.92,0.271,-0.237,-5.39,5.53,-2.66
13450,-0.924,0.237,-0.275,-5.81,10.36,-6.37
13458,-0.924,0.214,-0.325,-10.15,13.23,-6.79
13467,-0.928,0.208,-0.367,-13.09,12.25,-4.41
13475,-0.924,0.21,-0.4,-12.46,7.14,-2.94
13484,-0.92,0.203,-0.379,-14.35,-0.28,-2.59
13492,-0.924,0.201,-0.339,-11.83,-6.16,-1.75
13500,-0.919,0.212,-0.286,-10.08,-8.89,0.07
13509,-0.913,0.228,-0.239,-9.17,-8.12,0.98
13517,-0.913,0.229,-0.222,-8.05,-3.43,0.07
13526,-0.92,0.225,-0.248,-5.74,2.17,-0.91
13534,-0.917,0.225,-0.278,-3.64,4.97,-1.19
13543,-0.908,0.212,-0.276,-0.56,3.71,-1.82
13552,-0.912,0.197,-0.259,1.89,2.66,-1.75
13559,-0.909,0.197,-0.263,-1.33,4.41,-0.91
13567,-0.916,0.197,-0.297,-6.16,6.93,0.0
13576,-0.922,0.203,-0.36,-4.9,7.35,1.05
13584,-0.929,0.211,-0.402,-3.71,2.73,1.82
13593,-0.925,0.217,-0.386,-5.67,-5.32,2.45
13601,-0.924,0.224,-0.328,-7.77,-11.83,2.73
13609,-0.923,0.234,-0.272,-8.47,-13.3,2.87
13618,-0.923,0.253,-0.237,-7.49,-10.92,3.29
13626,-0.92,0.275,-0.224,-7.21,-6.58,2.45
