Time,aX,aY,aZ,gX,gY,gZ
96088,-0.563,-0.198,0.796,-2.59,0.7,0.98
96097,-0.563,-0.195,0.795,-1.96,0.42,0.91
96107,-0.561,-0.195,0.795,-1.33,0.07,0.63
96117,-0.561,-0.196,0.797,-0.91,-0.49,0.49
96126,-0.564,-0.198,0.803,-0.42,-1.33,0.28
96136,-0.56,-0.196,0.805,0.14,-1.82,0.42
96146,-0.56,-0.193,0.805,0.07,-1.75,0.7
96155,-0.557,-0.195,0.808,-0.63,-1.33,0.7
96165,-0.558,-0.197,0.813,-1.47,-0.7,0.7
96174,-0.56,-0.197,0.816,-1.68,0.07,0.7
96184,-0.561,-0.197,0.814,-1.12,0.56,0.7
96194,-0.559,-0.197,0.81,0.07,0.28,0.49
96203,-0.559,-0.193,0.805,1.05,-0.07,0.21
96213,-0.559,-0.192,0.801,1.75,-0.42,-0.07
96223,-0.561,-0.191,0.798,1.96,-0.7,-0.14
96232,-0.562,-0.188,0.795,1.89,-0.84,0.0
96242,-0.56,-0.188,0.793,1.26,-0.98,0.14
96251,-0.559,-0.188,0.794,0.28,-0.91,0.28
96261,-0.56,-0.188,0.795,-0.84,-0.49,0.42
96271,-0.561,-0.188,0.797,-1.75,-0.07,0.35
96280,-0.559,-0.192,0.799,-2.1,0.14,0.28
96290,-0.56,-0.194,0.803,-1.89,0.0,0.07
96299,-0.563,-0.197,0.807,-0.98,-0.42,0.0
96309,-0.563,-0.195,0.808,0.07,-1.19,-0.07
96319,-0.559,-0.191,0.805,0.77,-1.47,-0.14
96328,-0.556,-0.193,0.804,0.56,-1.12,-0.14
96338,-0.558,-0.196,0.805,-0.07,-0.56,-0.42
96348,-0.561,-0.198,0.805,-0.35,-0.28,-0.42
96357,-0.563,-0.198,0.804,-0.21,-0.28,-0.14
96367,-0.562,-0.196,0.806,-0.28,-0.49,0.0
96376,-0.561,-0.197,0.808,-0.42,-0.49,0.14
96386,-0.56,-0.194,0.805,-0.14,-0.42,0.28
96396,-0.56,-0.19,0.801,-0.21,-0.21,0.28
96405,-0.558,-0.191,0.801,-0.49,0.0,0.14
96415,-0.559,-0.195,0.801,-0.14,0.0,-0.21
96424,-0.562,-0.192,0.8,0.63,-0.35,-0.49
96434,-0.563,-0.194,0.797,1.19,-0.63,-0.63
96444,-0.562,-0.191,0.796,1.19,-0.7,-0.63
96453,-0.562,-0.195,0.795,0.63,-0.56,-0.7
96463,-0.565,-0.201,0.797,0.07,-0.42,-0.63
96473,-0.568,-0.203,0.803,0.14,-0.35,-0.35
96482,-0.57,-0.205,0.809,0.84,-0.42,0.07
96492,-0.566,-0.202,0.809,2.31,-0.63,0.56
96501,-0.562,-0.2,0.813,4.48,-0.84,0.7
96511,-0.559,-0.198,0.82,7.84,-1.33,0.35
96521,-0.563,-0.203,0.838,12.88,-2.73,-0.49
96530,-0.592,-0.245,0.91,19.53,-2.24,-0.21
96540,-0.613,-0.295,0.982,35.07,0.98,1.82
96549,-0.636,-0.31,1.014,65.66,1.26,2.73
96559,-0.627,-0.345,0.983,110.18,-9.73,2.31
96569,-0.638,-0.378,0.996,165.41,-24.43,3.08
96578,-0.625,-0.331,1.006,226.87,-45.08,3.36
96588,-0.605,-0.272,0.988,287.84,-69.09,2.03
96598,-0.543,-0.169,0.992,341.39,-86.17,-4.69
96607,-0.47,-0.045,0.92,379.68,-96.18,-18.62
96617,-0.437,0.063,0.877,395.29,-99.68,-31.36
96626,-0.458,0.132,0.857,394.94,-97.72,-43.05
96636,-0.476,0.181,0.857,383.25,-93.66,-49.07
96646,-0.477,0.192,0.839,363.72,-85.19,-50.12
96655,-0.465,0.213,0.826,347.41,-72.87,-44.8
96665,-0.466,0.258,0.783,330.47,-62.72,-36.89
96675,-0.451,0.329,0.713,305.97,-52.22,-28.84
96684,-0.441,0.431,0.638,273.14,-38.85,-20.23
96694,-0.441,0.493,0.584,230.37,-24.29,-12.04
96703,-0.415,0.543,0.548,184.03,-10.22,-5.46
96713,-0.41,0.559,0.519,138.67,2.03,-1.68
96723,-0.399,0.576,0.513,97.02,12.74,-0.56
96732,-0.441,0.559,0.532,58.87,20.58,-0.14
96742,-0.431,0.538,0.545,29.47,23.8,-0.28
96751,-0.454,0.498,0.594,9.73,24.01,-1.33
96761,-0.469,0.465,0.622,-2.03,22.4,-1.96
96771,-0.487,0.454,0.644,-7.07,19.04,-1.75
96780,-0.489,0.451,0.651,-8.68,14.77,-0.98
96790,-0.487,0.444,0.661,-8.12,11.27,-0.91
96800,-0.491,0.44,0.672,-5.18,7.0,-1.47
96809,-0.489,0.448,0.684,-1.26,0.77,-2.17
96819,-0.486,0.461,0.694,1.75,-4.34,-2.1
96828,-0.477,0.47,0.699,2.66,-7.07,-1.19
96838,-0.471,0.483,0.705,0.84,-7.84,-0.35
96848,-0.462,0.494,0.712,-3.64,-6.58,0.56
96857,-0.455,0.498,0.724,-8.82,-4.48,1.26
96867,-0.453,0.494,0.74,-13.3,-1.54,1.61
96876,-0.457,0.493,0.755,-15.4,1.05,1.75
96886,-0.463,0.486,0.77,-15.33,1.68,1.75
96896,-0.462,0.476,0.776,-13.86,2.31,1.47
96905,-0.463,0.471,0.784,-9.45,2.52,1.33
96915,-0.462,0.476,0.778,-3.22,0.7,0.84
96925,-0.457,0.482,0.762,1.68,-1.19,0.0
96934,-0.453,0.487,0.757,4.27,-1.26,-1.05
96944,-0.459,0.489,0.746,4.9,-0.42,-1.89
96953,-0.459,0.488,0.733,3.43,0.84,-2.1
96963,-0.464,0.484,0.722,0.7,2.03,-1.89
96973,-0.467,0.482,0.718,-2.52,2.66,-1.54
96982,-0.471,0.477,0.724,-5.53,3.01,-0.98
96992,-0.47,0.47,0.729,-6.3,2.52,-0.7
97001,-0.469,0.468,0.729,-4.76,1.05,-0.77
97011,-0.468,0.472,0.73,-2.94,-0.35,-0.7
97021,-0.467,0.474,0.731,-2.24,-0.84,-0.7
97030,-0.468,0.472,0.73,-1.82,-0.77,-0.56
97040,-0.468,0.473,0.729,-1.4,-0.84,-0.35
97050,-0.469,0.476,0.725,-2.03,-1.12,0.07
97059,-0.466,0.482,0.727,-3.64,-1.4,0.42
97069,-0.465,0.482,0.734,-5.67,-1.26,0.63
97078,-0.465,0.48,0.74,-7.56,-0.56,0.7
97088,-0.464,0.475,0.742,-8.82,0.07,0.77
97098,-0.461,0.475,0.744,-9.17,0.42,0.7
97107,-0.465,0.471,0.745,-8.89,0.63,0.63
97117,-0.461,0.469,0.759,-8.54,0.21,0.07
97127,-0.46,0.455,0.766,-5.39,0.28,-0.35
