Time,aX,aY,aZ,gX,gY,gZ
73971,-0.301,0.83,-0.425,-8.82,0.42,-1.12
73979,-0.297,0.833,-0.422,-4.06,-0.49,-0.07
73988,-0.303,0.848,-0.424,0.0,-1.4,0.98
73997,-0.302,0.861,-0.422,-0.63,-1.82,1.05
74006,-0.3,0.868,-0.415,-2.17,-2.24,0.35
74013,-0.296,0.868,-0.402,-2.8,-2.66,-0.56
74021,-0.299,0.865,-0.39,-3.29,-2.52,-1.47
74030,-0.299,0.855,-0.383,-4.48,-1.61,-2.1
74038,-0.304,0.839,-0.38,-7.07,0.14,-2.24
74047,-0.283,0.822,-0.364,-7.14,1.61,-1.68
74055,-0.323,0.829,-0.379,1.26,4.13,0.98
74063,-0.302,0.861,-0.409,2.24,6.93,3.5
74072,-0.3,0.87,-0.426,3.15,7.07,2.31
74080,-0.309,0.857,-0.449,4.2,5.67,-0.35
74088,-0.303,0.832,-0.447,0.63,3.43,-1.61
74097,-0.287,0.825,-0.423,-0.42,1.75,-0.35
74105,-0.284,0.827,-0.395,9.1,1.05,2.87
74114,-0.305,0.827,-0.418,31.64,1.54,4.27
74122,-0.288,0.811,-0.466,57.05,0.98,4.69
74131,-0.291,0.793,-0.49,87.71,-4.83,7.7
74140,-0.258,0.783,-0.498,132.3,-14.56,14.28
74147,-0.235,0.764,-0.509,216.44,-28.91,26.53
74155,-0.263,0.788,-0.664,332.15,-45.01,37.31
74164,-0.259,0.778,-0.69,405.23,-63.42,41.09
74172,-0.247,0.731,-0.712,510.79,-78.82,38.08
74181,-0.308,0.697,-0.802,644.21,-91.63,31.99
74189,-0.312,0.665,-0.836,754.46,-101.22,25.27
74197,-0.312,0.656,-0.891,827.26,-109.06,9.73
74206,-0.3,0.474,-0.854,832.02,-108.85,-13.93
74214,-0.329,0.19,-0.83,866.88,-110.25,-31.92
74223,-0.381,0.084,-0.852,901.11,-114.59,-31.85
74231,-0.361,0.009,-0.773,842.03,-104.16,-31.57
74239,-0.408,-0.132,-0.641,765.45,-79.24,-37.59
74248,-0.387,-0.271,-0.737,745.99,-56.42,-39.83
74256,-0.388,-0.498,-0.785,696.01,-44.66,-42.42
74265,-0.404,-0.695,-0.72,662.41,-44.8,-40.32
74274,-0.462,-0.808,-0.71,685.37,-50.61,-30.66
74281,-0.408,-0.885,-0.666,676.48,-48.72,-19.18
74290,-0.462,-0.954,-0.759,643.02,-40.11,3.29
74298,-0.406,-0.871,-0.78,579.32,-41.23,33.18
74306,-0.402,-0.734,-0.706,505.33,-49.14,51.1
74315,-0.368,-0.685,-0.605,430.36,-53.69,48.16
74323,-0.373,-0.762,-0.526,383.6,-55.02,35.07
74332,-0.394,-0.902,-0.519,370.51,-60.69,25.2
74340,-0.409,-1.053,-0.389,358.4,-74.06,26.74
74348,-0.476,-1.033,-0.268,395.22,-88.55,44.52
74357,-0.523,-0.87,-0.165,405.02,-94.71,65.24
74365,-0.54,-0.69,0.0,341.46,-91.42,73.99
74373,-0.498,-0.59,0.186,260.75,-78.19,64.82
74382,-0.496,-0.599,0.284,195.44,-53.34,43.19
74390,-0.489,-0.732,0.238,148.68,-20.16,21.56
74399,-0.505,-0.859,0.083,122.78,3.57,14.35
74408,-0.537,-0.897,-0.05,108.64,3.5,20.02
74415,-0.538,-0.868,-0.036,87.99,-13.3,28.77
74424,-0.526,-0.823,0.092,66.85,-30.45,34.16
74432,-0.516,-0.774,0.253,64.26,-39.41,33.88
74440,-0.526,-0.751,0.334,79.03,-36.19,29.61
74449,-0.552,-0.742,0.338,93.17,-25.97,25.76
74457,-0.547,-0.727,0.304,98.98,-14.91,24.15
74466,-0.554,-0.698,0.256,93.17,-5.81,22.68
74474,-0.553,-0.694,0.216,73.92,-0.84,17.64
74482,-0.552,-0.741,0.191,44.87,2.87,11.55
74491,-0.548,-0.789,0.145,20.86,5.46,8.47
74499,-0.536,-0.79,0.09,2.1,3.71,9.1
74508,-0.521,-0.774,0.081,-16.66,-3.43,9.45
74516,-0.523,-0.737,0.116,-21.35,-15.47,6.44
74524,-0.537,-0.747,0.193,-18.62,-26.67,-1.47
74533,-0.562,-0.809,0.289,-14.49,-32.55,-7.21
74542,-0.567,-0.823,0.362,-4.76,-32.62,-4.83
74549,-0.562,-0.808,0.424,1.12,-26.88,-0.14
74558,-0.561,-0.782,0.43,9.52,-16.1,2.1
74566,-0.553,-0.76,0.371,12.6,-2.8,1.96
74575,-0.542,-0.762,0.286,10.43,6.93,-0.28
74583,-0.533,-0.775,0.207,7.7,9.52,-2.87
74591,-0.529,-0.8,0.163,3.01,5.95,-5.04
74600,-0.528,-0.831,0.167,-0.84,-0.98,-5.74
74608,-0.535,-0.846,0.194,-3.57,-7.63,-4.69
74617,-0.541,-0.833,0.23,-5.11,-11.48,-1.96
74625,-0.535,-0.797,0.27,-5.6,-12.67,0.14
74633,-0.541,-0.776,0.292,-5.67,-10.71,-1.12
74642,-0.537,-0.782,0.284,-5.88,-6.23,-3.85
74650,-0.539,-0.791,0.273,-5.88,-3.43,-5.11
74658,-0.542,-0.788,0.264,-5.39,-2.38,-5.18
74667,-0.54,-0.799,0.267,-5.88,-2.38,-5.95
74676,-0.543,-0.827,0.282,-4.97,-2.45,-6.93
74685,-0.545,-0.852,0.289,-0.21,-1.54,-6.09
74692,-0.543,-0.861,0.286,3.15,-0.21,-3.15
74700,-0.544,-0.843,0.279,5.46,1.05,0.63
74709,-0.538,-0.822,0.262,4.48,3.22,2.45
74717,-0.532,-0.813,0.236,1.82,4.97,1.96
74726,-0.533,-0.807,0.21,-0.07,4.69,1.33
74734,-0.537,-0.798,0.201,-1.19,2.1,1.12
