Time,aX,aY,aZ,gX,gY,gZ
203626,-0.494,0.127,0.862,0.0,-0.91,0.42
203636,-0.495,0.129,0.854,-0.49,0.07,0.28
203645,-0.496,0.128,0.846,-0.42,0.63,-0.07
203655,-0.501,0.128,0.84,-0.14,0.49,-0.49
203664,-0.501,0.132,0.839,0.21,-0.35,-0.7
203674,-0.499,0.131,0.841,0.49,-1.33,-0.7
203684,-0.497,0.128,0.847,0.42,-1.96,-0.63
203693,-0.495,0.128,0.855,0.14,-2.17,-0.42
203703,-0.493,0.128,0.862,-0.21,-2.1,-0.21
203712,-0.488,0.128,0.863,-0.42,-1.96,-0.28
203722,-0.49,0.124,0.866,-0.56,-1.54,-0.49
203732,-0.491,0.123,0.864,-0.35,-0.91,-0.56
203741,-0.493,0.121,0.858,0.07,-0.7,-0.63
203751,-0.495,0.125,0.853,0.35,-0.91,-0.63
203761,-0.495,0.126,0.852,0.42,-1.26,-0.7
203770,-0.496,0.127,0.851,0.21,-1.33,-0.7
203780,-0.495,0.126,0.854,-0.14,-1.33,-0.84
203789,-0.498,0.121,0.858,-0.77,-0.98,-0.98
203799,-0.497,0.117,0.861,-0.91,-0.56,-0.91
203809,-0.499,0.113,0.859,-0.49,-0.28,-0.77
203818,-0.5,0.112,0.857,-0.21,-0.21,-0.63
203828,-0.502,0.109,0.857,-0.28,-0.07,-0.42
203837,-0.504,0.106,0.852,-0.07,0.0,0.0
203847,-0.505,0.108,0.853,0.35,-0.28,0.63
203857,-0.501,0.117,0.85,0.77,-0.98,1.19
203866,-0.496,0.127,0.852,0.77,-1.61,1.54
203876,-0.493,0.131,0.857,0.21,-1.54,1.47
203885,-0.487,0.134,0.859,-0.14,-1.05,1.33
203895,-0.485,0.139,0.861,-0.21,-0.77,1.05
203905,-0.483,0.138,0.86,-0.7,-0.42,0.7
203914,-0.486,0.135,0.859,-1.26,0.07,0.07
203924,-0.492,0.125,0.855,-1.26,0.42,-0.42
203933,-0.497,0.12,0.85,-0.7,0.14,-0.56
203943,-0.5,0.117,0.851,-0.28,-0.49,-0.35
203953,-0.503,0.119,0.848,0.07,-0.84,0.07
203962,-0.5,0.125,0.845,0.42,-1.12,0.42
203972,-0.499,0.128,0.847,0.21,-1.4,0.63
203982,-0.494,0.124,0.848,-0.42,-1.12,0.7
203991,-0.494,0.12,0.848,-0.63,-0.77,0.56
204001,-0.498,0.118,0.849,-0.91,-0.63,0.56
204010,-0.503,0.101,0.854,-1.61,0.14,1.05
204020,-0.498,0.099,0.845,0.14,0.28,1.61
204030,-0.503,0.105,0.851,2.87,-0.77,1.68
204039,-0.506,0.107,0.852,4.06,-1.82,1.89
204049,-0.498,0.113,0.847,4.97,-2.31,2.31
204058,-0.495,0.115,0.861,5.32,-2.24,2.59
204068,-0.498,0.119,0.864,3.92,-1.33,2.73
204078,-0.491,0.127,0.878,2.17,-0.21,3.01
204087,-0.493,0.114,0.886,2.31,1.47,3.22
204097,-0.492,0.116,0.896,4.27,3.43,3.22
204106,-0.493,0.127,0.897,4.97,5.74,3.36
204116,-0.494,0.121,0.898,4.76,8.19,4.13
204126,-0.501,0.133,0.885,5.04,10.71,4.9
204135,-0.495,0.13,0.884,7.21,12.53,6.16
204145,-0.504,0.133,0.865,9.87,13.23,6.37
204154,-0.505,0.14,0.836,10.92,12.6,6.51
204164,-0.506,0.15,0.831,11.13,9.87,6.79
204174,-0.502,0.166,0.838,12.11,6.79,7.0
204183,-0.491,0.182,0.836,12.6,5.25,6.65
204193,-0.487,0.186,0.825,11.27,4.76,5.18
204203,-0.496,0.188,0.819,9.03,4.48,3.78
204212,-0.5,0.186,0.84,5.81,5.32,2.87
204222,-0.49,0.189,0.831,2.03,7.84,1.54
204231,-0.509,0.154,0.83,-0.91,9.52,-0.14
204241,-0.516,0.154,0.82,-1.33,9.59,-0.28
204251,-0.514,0.164,0.824,-2.03,7.35,0.42
204260,-0.51,0.16,0.837,-3.29,4.76,0.77
204270,-0.506,0.159,0.845,-4.34,3.43,0.49
204279,-0.509,0.155,0.854,-4.41,2.73,0.21
204289,-0.51,0.147,0.852,-3.57,2.17,0.14
204299,-0.515,0.14,0.85,-2.17,0.91,0.14
204308,-0.519,0.138,0.856,-1.33,0.21,0.35
204318,-0.519,0.141,0.85,-1.47,0.98,0.7
204327,-0.522,0.138,0.842,-2.31,2.59,1.12
204337,-0.522,0.147,0.833,-2.94,3.85,1.33
204347,-0.53,0.145,0.828,-1.96,3.01,1.12
204356,-0.563,0.148,0.819,3.64,-1.05,0.42
204366,-0.529,0.171,0.856,17.85,-10.22,-4.13
204376,-0.582,0.102,0.884,33.88,-19.46,-6.65
204385,-0.563,0.08,0.953,51.52,-23.87,-4.97
204395,-0.514,0.015,0.956,84.49,-23.87,-7.14
204404,-0.503,-0.066,1.003,151.41,-28.49,-33.11
204414,-0.275,-0.063,1.113,236.04,-43.26,-57.19
204424,-0.342,-0.259,1.184,354.69,-65.52,-80.22
204433,-0.399,-0.218,1.257,527.66,-92.54,-103.81
204443,-0.503,-0.155,1.073,730.31,-126.14,-117.25
204452,-0.617,-0.115,0.88,920.22,-169.96,-119.7
204462,-0.589,0.042,0.501,1049.86,-211.61,-118.37
204472,-0.459,0.198,0.297,1094.52,-238.91,-121.24
204481,-0.404,0.52,-0.078,1066.24,-241.64,-138.18
204491,-0.509,0.901,-0.279,966.28,-234.57,-147.63
204500,-0.398,0.935,-0.538,790.09,-197.05,-150.43
204510,-0.692,0.896,-0.585,576.59,-127.96,-148.96
204520,-0.875,0.969,-0.202,386.33,-60.62,-119.7
204529,-0.713,0.856,0.023,286.09,13.37,-75.88
204539,-0.733,0.848,-0.255,255.01,5.46,-43.96
204548,-0.531,0.939,-0.028,249.55,-26.18,-15.61
204558,-0.441,1.008,-0.08,230.51,-16.03,-8.33
204568,-0.402,0.961,-0.213,209.58,-3.85,-15.33
204577,-0.541,0.927,-0.295,172.9,15.33,-20.72
204587,-0.563,0.899,-0.256,141.68,22.61,-13.3
204597,-0.507,0.825,-0.267,125.16,22.82,-5.67
204606,-0.61,0.729,-0.229,113.75,30.31,2.73
204616,-0.571,0.687,-0.292,115.22,32.41,22.96
204625,-0.546,0.702,-0.213,100.94,32.06,37.17
204635,-0.516,0.739,-0.173,96.25,25.13,47.39
204645,-0.433,0.814,-0.236,103.74,23.31,52.36
204654,-0.398,0.876,-0.253,101.5,22.82,43.12
204664,-0.454,0.787,-0.21,100.24,21.28,32.62
204673,-0.489,0.79,-0.309,108.15,26.18,32.34
204683,-0.464,0.833,-0.348,103.67,12.04,27.79
204693,-0.431,0.854,-0.362,97.44,4.13,24.78
204702,-0.423,0.872,-0.37,89.18,3.43,20.16
204712,-0.413,0.873,-0.377,85.89,1.12,15.33
204721,-0.4,0.891,-0.418,86.66,-5.67,8.54
204731,-0.412,0.876,-0.456,82.04,-11.13,-0.84
204741,-0.431,0.818,-0.497,74.41,-11.97,-7.56
204750,-0.468,0.772,-0.519,62.58,-11.83,-10.15
204760,-0.483,0.731,-0.439,47.88,-11.9,-8.05
204769,-0.472,0.718,-0.351,46.48,-10.78,-4.83
