Time,aX,aY,aZ,gX,gY,gZ
41934,-0.249,0.427,0.719,30.24,-4.62,57.89
41942,-0.197,0.34,0.693,16.59,-15.05,60.48
41951,-0.192,0.319,0.696,0.77,-25.97,67.34
41960,-0.211,0.391,0.758,-16.24,-37.59,72.52
41969,-0.239,0.481,0.886,-30.24,-46.69,73.85
41976,-0.254,0.535,1.017,-35.21,-48.3,71.19
41984,-0.259,0.567,1.094,-26.04,-41.58,67.41
41993,-0.244,0.548,1.152,-9.94,-28.49,64.82
42001,-0.21,0.515,1.135,7.14,-10.22,63.56
42009,-0.203,0.531,1.015,22.26,6.79,62.02
42018,-0.172,0.549,0.821,24.57,15.19,58.66
42026,-0.15,0.529,0.735,15.54,10.92,54.11
42035,-0.14,0.527,0.683,5.32,2.17,49.7
42043,-0.139,0.499,0.673,-6.86,-8.68,45.57
42051,-0.144,0.542,0.748,-15.96,-20.3,43.4
42060,-0.198,0.611,0.824,-21.42,-27.16,39.34
42068,-0.192,0.62,0.905,-22.4,-34.44,31.64
42077,-0.183,0.572,1.025,-15.05,-32.41,25.2
42085,-0.177,0.546,1.056,-5.53,-21.21,22.4
42094,-0.177,0.5,1.003,3.29,-11.69,20.72
42103,-0.12,0.459,0.974,15.54,-8.12,22.33
42110,-0.112,0.47,0.851,28.35,-0.35,28.0
42118,-0.08,0.493,0.729,23.87,-3.5,26.88
42127,-0.088,0.421,0.747,5.81,-8.33,21.98
42135,-0.111,0.453,0.78,-8.19,-15.26,26.88
42144,-0.12,0.468,0.878,-15.75,-21.14,28.49
42152,-0.119,0.415,0.933,-16.38,-20.09,28.07
42160,-0.124,0.427,0.891,-12.88,-18.06,30.59
42169,-0.125,0.526,0.876,-15.89,-19.95,30.1
42177,-0.13,0.517,0.917,-22.26,-19.88,25.06
42186,-0.126,0.506,0.923,-18.2,-17.71,22.33
42194,-0.123,0.506,0.933,-8.89,-14.98,21.21
42202,-0.09,0.435,0.911,1.82,-11.27,22.54
42211,-0.077,0.444,0.809,15.05,-8.26,27.65
42219,-0.071,0.435,0.729,19.88,-12.11,31.15
42228,-0.064,0.508,0.72,13.79,-21.21,32.83
42237,-0.107,0.487,0.764,-8.19,-29.82,30.31
42244,-0.082,0.483,0.895,-24.64,-43.82,28.91
42253,-0.073,0.482,1.057,-28.42,-40.74,27.44
42261,-0.091,0.472,1.082,-26.25,-27.16,26.6
42269,-0.096,0.47,1.063,-17.57,-17.01,26.32
42278,-0.058,0.452,0.993,-6.09,-10.01,26.53
42286,-0.041,0.447,0.889,2.17,-4.69,27.44
42294,-0.025,0.434,0.823,3.64,-5.67,28.0
42303,-0.008,0.405,0.803,0.28,-10.08,28.84
42311,-0.016,0.434,0.746,-4.55,-14.35,31.5
42320,-0.016,0.462,0.728,-15.75,-21.91,32.62
42328,-0.04,0.532,0.807,-27.58,-31.36,31.29
42336,-0.036,0.547,0.911,-34.37,-35.49,27.16
42345,-0.044,0.538,0.994,-32.13,-32.76,22.75
42353,-0.041,0.554,1.023,-21.07,-25.34,19.18
42362,-0.036,0.557,0.996,-9.52,-15.68,14.91
42371,-0.028,0.529,0.951,0.07,-8.75,10.57
42378,-0.023,0.491,0.918,5.88,-6.51,7.42
42387,0.001,0.451,0.855,6.09,-11.13,7.0
42395,0.037,0.406,0.842,2.59,-13.65,6.65
42403,0.043,0.364,0.799,-2.45,-14.63,8.61
42412,0.045,0.359,0.81,-5.74,-19.88,12.32
42420,0.03,0.357,0.806,-9.1,-25.34,17.43
42429,0.036,0.394,0.848,-12.25,-33.53,22.4
42437,0.042,0.393,0.946,-20.16,-35.84,25.06
42445,0.024,0.387,1.05,-25.97,-31.85,27.3
42454,0.021,0.421,1.089,-23.8,-24.01,28.42
42462,0.023,0.429,1.045,-20.09,-13.93,28.7
42471,0.04,0.438,0.981,-17.08,-7.98,28.77
42479,0.064,0.421,0.916,-15.61,-4.34,28.07
42487,0.076,0.364,0.812,-7.35,-3.57,29.96
42496,0.089,0.371,0.757,6.58,-9.87,36.54
