Time,aX,aY,aZ,gX,gY,gZ
2079645,-0.249,0.039,0.974,10.43,-11.48,38.92
2079655,-0.221,0.012,0.992,18.13,-19.39,62.72
2079665,-0.217,0.014,0.983,25.9,-20.02,78.68
2079674,-0.235,-0.001,1.008,26.74,-15.12,81.06
2079684,-0.235,-0.018,0.999,22.75,-9.8,74.2
2079694,-0.211,-0.022,0.979,12.46,-8.89,60.69
2079703,-0.193,0.001,0.966,-0.91,-7.21,42.49
2079713,-0.163,0.03,0.963,-11.62,-5.32,24.22
2079722,-0.122,0.069,0.996,-13.23,-6.02,10.01
2079732,-0.14,0.058,0.977,-4.27,-10.15,-1.82
2079742,-0.192,0.021,0.97,3.01,-13.37,-8.05
2079751,-0.223,0.005,0.987,9.24,-13.02,-5.88
2079761,-0.232,-0.014,0.991,16.73,-14.49,4.62
2079771,-0.228,-0.039,0.992,26.11,-17.57,19.46
2079780,-0.216,-0.02,0.978,34.3,-17.15,32.13
2079790,-0.218,-0.015,0.96,36.05,-14.07,35.56
2079799,-0.21,-0.011,0.972,33.11,-10.71,35.7
2079809,-0.187,0.008,0.969,28.28,-9.52,32.48
2079819,-0.16,0.014,0.965,19.25,-10.43,23.38
2079828,-0.123,0.021,0.973,11.06,-12.74,10.29
2079838,-0.094,0.049,0.972,12.95,-15.89,1.4
2079848,-0.09,0.065,0.978,24.57,-18.13,-0.14
2079857,-0.09,0.043,0.999,40.6,-14.49,0.07
2079867,-0.083,0.005,1.018,60.41,-1.47,-1.19
2079876,-0.1,-0.03,0.992,78.61,12.46,-1.54
2079886,-0.157,-0.057,0.948,83.86,21.42,3.01
2079896,-0.265,0.035,0.975,65.94,24.22,6.72
2079905,-0.301,0.147,0.974,38.64,21.14,1.89
2079915,-0.296,0.205,0.937,16.52,11.2,0.49
2079925,-0.26,0.184,0.92,-1.96,-0.28,5.32
2079934,-0.186,0.122,0.932,-16.45,-5.74,11.34
2079944,-0.142,0.052,0.973,-23.94,-3.43,15.4
2079953,-0.148,0.014,1.011,-30.59,-1.47,15.75
2079963,-0.143,0.011,1.011,-34.44,-0.35,12.18
2079973,-0.16,0.007,1.009,-36.19,-1.05,7.49
2079982,-0.167,0.003,1.002,-39.76,0.21,2.66
2079992,-0.169,0.002,0.978,-45.99,5.53,-3.36
2080002,-0.174,0.015,0.985,-53.62,13.44,-9.03
2080011,-0.188,0.106,0.987,-57.05,19.32,-12.32
2080021,-0.2,0.124,0.987,-53.48,18.48,-10.71
2080030,-0.198,0.099,0.965,-48.09,13.02,-4.06
2080040,-0.172,0.062,0.949,-46.55,7.63,4.2
2080050,-0.143,0.029,0.978,-45.29,5.67,10.08
2080059,-0.122,0.023,0.992,-40.11,5.67,12.46
2080069,-0.119,0.006,0.984,-33.39,4.55,10.22
2080079,-0.117,-0.03,0.983,-30.38,2.1,4.2
2080088,-0.135,-0.048,0.989,-30.87,-0.28,-4.62
2080098,-0.147,-0.034,0.986,-31.22,-0.42,-15.26
2080107,-0.136,-0.04,0.999,-27.72,0.91,-24.64
2080117,-0.149,-0.021,0.976,-21.07,2.24,-27.93
2080127,-0.162,0.033,0.982,-14.49,2.73,-25.9
2080136,-0.163,0.099,1.015,-0.77,1.12,-19.67
2080146,-0.194,0.037,1.038,20.3,-0.42,-14.84
2080156,-0.212,0.019,1.026,41.86,3.85,-11.13
2080165,-0.237,-0.005,1.035,56.63,8.54,-9.87
2080175,-0.266,-0.014,1.0,62.16,6.23,-8.82
2080184,-0.246,0.01,0.999,59.99,-0.98,-6.93
2080194,-0.202,0.021,0.999,61.32,-11.69,-5.04
2080204,-0.218,-0.046,0.997,62.09,-21.49,-2.1
2080213,-0.208,-0.064,1.011,55.3,-24.99,1.75
2080223,-0.191,-0.053,1.025,48.09,-23.52,2.87
2080233,-0.18,-0.036,1.011,42.56,-19.53,1.89
2080242,-0.143,0.055,0.952,37.73,-15.4,0.63
2080252,-0.132,0.096,0.935,39.76,-13.65,7.14
2080261,-0.157,0.074,0.964,44.94,-10.5,21.35
2080271,-0.159,0.066,0.971,48.72,-6.3,33.6
2080281,-0.184,0.044,0.989,45.92,0.14,36.54
2080290,-0.175,0.078,0.992,35.7,10.5,32.2
2080300,-0.185,0.078,0.999,28.28,18.34,29.75
2080310,-0.183,0.074,1.014,17.71,20.79,28.49
2080319,-0.157,0.006,1.012,6.37,19.74,23.87
2080329,-0.116,-0.01,0.994,-6.23,21.42,15.68
2080338,-0.123,0.01,1.002,-17.01,24.43,11.69
2080348,-0.143,-0.024,1.025,-26.25,24.5,8.89
2080358,-0.137,0.049,0.987,-28.84,28.0,4.62
2080367,-0.135,0.082,0.982,-23.66,31.08,3.36
2080377,-0.153,0.047,0.981,-16.03,32.27,7.21
2080387,-0.163,0.048,0.984,-10.64,35.07,10.57
2080396,-0.194,0.056,0.981,-4.76,40.04,14.0
2080406,-0.244,0.066,1.0,0.14,45.78,16.45
2080415,-0.264,0.077,0.988,1.96,50.4,16.8
2080425,-0.281,0.107,0.963,-0.7,56.77,13.72
2080435,-0.288,0.16,0.956,-7.28,61.81,6.51
2080444,-0.266,0.143,0.959,-9.73,61.67,2.66
2080454,-0.227,0.124,0.953,-8.61,57.68,3.85
2080464,-0.207,0.115,0.962,-4.48,51.59,5.6
2080473,-0.253,0.065,1.005,0.91,44.52,4.97
2080483,-0.26,0.059,0.981,4.13,37.45,0.77
2080492,-0.296,0.073,0.985,7.56,35.91,-4.34
2080502,-0.323,0.054,0.964,9.03,36.12,-11.41
2080512,-0.304,0.094,0.932,7.14,37.31,-17.36
2080521,-0.323,0.127,0.961,4.48,33.74,-21.77
2080531,-0.384,0.121,0.951,0.14,25.2,-30.59
2080541,-0.382,0.115,0.92,-9.73,16.03,-46.06
