Time,aX,aY,aZ,gX,gY,gZ
1190209,-0.528,-0.318,0.807,-20.79,3.15,-0.42
1190218,-0.53,-0.323,0.814,-20.02,5.88,-0.63
1190228,-0.528,-0.335,0.82,-17.71,8.19,-0.49
1190238,-0.528,-0.333,0.817,-13.44,10.57,-0.49
1190247,-0.533,-0.323,0.806,-10.01,11.76,-0.63
1190257,-0.533,-0.315,0.798,-8.82,11.83,-0.77
1190267,-0.53,-0.315,0.796,-9.03,11.97,-0.56
1190276,-0.532,-0.314,0.798,-9.45,12.74,-0.14
1190286,-0.531,-0.307,0.793,-9.66,14.0,0.0
1190295,-0.524,-0.303,0.781,-9.94,15.33,-0.91
1190305,-0.526,-0.308,0.777,-10.01,17.15,-3.01
1190315,-0.516,-0.302,0.78,-9.38,19.53,-4.13
1190324,-0.518,-0.314,0.779,-8.12,21.56,-4.27
1190334,-0.542,-0.331,0.776,-5.32,22.54,-4.13
1190344,-0.559,-0.336,0.77,-1.19,22.61,-3.78
1190353,-0.57,-0.334,0.77,2.45,21.42,-3.64
1190363,-0.571,-0.327,0.779,4.97,20.65,-3.22
1190372,-0.571,-0.322,0.767,5.46,21.21,-3.5
1190382,-0.583,-0.331,0.743,3.15,21.63,-3.71
1190392,-0.589,-0.341,0.729,0.42,20.44,-2.94
1190401,-0.596,-0.35,0.732,-0.84,18.62,-1.89
1190411,-0.602,-0.344,0.729,-1.4,17.71,-0.56
1190421,-0.596,-0.331,0.723,-3.92,17.36,1.26
1190430,-0.584,-0.323,0.719,-7.14,16.94,1.75
1190440,-0.589,-0.327,0.727,-9.17,16.73,1.4
1190449,-0.585,-0.33,0.737,-11.06,17.15,1.61
1190459,-0.576,-0.327,0.739,-11.83,17.99,1.82
1190469,-0.575,-0.333,0.75,-10.22,18.83,2.03
1190478,-0.588,-0.351,0.762,-6.93,21.28,3.29
1190488,-0.579,-0.339,0.763,-3.92,25.69,4.76
1190498,-0.581,-0.319,0.747,-1.68,30.31,3.5
1190507,-0.584,-0.315,0.733,-0.28,33.18,1.26
1190517,-0.6,-0.317,0.72,0.56,33.11,0.77
1190526,-0.609,-0.315,0.716,0.7,29.75,0.56
1190536,-0.613,-0.332,0.733,-1.4,25.83,0.49
1190546,-0.603,-0.334,0.731,-3.99,24.36,1.68
1190555,-0.588,-0.32,0.732,-3.64,23.87,3.5
1190565,-0.609,-0.343,0.748,-2.66,24.01,5.6
1190575,-0.605,-0.348,0.733,-0.14,22.61,6.3
1190584,-0.611,-0.356,0.71,4.83,21.56,6.65
1190594,-0.644,-0.352,0.702,11.55,21.07,5.88
1190603,-0.647,-0.316,0.711,16.31,21.21,5.25
1190613,-0.647,-0.299,0.714,16.1,21.49,3.85
1190623,-0.648,-0.292,0.71,13.02,22.26,2.8
1190632,-0.648,-0.283,0.706,9.31,23.17,1.68
1190642,-0.65,-0.29,0.698,6.58,23.52,0.56
1190652,-0.648,-0.293,0.689,6.51,22.75,-0.63
1190661,-0.652,-0.298,0.67,8.12,21.42,-2.03
1190671,-0.658,-0.31,0.667,10.36,19.46,-3.15
1190680,-0.661,-0.319,0.662,12.18,17.08,-3.64
1190690,-0.662,-0.318,0.66,13.65,14.63,-3.57
1190700,-0.663,-0.312,0.667,13.58,12.53,-3.01
1190709,-0.667,-0.309,0.671,11.41,11.27,-2.17
1190719,-0.666,-0.301,0.662,8.05,10.85,-1.54
1190729,-0.663,-0.298,0.656,4.62,10.15,-1.26
1190738,-0.664,-0.301,0.65,2.45,8.68,-1.05
1190748,-0.666,-0.3,0.646,2.38,6.58,-0.84
1190757,-0.668,-0.295,0.65,2.8,4.27,-0.42
1190767,-0.659,-0.287,0.657,2.52,2.52,-0.49
1190777,-0.663,-0.288,0.656,1.54,1.61,-1.05
1190786,-0.666,-0.295,0.653,0.63,0.7,-1.33
1190796,-0.668,-0.301,0.652,0.21,-0.77,-1.33
1190806,-0.669,-0.304,0.66,0.21,-2.52,-1.12
1190815,-0.671,-0.306,0.665,0.0,-3.92,-0.84
1190825,-0.668,-0.309,0.658,-0.14,-5.18,-0.56
1190834,-0.676,-0.303,0.647,-0.77,-6.23,-0.28
1190844,-0.684,-0.297,0.628,-2.8,-10.01,0.28
1190854,-0.675,-0.286,0.616,-6.79,-16.24,0.49
1190863,-0.67,-0.303,0.653,-11.9,-21.7,0.63
1190873,-0.658,-0.319,0.677,-14.49,-23.66,0.91
1190883,-0.654,-0.325,0.691,-14.77,-23.59,0.98
1190892,-0.643,-0.327,0.699,-12.67,-23.17,1.12
1190902,-0.639,-0.314,0.708,-9.17,-23.03,0.63
1190911,-0.635,-0.311,0.716,-3.64,-23.17,-1.12
1190921,-0.641,-0.303,0.687,2.66,-24.85,-3.22
1190931,-0.638,-0.291,0.665,3.22,-29.96,-3.99
1190940,-0.622,-0.299,0.675,-1.19,-35.0,-3.22
1190950,-0.616,-0.304,0.68,-6.3,-36.47,-1.4
1190960,-0.603,-0.309,0.701,-9.38,-36.26,-0.21
1190969,-0.598,-0.317,0.726,-8.75,-35.63,-0.35
1190979,-0.594,-0.314,0.739,-5.39,-33.95,-1.12
1190988,-0.592,-0.313,0.734,0.07,-32.41,-2.59
1190998,-0.599,-0.325,0.738,4.9,-32.34,-3.92
1191008,-0.602,-0.325,0.747,6.72,-32.06,-3.71
1191017,-0.592,-0.32,0.748,6.09,-30.17,-2.73
1191027,-0.582,-0.323,0.752,4.13,-27.16,-2.45
1191037,-0.583,-0.329,0.757,2.1,-22.75,-2.66
1191046,-0.582,-0.331,0.753,0.21,-17.22,-2.45
1191056,-0.589,-0.338,0.748,-1.89,-11.83,-2.1
1191065,-0.595,-0.342,0.726,-1.89,-8.47,-2.03
1191075,-0.597,-0.335,0.704,0.42,-9.31,-1.89
1191085,-0.59,-0.326,0.711,3.92,-13.79,-1.61
1191094,-0.585,-0.323,0.728,5.88,-18.2,-0.84
1191104,-0.579,-0.318,0.742,6.37,-20.72,-0.21
1191114,-0.578,-0.324,0.754,6.09,-21.91,-0.21
1191123,-0.571,-0.319,0.766,5.6,-21.84,0.07
1191133,-0.562,-0.309,0.77,6.23,-20.37,0.07
1191142,-0.565,-0.313,0.777,7.07,-18.13,-0.28
1191152,-0.564,-0.306,0.779,6.37,-15.54,-0.07
1191162,-0.558,-0.299,0.771,4.27,-13.02,0.07
