Time,aX,aY,aZ,gX,gY,gZ
53427,-0.587,0.553,0.635,3.08,-6.72,8.82
53435,-0.587,0.556,0.631,2.31,-8.26,-0.21
53444,-0.586,0.525,0.629,1.82,-9.59,-7.49
53452,-0.582,0.494,0.649,2.38,-11.13,-10.43
53460,-0.59,0.444,0.679,4.69,-10.92,-9.59
53469,-0.579,0.395,0.701,6.86,-7.14,-5.6
53477,-0.586,0.388,0.702,2.73,-0.7,-0.63
53486,-0.593,0.405,0.662,0.14,3.99,3.64
53494,-0.603,0.432,0.622,0.77,4.55,6.72
53503,-0.601,0.466,0.604,4.27,1.82,8.61
53512,-0.593,0.512,0.609,8.4,-2.31,7.91
53519,-0.596,0.564,0.612,9.24,-5.53,3.78
53527,-0.582,0.538,0.615,6.93,-7.63,-3.57
53536,-0.575,0.47,0.631,6.72,-9.38,-7.98
53544,-0.58,0.46,0.649,8.33,-9.73,-6.79
53553,-0.585,0.46,0.673,10.43,-8.61,-4.55
53561,-0.585,0.417,0.685,10.36,-5.39,-2.73
53569,-0.588,0.438,0.669,6.51,-1.05,1.89
53578,-0.589,0.477,0.653,4.76,1.19,5.18
53586,-0.592,0.483,0.651,3.99,1.82,4.69
53594,-0.593,0.492,0.639,3.5,2.1,3.36
53603,-0.589,0.49,0.62,0.7,1.26,1.4
53611,-0.6,0.495,0.611,0.77,-1.4,-0.07
53620,-0.603,0.476,0.636,2.31,-4.97,-1.75
53628,-0.601,0.475,0.66,3.71,-6.02,-1.75
53637,-0.587,0.467,0.667,3.22,-4.48,-1.19
53646,-0.589,0.465,0.649,2.45,-2.52,-0.14
53653,-0.596,0.5,0.625,3.15,-2.24,1.26
53662,-0.591,0.493,0.628,3.64,-4.2,0.07
53670,-0.587,0.458,0.655,4.83,-5.39,-0.28
53678,-0.576,0.444,0.674,3.92,-4.06,2.03
53687,-0.587,0.482,0.656,3.15,-1.75,3.64
53695,-0.578,0.475,0.648,2.17,-0.98,2.66
53703,-0.581,0.47,0.656,2.38,-0.7,3.15
53712,-0.582,0.496,0.653,2.45,0.0,4.06
53720,-0.589,0.497,0.63,-0.56,1.33,3.15
53729,-0.587,0.488,0.606,-0.35,0.28,2.31
53737,-0.583,0.474,0.617,2.24,-3.22,2.24
53745,-0.588,0.493,0.63,4.2,-5.46,2.38
53754,-0.584,0.5,0.637,5.74,-6.3,0.98
53762,-0.574,0.481,0.656,6.44,-6.79,-0.42
53771,-0.573,0.458,0.671,6.02,-5.39,0.0
53780,-0.577,0.479,0.665,4.2,-2.73,1.54
53787,-0.577,0.494,0.656,3.01,-0.98,1.61
53796,-0.572,0.477,0.655,2.52,-0.49,0.7
53804,-0.566,0.468,0.657,1.19,-0.28,0.21
53812,-0.579,0.487,0.647,0.98,0.07,0.28
53821,-0.569,0.48,0.628,0.56,0.42,0.28
53829,-0.57,0.481,0.621,1.75,-0.63,1.82
53838,-0.563,0.503,0.645,4.27,-2.45,3.36
53846,-0.562,0.52,0.665,5.81,-2.24,1.89
53854,-0.562,0.498,0.666,5.32,0.07,-0.7
53863,-0.579,0.451,0.65,1.68,3.29,0.7
53871,-0.577,0.53,0.595,-0.84,4.13,3.78
53880,-0.572,0.507,0.596,1.12,-0.7,0.35
53888,-0.566,0.491,0.641,4.27,-5.53,-2.03
53896,-0.565,0.496,0.667,5.04,-5.18,-2.45
53905,-0.56,0.483,0.671,4.34,-2.52,-2.87
53914,-0.56,0.489,0.665,4.62,0.28,-2.66
53921,-0.592,0.463,0.646,3.64,3.08,-1.75
53930,-0.588,0.473,0.609,0.0,4.76,1.96
53938,-0.596,0.514,0.565,0.0,1.82,3.57
53947,-0.589,0.488,0.592,1.96,-5.81,1.12
53955,-0.587,0.503,0.642,4.55,-10.85,0.14
53963,-0.585,0.506,0.672,4.55,-10.71,-0.84
53972,-0.589,0.483,0.676,2.24,-6.86,-0.91
53980,-0.591,0.475,0.673,0.42,-2.87,2.1
53988,-0.594,0.498,0.643,-0.77,0.07,4.69
53997,-0.588,0.501,0.623,-0.98,-0.7,3.92
54005,-0.564,0.477,0.641,-0.84,-3.5,2.8
54014,-0.583,0.49,0.658,-0.63,-4.27,3.15
54022,-0.573,0.492,0.67,-1.54,-3.22,3.22
54030,-0.57,0.502,0.665,-2.31,-0.91,3.5
54039,-0.57,0.515,0.634,-2.17,0.63,2.31
54048,-0.569,0.494,0.621,-1.47,-0.35,0.77
54057,-0.568,0.495,0.635,0.0,-2.03,1.68
54064,-0.57,0.497,0.652,1.19,-2.45,2.31
54072,-0.564,0.501,0.659,0.07,-1.19,2.17
54081,-0.565,0.498,0.648,0.35,0.0,1.89
54089,-0.567,0.489,0.645,0.7,0.42,2.52
54097,-0.563,0.529,0.629,0.56,0.28,3.22
54106,-0.573,0.53,0.628,-0.7,-1.12,0.7
54114,-0.566,0.486,0.641,-2.1,-2.73,-1.96
54123,-0.561,0.484,0.647,-2.31,-3.29,-1.82
54131,-0.56,0.485,0.653,-0.98,-3.08,-0.91
54139,-0.564,0.488,0.653,0.21,-1.96,0.28
54148,-0.573,0.499,0.649,0.21,-0.77,1.4
54156,-0.571,0.488,0.65,0.28,-0.42,1.54
54165,-0.576,0.507,0.639,0.98,0.0,2.03
54173,-0.579,0.501,0.632,1.47,-0.28,1.54
54182,-0.563,0.503,0.637,2.38,-1.12,1.33
54191,-0.56,0.497,0.649,2.1,-1.47,0.49
54198,-0.557,0.488,0.656,1.33,-0.77,0.07
54206,-0.555,0.496,0.66,0.56,0.98,0.91
54215,-0.556,0.496,0.653,-0.84,2.87,1.12
54223,-0.565,0.502,0.636,-2.73,3.71,0.42
54232,-0.571,0.505,0.624,-3.36,3.01,-0.42
54240,-0.558,0.472,0.618,-3.22,0.91,-1.47
54248,-0.567,0.474,0.629,-1.33,-1.47,-0.21
54257,-0.571,0.491,0.654,1.12,-3.01,1.4
