Time,aX,aY,aZ,gX,gY,gZ
46825,-0.661,0.723,0.131,-0.91,-0.77,-0.14
46834,-0.662,0.722,0.127,-0.49,-0.63,-0.35
46843,-0.663,0.719,0.132,0.28,-0.49,-0.49
46852,-0.663,0.719,0.124,0.7,0.0,-0.49
46859,-0.666,0.719,0.117,0.84,0.14,-0.35
46867,-0.668,0.721,0.106,0.14,-0.14,0.0
46876,-0.67,0.719,0.092,-1.33,-1.19,0.35
46884,-0.667,0.72,0.104,-3.5,-2.66,0.91
46892,-0.664,0.721,0.12,-5.04,-3.29,1.19
46901,-0.66,0.721,0.135,-5.18,-3.01,1.26
46909,-0.656,0.722,0.15,-4.06,-2.24,0.91
46918,-0.658,0.722,0.143,-2.03,-1.26,0.21
46926,-0.661,0.723,0.137,-0.35,-0.56,-0.21
46934,-0.662,0.721,0.127,0.21,0.0,-0.49
46943,-0.665,0.72,0.122,0.21,0.14,-0.49
46951,-0.666,0.72,0.114,-0.42,0.0,-0.28
46960,-0.661,0.721,0.129,-0.84,-0.49,-0.28
46968,-0.663,0.72,0.124,-1.05,-0.21,-0.42
46977,-0.662,0.721,0.131,-0.77,-0.14,-0.42
46986,-0.665,0.721,0.122,-0.21,-0.14,-0.28
46993,-0.665,0.719,0.115,0.0,-0.91,-0.07
47001,-0.666,0.721,0.119,-0.42,-1.75,0.21
47010,-0.667,0.721,0.119,-1.12,-2.03,0.42
47018,-0.664,0.72,0.128,-1.82,-1.96,0.7
47027,-0.659,0.72,0.138,-1.75,-1.68,0.7
47035,-0.661,0.719,0.14,-0.84,-0.84,0.49
47043,-0.661,0.719,0.129,-0.21,-0.07,0.28
47052,-0.662,0.718,0.125,-0.07,0.21,0.14
47060,-0.662,0.722,0.122,-0.42,0.42,0.21
47069,-0.664,0.722,0.127,-0.98,0.63,0.0
47077,-0.66,0.723,0.13,-1.47,0.98,0.0
47085,-0.659,0.722,0.139,-0.7,1.12,-0.28
47094,-0.659,0.725,0.15,0.84,1.47,-0.84
47102,-0.667,0.717,0.114,1.89,1.96,-1.12
47111,-0.664,0.72,0.123,1.96,1.68,-0.63
47120,-0.665,0.72,0.117,1.68,1.47,-0.42
47127,-0.665,0.717,0.115,1.12,0.84,-0.28
47136,-0.666,0.72,0.112,-0.07,0.56,0.0
47144,-0.666,0.719,0.111,-1.05,-0.07,0.35
47152,-0.663,0.723,0.121,-1.61,-0.91,0.84
47161,-0.663,0.723,0.129,-1.68,-1.47,0.77
47169,-0.661,0.722,0.136,-1.4,-1.33,0.7
47177,-0.659,0.721,0.14,-0.49,-0.84,0.35
